,P50_model
37323,713709.3999283054
37324,739293.8620194357
37325,865880.3546143619
37326,1085716.497733025
37327,1178725.2964965284
37328,1094936.9499957792
37329,1123618.4107258935
37330,1131416.143885053
37331,1159506.2621413262
37332,1176759.8822004646
37333,1195718.6965805194
37334,1229841.8625722274
37335,1262995.743683648
37336,1324345.824129167
37337,1414451.4226963683
37338,1478334.3618801285
37339,1381946.6805350208
37340,1349241.8999003903
37341,1247272.8276530565
37342,1104527.172278952
37343,951656.1600903601
37344,798646.0660699297
37345,743580.1610292572
37346,723463.5312269798
37347,713709.3999283054
37348,733817.68721588
37349,877357.5788845215
37350,1085035.5830248834
37351,1177733.474618416
37352,1094936.9499957792
37353,1126672.1366240727
37354,1150493.8265481673
37355,1193093.3527914896
37356,1249281.3772513717
37357,1304343.003690878
37358,1389989.1979953412
37359,1470029.3290334248
37360,1590594.8657232535
37361,1529378.8376027837
37362,1535582.3939580298
37363,1430224.9005671213
37364,1347641.0766296186
37365,1269557.084511538
37366,1122365.5351196039
37367,974830.1934595883
37368,828141.4620577921
37369,758373.344109757
37370,733830.2867026936
37371,729037.26136581
37372,733771.8566800595
37373,800283.8938418912
37374,991614.5875031244
37375,1036217.4737566252
37376,1099602.1157779167
37377,1135293.0275639899
37378,1168621.4717918367
37379,1235571.318994043
37380,1316242.777065653
37381,1365494.7218757924
37382,1402704.9635292261
37383,1467484.2925113102
37384,1607801.396974216
37385,1529563.2184663678
37386,1573770.1183018289
37387,1508790.1157938587
37388,1421663.8279069546
37389,1317243.2924100813
37390,1176904.7822374231
37391,1018634.7539040538
37392,856481.9131077826
37393,786958.2723555807
37394,762291.885661867
37395,742303.9447640826
37396,746038.0851427107
37397,801342.7072136346
37398,976566.2198347051
37399,1039527.4265373154
37400,1097579.9604414199
37401,1156684.787293554
37402,1173244.9737295625
37403,1237823.5824504914
37404,1318495.0405221013
37405,1363261.9853322408
37406,1418890.6357506153
37407,1490247.1527390059
37408,1610897.8617956045
37409,1606349.8861047162
37410,1614497.55080555
37411,1530936.982711506
37412,1448407.6488517476
37413,1369187.1499758926
37414,1180468.0753993983
37415,1019534.6118959062
37416,837606.3390279217
37417,769594.9701092847
37418,724383.9645515207
37419,722100.8486500862
37420,735980.9425324947
37421,829305.0511620968
37422,1012080.6784692392
37423,1064731.3040022855
37424,1102806.7827049212
37425,1131269.8892267086
37426,1152162.1219983024
37427,1166242.65937869
37428,1198631.544899413
37429,1229959.892923079
37430,1295749.464567527
37431,1389222.401678948
37432,1348266.278757246
37433,1444599.7338106032
37434,1529844.501974737
37435,1482421.6956846602
37436,1392204.6242950081
37437,1307727.6897287308
37438,1137318.355193877
37439,972278.2669785484
37440,811806.4663934764
37441,748412.8196491557
37442,732908.2660450811
37443,729556.2982721507
37444,739740.6672832881
37445,836035.5514397047
37446,1039628.587330938
37447,1099017.2789340331
37448,1097350.1495106071
37449,1124364.267072701
37450,1130460.9916784666
37451,1151301.4965049762
37452,1160252.1184881337
37453,1161160.17807116
37454,1176060.720616254
37455,1179178.639127675
37456,1196159.292684791
37457,1345546.9246047337
37458,1445821.2388013483
37459,1412964.0712436105
37460,1368316.6071763304
37461,1257895.4067890851
37462,1111792.1503497472
37463,962913.0709846059
37464,803050.6375911034
37465,748363.7855384748
37466,728385.5697402594
37467,726324.0676686412
37468,737028.6528732524
37469,855512.8003326935
37470,1076343.963929099
37471,1144115.7934025843
37472,1097350.1495106071
37473,1124364.267072701
37474,1132162.0002318604
37475,1151239.6828949747
37476,1165490.4444597072
37477,1184094.2820172245
37478,1197221.4813199015
37479,1195512.1097186995
37480,1241856.918755324
37481,1368712.4837021527
37482,1479523.5271973063
37483,1436401.8778318835
37484,1378254.5560208384
37485,1287831.121771251
37486,1118221.187212263
37487,972278.2669785484
37488,808091.8284354722
37489,749230.3864792141
37490,732908.2660450811
37491,730063.6253466965
37492,734798.2206609457
37493,825300.6147365725
37494,1025343.2923581902
37495,1061234.1946513068
37496,1092714.6047200975
37497,1127515.9885238213
37498,1151399.4920579174
37499,1160350.1140410749
37500,1176759.8822004646
37501,1195718.6965805194
37502,1230929.2125357103
37503,1200437.3953842637
37504,1258288.3848992903
37505,1393827.3470372246
37506,1518150.5110798774
37507,1473893.1048348364
37508,1406129.8789524431
37509,1310361.1916427086
37510,1155226.4014558229
37511,997311.601264621
37512,827652.6472845866
37513,757939.4272117245
37514,736494.3747875047
37515,731603.4134129938
37516,736338.008727243
37517,827347.7298774155
37518,1008170.6928386485
37519,1062773.982717604
37520,1102777.223156139
37521,1131132.6478357806
37522,1152024.8806073745
37523,1166162.1006170213
37524,1193667.0133958624
37525,1223714.7876956349
37526,1230415.5231766002
37527,1264656.7542515039
37528,1267461.091622798
37529,1415025.0833007412
37530,1479896.1399906948
37531,1378439.7922197722
37532,1308887.1249701756
37533,1219052.3248455117
37534,1090414.1487778588
37535,957104.1807005653
37536,819217.3056077766
37537,754253.494058148
37538,730195.9687852471
37539,721906.0405728229
37540,718716.1155168638
37541,814086.1298485231
37542,1072513.510143381
37543,1157495.708296813
37544,1094319.054426873
37545,1134645.6863571573
37546,1132799.4633919424
37547,1153578.1546084504
37548,1167772.233543924
37549,1186432.7537307001
37550,1193233.8984994518
37551,1196351.8170108728
37552,1222072.5503883532
37553,1345036.7454026053
37554,1409330.6748131257
37555,1321494.4085490364
37556,1297727.9250379629
37557,1217870.489486069
37558,1089232.3134184156
37559,950983.1813277255
37560,817152.9630264726
37561,749266.0383290127
37562,720928.4715538047
37563,711995.6645685784
37564,729334.2429042063
37565,832031.0327912732
37566,1057783.5273187705
37567,1149738.5436157314
37568,1091819.806039615
37569,1152710.9401202914
37570,1136752.7354017845
37571,1164842.8536580577
37572,1181252.6218174475
37573,1200211.4361975018
37574,1298876.7391328474
37575,1392349.676244268
37576,1402573.8533225653
37577,1468455.1329501823
37578,1519374.8526604208
37579,1432710.3381818393
37580,1327818.6468434678
37581,1233627.1030058917
37582,1092795.6065803908
37583,945529.3198178324
37584,790715.8601539048
37585,736138.2402021803
37586,719912.9296946182
37587,713630.5282470811
37588,729521.1647381405
37589,845416.9105907355
37590,1090233.0491660323
37591,1175035.5908284418
37592,1097520.256890258
37593,1129383.534782758
37594,1153267.0383168543
37595,1167455.9862715849
37596,1199788.189163049
37597,1248946.9771867155
37598,1333366.081594263
37599,1406869.762705684
37600,1527083.7334972562
37601,1483400.1564114715
37602,1561775.4587641456
37603,1484885.7473924472
37604,1391385.603629862
37605,1290874.7245525261
37606,1114835.7531310222
37607,965147.7762176393
37608,807726.8443700632
37609,753861.1928130473
37610,737416.8764717337
37611,731928.5534459752
37612,742112.9224571125
37613,861311.8764606582
37614,1064904.9123518916
37615,1104816.3550619974
37616,1099968.4168071458
37617,1138590.5094097704
37618,1165085.0671541737
37619,1202655.596017211
37620,1294208.83840171
37621,1367196.6432097026
37622,1418048.4034244388
37623,1513566.7370755572
37624,1636913.9729178378
37625,1656264.445290649
37626,1672424.896243146
37627,1556438.2102991496
37628,1447017.9752946883
37629,1319071.475541045
37630,1153517.4957190012
37631,977638.8605031214
37632,814419.6202727923
37633,755969.2253444178
37634,738707.3421730459
37635,735355.3744001155
37636,745539.7434112527
37637,841834.6275676694
37638,1045427.6634589026
37639,1071975.7174016132
37640,1108605.8588328855
37641,1136994.9488979005
37642,1165085.0671541737
37643,1213130.316446211
37644,1317944.698399563
37645,1386035.8955257025
37646,1468338.8448826198
37647,1585204.634394565
37648,1659277.2200129812
37649,1742837.017699944
37650,1730372.823021413
37651,1580037.4776441855
37652,1483488.8897435875
37653,1356782.9998180596
37654,1175926.4211260006
37655,991173.3581689842
37656,820201.4175427493
37657,758129.1919448874
37658,738707.3421730459
37659,735862.701474661
37660,740089.9697143647
37661,831099.6908645371
37662,1031142.3684861548
37663,1067033.2707792711
37664,1107513.6042685674
37665,1156284.1686690422
37666,1181592.8308665052
37667,1254114.3259174118
37668,1364317.3361417514
37669,1464904.012271609
37670,1563437.0269046787
37671,1662878.985812459
37672,1752541.9931837737
37673,1772188.7678921309
37674,1763180.3541569628
37675,1631457.5892381857
37676,1529718.7616177332
37677,1399092.5890603866
37678,1192920.012836304
37679,1024719.6224723563
37680,846866.7915832057
37681,767432.8007564327
37682,739078.5858396381
37683,736233.9451412533
37684,738922.2197793764
37685,829931.9409295488
37686,1010754.9038907818
37687,1063933.9136446093
37688,1105838.5272590334
37689,1154609.0916595082
37690,1196251.2244479961
37691,1309580.416942971
37692,1436935.5871301026
37693,1591575.4217311929
37694,1643225.220629256
37695,1721197.2723358234
37696,1833804.1973701303
37697,1829934.719676675
37698,1775780.123893394
37699,1568551.1660170222
37700,1472857.6287654797
37701,1400767.6672057537
37702,1183448.9165964643
37703,1023044.5454628223
37704,864295.7430394265
37705,777489.7088465038
37706,740000.6064972504
37707,733161.2604842407
37708,737895.8557984899
37709,804915.2200348675
37710,985738.1829961005
37711,1038388.8085291462
37712,1104203.2079471082
37713,1157528.5818836107
37714,1204111.5463398069
37715,1365675.2909114056
37716,1500433.4914641061
37717,1634098.3610316056
37718,1699895.8105669955
37719,1743952.353693709
37720,1785747.4835321254
37721,1780598.79536689
37722,1775964.504756977
37723,1628903.3476707751
37724,1515018.6838853983
37725,1421441.3860557885
37726,1215322.7209785525
37727,1076222.8200528505
37728,864295.7430394265
37729,794772.1022872251
37730,766415.8847802978
37731,738307.7831132713
37732,736442.4731517368
37733,799867.255991903
37734,981286.2702629331
37735,1040745.4270677035
37736,1107800.6841656158
37737,1168793.2809332176
37738,1239894.1041435145
37739,1367927.554367854
37740,1503574.216494277
37741,1636259.2650594127
37742,1702992.275388384
37743,1747048.8185150975
37744,1845986.8269083241
37745,1833215.5653616472
37746,1823263.5158217677
37747,1666605.9071497128
37748,1529630.147830191
37749,1427732.8379084887
37750,1187196.5906220237
37751,1023220.1284109452
37752,844463.25026657
37753,776451.8813479329
37754,730301.11305293
37755,728017.9971514953
37756,740852.2252933988
37757,837174.8640094153
37758,1017997.8269706483
37759,1071176.8367244755
37760,1109201.0242570913
37761,1141880.6657487485
37762,1171193.6804181747
37763,1238200.2102496393
37764,1318871.6683212493
37765,1386962.8654473887
37766,1469265.814804306
37767,1634517.982527232
37768,1709140.9116875662
37769,1718011.7446062306
37770,1767457.014452413
37771,1607623.1942260251
37772,1495397.6088098916
37773,1360752.9684473323
37774,1176853.3910476868
37775,1002938.8750912222
37776,823089.3392165012
37777,755269.7308878041
37778,738825.4145464904
37779,735473.44677356
37780,745657.8157846974
37781,841952.699941114
37782,1065022.9847253358
37783,1072601.1168496034
37784,1108723.9312063302
37785,1138708.5817832146
37786,1165203.139527618
37787,1202773.6683906557
37788,1304966.8131991543
37789,1362829.7155831472
37790,1468456.9172560645
37791,1536775.5450151109
37792,1636694.116820317
37793,1732406.0893114635
37794,1724484.903335511
37795,1577118.045121408
37796,1482456.3542616498
37797,1399158.7783890907
37798,1193334.0496853334
37799,1016481.6773990899
37800,854989.2888961836
37801,771652.0161059074
37802,747051.9569066463
37803,744207.3162082616
37804,752345.3645432726
37805,841402.4213475357
37806,1024178.048654678
37807,1075715.1413582033
37808,1118434.9718393
37809,1162370.9256184888
37810,1204126.5999620624
37811,1294300.280421944
37812,1370517.6346462842
37813,1473632.9991072703
37814,1502286.3272712228
37815,1529552.755030269
37816,1619689.7793064408
37817,1722115.6953450602
37818,1732886.5973700157
37819,1605846.4228961044
37820,1535711.8381459974
37821,1449581.490868342
37822,1237300.4194936329
37823,1076564.4487168775
37824,871569.1565630084
37825,796129.6958574621
37826,776908.3657829935
37827,774063.7250846087
37828,762602.9499023358
37829,836298.4785468922
37830,1017121.4415081252
37831,1085814.0916484327
37832,1117807.5064302625
37833,1163410.8033774723
37834,1209993.7678336685
37835,1318495.670216021
37836,1400820.1392101876
37837,1536506.5850421132
37838,1573205.891499323
37839,1643457.872753132
37840,1681367.5937376062
37841,1764678.4778475298
37842,1753645.665182947
37843,1660057.3067597637
37844,1574338.822028568
37845,1471206.1391706048
37846,1302488.206691924
37847,1122263.2240822976
37848,929223.521071854
37849,817822.5611266297
37850,801470.6919220007
37851,778073.1211487951
37852,769962.1243362065
37853,850905.3203279678
37854,1025996.8398515036
37855,1085814.0916484327
37856,1117807.5064302625
37857,1163472.6169874738
37858,1177604.882312946
37859,1220468.4882626685
37860,1318495.670216021
37861,1395902.7556732886
37862,1478205.705030206
37863,1595071.494542151
37864,1718080.801913466
37865,1726951.63483213
37866,1728075.8966891414
37867,1550965.5845825947
37868,1431251.437584578
37869,1303220.9549136986
37870,1162132.5547212088
37871,996133.5846056242
37872,847819.4764243335
37873,775430.6354219606
37874,747674.8402524448
37875,742374.4878410157
37876,747109.0831552651
37877,822840.4313520272
37878,1010744.3040591201
37879,1050062.027306376
37880,1113923.7623784288
37881,1167362.677870017
37882,1192671.34006748
37883,1299178.4911183866
37884,1375395.8453427262
37885,1480116.1623585278
37886,1575545.4600154797
37887,1674987.4189232595
37888,1768806.7486406032
37889,1783336.8745086289
37890,1742711.1904762771
37891,1576708.9179476139
37892,1453608.4251342812
37893,1374554.5857052393
37894,1188563.6698194696
37895,1030293.6414861011
37896,874916.575786254
37897,778741.6151352302
37898,747221.912541313
37899,742428.8872044295
37900,745117.1618425525
37901,812136.5260789301
37902,992959.4890401631
37903,1044496.5817436877
37904,1117521.2385969365
37905,1183752.1613361118
37906,1249614.6585748352
37907,1377648.1087991747
37908,1512406.3093518752
37909,1610714.9122840937
37910,1656119.3983423489
37911,1702156.1552308926
37912,1767746.8911159628
37913,1786043.7793300177
37914,1755444.005485892
37915,1651488.182682576
37916,1537603.518897199
37917,1446661.2936106836
37918,1295396.8627795908
37919,1110866.6927444632
37920,895349.3454961403
37921,834641.6490983855
37922,794589.6550123048
37923,773253.5863107174
37924,774108.3765314369
37925,856832.1870756171
37926,1037178.056986089
37927,1091740.9583960818
37928,1124038.1158615649
37929,1173134.1409659311
37930,1221179.3902579688
37931,1319206.5722113212
37932,1393467.5909454876
37933,1475383.7788615532
37934,1540750.3152013656
37935,1547235.2347845521
37936,1635517.1350607236
37937,1633397.106833535
37938,1683002.6583860319
37939,1593488.4619437805
37940,1558680.945657326
37941,1464409.6424574237
37942,1253603.4812493175
37943,1113907.206635587
37944,919747.1756110579
37945,827072.9716996312
37946,822765.4239071299
37947,802698.8955362607
37948,804047.0684847464
37949,878537.8807037286
37950,1064681.2229121318
37951,1108178.98844317
37952,1146449.273197803
37953,1196680.3690783295
37954,1227951.6934074578
37955,1330999.2849558
37956,1435917.7745375372
37957,1599665.2547515994
37958,1686505.715760993
37959,1767832.7540034296
37960,1883130.4422290593
37961,1871758.6676108784
37962,1866904.4352226837
37963,1748071.9142953283
37964,1636137.8099280272
37965,1514025.1316040845
37966,1282141.6731825783
37967,1138045.8721012988
37968,887705.7001526493
37969,816200.623131265
37970,801534.1401704586
37971,783494.5839111727
37972,778958.8868772844
37973,863453.9458718917
37974,1050074.3811310553
37975,1107701.8953924088
37976,1146449.273197803
37977,1210931.130643062
37978,1300187.2924158
37979,1514099.8029518574
37980,1613461.3015901
37981,1757221.26549403
37982,1840666.9112260488
37983,1899678.0573212446
37984,2009845.6266284937
37985,2015314.0830688
37986,1994003.865369125
37987,1839871.6173327093
37988,1648684.5075631647
37989,1552387.171801062
37990,1350679.1507546336
37991,1157429.4403017464
37992,911858.1712211131
37993,816200.623131265
37994,801534.1401704586
37995,783494.5839111727
37996,773509.1131803966
37997,858004.1721750037
37998,1044624.6074341673
37999,1102252.1216955208
38000,1144879.9255827242
38001,1205790.8002244302
38002,1282454.8479687413
38003,1514197.7985047987
38004,1646905.5971430414
38005,1757319.2610469717
38006,1861290.6965274683
38007,1920301.842622664
38008,2009943.6221814353
38009,2015412.0786217416
38010,2010265.2579504896
38011,1836521.926958945
38012,1659119.078696718
38013,1549037.481427298
38014,1347329.4603808695
38015,1165108.7822481436
38016,907140.1524664313
38017,811482.604376583
38018,796816.1214157765
38019,781351.6199482488
38020,771006.3384635171
38021,853286.1534203216
38022,1039906.588679485
38023,1097534.1029408397
38024,1140161.9068280426
38025,1192060.3458765892
38026,1237641.7910138
38027,1431297.751335797
38028,1588017.1023313836
38029,1711699.1643953007
38030,1786924.5951221364
38031,1824714.927217332
38032,1946563.5211614456
38033,1952435.1668339807
38034,1892071.281649078
38035,1704832.5465315783
38036,1576599.8611127622
38037,1486442.2449454851
38038,1279279.5264345477
38039,1149194.5035043266
38040,896883.1654665142
38041,818284.7895963446
38042,796756.3942282927
38043,776768.4533305081
38044,766782.982599732
38045,827287.6846805443
38046,1013908.1199397077
38047,1072012.7272518235
38048,1140841.4087362848
38049,1208362.3913754139
38050,1279788.113148152
38051,1433349.035269889
38052,1591673.3388202912
38053,1682009.100884207
38054,1752394.7566881164
38055,1807256.8140779065
38056,1893540.9902825516
38057,1902641.7856350767
38058,1859219.0102042735
38059,1704035.179550066
38060,1575802.4941312498
38061,1513051.833525763
38062,1331525.4728176473
38063,1159235.1567155006
38064,938673.3993646321
38065,826657.8897774525
38066,798266.5419052215
38067,793473.5165683379
38068,785362.5197557488
38069,833663.8346366645
38070,1017008.3218926126
38071,1069513.4788645655
38072,1138342.1603490268
38073,1210614.6548318623
38074,1282040.3766045999
38075,1446024.6732152575
38076,1621221.3411760181
38077,1770045.05426363
38078,1851231.1843844715
38079,1931240.9882576053
38080,2020870.2532633555
38081,2042420.1538639313
38082,2003970.071090238
38083,1827100.2886354397
38084,1639982.3215746453
38085,1579722.208634798
38086,1367994.194110463
38087,1148562.900421396
38088,925184.4351040935
38089,818548.7855728546
38090,796485.4873291722
38091,784333.7782043482
38092,773684.2013534656
38093,861276.9338761145
38094,1047384.4174799492
38095,1105489.0247920647
38096,1151498.9571734422
38097,1246511.686766528
38098,1402380.8639949244
38099,1623766.136807127
38100,1786934.450041046
38101,1868177.5244540558
38102,1946123.2445192419
38103,2018831.3038971073
38104,2078914.4894644988
38105,2059139.8019269982
38106,2096461.0644473513
38107,1912202.9489492804
38108,1778319.73837336
38109,1618970.8480382515
38110,1395630.0290904515
38111,1223827.3703335607
38112,977842.7915143999
38113,871994.8411170626
38114,820588.4119113528
38115,800521.8835404835
38116,797860.6604247825
38117,870152.3322194928
38118,1049599.6615177528
38119,1105489.0247920647
38120,1166617.8929073943
38121,1286885.1773820287
38122,1479753.994861003
38123,1650463.1426242478
38124,1786125.5524928044
38125,1878455.6939307088
38126,2019964.714732163
38127,2074333.872662327
38128,2119640.712716144
38129,2121240.8043316924
38130,2098847.933074418
38131,1988951.51290748
38132,1777510.8408251181
38133,1641327.5095874288
38134,1434766.1874985446
38135,1241445.7242640867
38136,977842.7915143999
38137,891202.8570311002
38138,820588.4119113528
38139,800521.8835404835
38140,797860.6604247825
38141,875883.7756571901
38142,1049599.6615177528
38143,1105489.0247920647
38144,1166617.8929073943
38145,1245702.7892182865
38146,1401571.9664466828
38147,1622957.2392588854
38148,1754984.3402535901
38149,1875663.4115182231
38150,2019964.714732163
38151,2074333.872662327
38152,2097158.0072982586
38153,2106851.2903760453
38154,2093335.2466428534
38155,1984581.5099796618
38156,1773140.8378973003
38157,1672931.7524577738
38158,1434766.1874985446
38159,1246092.7750964933
38160,1023710.3014632309
38161,917059.6794571232
38162,844663.5390729953
38163,825233.2455114337
38164,796420.2827920812
38165,870911.0950110633
38166,1056541.4855641385
38167,1113915.3323454163
38168,1165048.545292315
38169,1285148.676177626
38170,1491717.0348570864
38171,1645493.1317997742
38172,1818428.4059905978
38173,1878553.68948365
38174,2020062.710285104
38175,2074431.8682152682
38176,2143102.0536649926
38177,2146485.927649363
38178,2110061.6657500593
38179,2030773.7882458977
38180,1847551.6390954563
38181,1759233.0367936434
38182,1560093.123136384
38183,1301811.8589697205
38184,1085439.9415921788
38185,966007.4632357965
38186,884384.8943023628
38187,878816.338346949
38188,848857.9151725237
38189,885858.5450349035
38190,1071966.0286387403
38191,1132427.5232393374
38192,1195612.818359075
38193,1338036.1409512265
38194,1526527.8236306873
38195,1647922.8532376168
38196,1757337.90778396
38197,1824500.922549265
38198,1915264.4827926022
38199,1994209.3322990697
38200,2062176.7156768593
38201,2058094.9137591806
38202,2021834.4140046558
38203,1905799.0257740393
38204,1731472.9944429074
38205,1633587.4622124953
38206,1464788.1309333425
38207,1257941.1768785953
38208,1063369.6155511555
38209,927305.5189419197
38210,863980.4280914795
38211,835262.7407169422
38212,812705.4274121841
38213,845983.995044887
38214,1032091.4786487223
38215,1070161.2958943574
38216,1163502.8469088948
38217,1251026.144560921
38218,1404792.6147073177
38219,1602618.2980158776
38220,1743975.8941467213
38221,1859561.2619232745
38222,1951385.3579813226
38223,2023919.4683312194
38224,2082663.6826003583
38225,2057631.532950185
38226,2054383.3470231437
38227,1888219.5707230647
38228,1708833.8031039953
38229,1584065.5836321292
38230,1378485.4094608515
38231,1230872.058164733
38232,983276.0873646062
38233,840153.7542474001
38234,811762.4063751689
38235,802959.9849740986
38236,791499.2097918255
38237,838284.3007632337
38238,1024391.7843670688
38239,1082496.3916791838
38240,1173499.877401422
38241,1260093.0624108866
38242,1408767.535774249
38243,1613787.9229478429
38244,1732208.3819209908
38245,1829884.4612255867
38246,1964963.6896431348
38247,2042404.857470429
38248,2115036.1951010902
38249,2134090.63050833
38250,2081782.9189561405
38251,1911748.3961433747
38252,1672482.5133782057
38253,1591738.9939874925
38254,1380010.9794631575
38255,1176073.8499815331
38256,937712.9808986047
38257,831077.3313673656
38258,809014.0331236834
38259,804221.4984327301
38260,797717.1142195786
38261,876020.7237084279
38262,1059912.9632744605
38263,1118017.5705865752
38264,1179208.2523119063
38265,1258074.1050991144
38266,1395014.60196985
38267,1607167.0406564602
38268,1736863.0897648737
38269,1856301.5963647233
38270,1945096.1608795153
38271,2024041.010385983
38272,2089922.593763773
38273,2087926.5918460938
38274,2081830.4926855925
38275,1895792.7502700265
38276,1708674.7832092324
38277,1622997.8633979838
38278,1393816.3472260605
38279,1166175.635593778
38280,942535.8908949497
38281,837424.505498365
38282,815895.0700333794
38283,809041.0332708078
38284,803030.0317854226
38285,876020.7237084279
38286,1059912.9632744605
38287,1118017.5705865752
38288,1179208.2523119063
38289,1257265.2075508724
38290,1401080.4959545683
38291,1601173.3575914714
38292,1740089.83052518
38293,1834116.4097627972
38294,1933455.5837357526
38295,1992066.8474573663
38296,2040475.400567881
38297,2064927.8456978516
38298,2033656.1364795787
38299,1922956.4697336254
38300,1759193.9847644262
38301,1639105.6664126972
38302,1446328.6058311313
38303,1253008.1425966728
38304,995879.2057112921
38305,909239.2712279921
38306,861760.1905326485
38307,834840.4226726211
38308,818966.7079486224
38309,893457.5201676042
38310,1079087.9107206787
38311,1136461.7575019565
38312,1183714.544367046
38313,1261833.313216014
38314,1352976.5088999134
38315,1516742.4595293312
38316,1641426.9432427257
38317,1745173.290823389
38318,1789352.001911964
38319,1844214.0593017542
38320,1959808.8971978512
38321,1959320.3225977982
38322,1958687.08225626
38323,1857876.244830609
38324,1709142.0493677116
38325,1627835.132484281
38326,1409608.7009475445
38327,1240359.2798003722
38328,1008072.1582545846
38329,912915.5756303961
38330,865436.4949350525
38331,838516.7270750251
38332,834415.1263266228
38333,891684.0508731202
38334,1077314.4414261943
38335,1137731.2869150585
38336,1215314.4054475299
38337,1356771.600577757
38338,1545263.2832572178
38339,1678138.6783097328
38340,1846426.599594036
38341,1924941.8189153203
38342,2013844.970355199
38343,2012418.5495758166
38344,2058039.861265131
38345,2062813.0689466198
38346,2021403.2236062458
38347,1876732.6607776203
38348,1730245.5056361018
38349,1635146.73337491
38350,1414810.2913834453
38351,1270136.2149694618
38352,1010184.5241160212
38353,937588.1948525917
38354,864252.2917312249
38355,837332.5238711975
38356,833230.9231227952
38357,890499.8476692928
38358,1076607.3312731278
38359,1150944.9071239645
38360,1219368.5282152763
38361,1361794.2494111701
38362,1544079.0800533907
38363,1678138.6783097328
38364,1871838.526956268
38365,1946986.3173149077
38366,2073472.831250774
38367,2068214.1282853626
38368,2109580.5877871322
38369,2115215.892674837
38370,2047066.625191549
38371,1907095.838985813
38372,1749551.8957241436
38373,1626592.8130823425
38374,1439727.749241725
38375,1276020.0781598315
38376,1066230.9667865885
38377,949035.6405890003
38378,882497.8119761078
38379,853780.1246015708
38380,831222.8112968126
38381,864501.3789295153
38382,1050608.862533351
38383,1088678.679778985
38384,1182020.2307935224
38385,1245189.782539942
38386,1331441.7815482842
38387,1453155.8636700215
38388,1622552.7764831514
38389,1751419.6240638152
38390,1770961.1563999744
38391,1769909.5953381273
38392,1831475.3362941116
38393,1837684.1981571547
38394,1801258.3058392887
38395,1676536.5497757688
38396,1589445.4163168091
38397,1506823.2031223858
38398,1352703.7979760608
38399,1180413.4818739141
38400,978001.6598570988
38401,852000.386957039
38402,820396.3013223555
38403,812070.9729720468
38404,807492.2791728833
38405,855793.5940537985
38406,1033025.6793142556
38407,1091130.28662637
38408,1162942.5481304082
38409,1237807.7043030967
38410,1370510.0554659718
38411,1563561.8978950295
38412,1715610.4837585913
38413,1869545.6804704254
38414,1951150.8663411268
38415,2023935.8947798067
38416,2061688.8455993093
38417,2066885.4765147108
38418,2035377.15361163
38419,1847434.7618941043
38420,1681644.0531839246
38421,1600900.5337932114
38422,1400127.6039040633
38423,1238278.7031518645
38424,960975.2152129493
38425,871797.7734993198
38426,817258.4431912294
38427,812943.0015510372
38428,813320.6987209955
38429,890925.2880815497
38430,1070372.6173798086
38431,1126261.9806541204
38432,1187504.3903245362
38433,1266318.51516666
38434,1422187.6923950564
38435,1615411.4507240055
38436,1811458.9307449304
38437,1878397.4675851965
38438,1954518.1878495028
38439,2013129.4515711165
38440,2060284.6746284312
38441,2065297.2806701346
38442,2069750.8570543684
38443,1928784.8222868794
38444,1735021.4965648598
38445,1639305.3212969159
38446,1415964.5023491164
38447,1245372.0651327511
38448,1001385.034929778
38449,893707.5597163585
38450,841361.3677734099
38451,821294.8394025405
38452,818633.6162868395
38453,896656.731519247
38454,1077032.771685385
38455,1126261.9806541204
38456,1187452.662379452
38457,1244224.7062567354
38458,1373601.4733001704
38459,1588593.5916020407
38460,1710788.1914641212
38461,1859659.6389922735
38462,1892798.788618293
38463,1951809.9347134887
38464,2048174.6781321892
38465,2009225.6636713312
38466,2011354.9391877993
38467,1880699.7541581371
38468,1734212.5990166182
38469,1638496.4237486739
38470,1415155.6048008744
38471,1245372.0651327511
38472,994841.840003995
38473,906372.3807046132
38474,858893.3000092695
38475,831973.5321492421
38476,833321.7050977281
38477,890590.6296442252
38478,1076698.1132480607
38479,1136637.8656861638
38480,1180847.653843667
38481,1258966.4226926349
38482,1407640.8960559976
38483,1607170.896676258
38484,1753800.3421649055
38485,1847826.9214025226
38486,1947166.095375478
38487,2005777.3590970917
38488,2102939.3973084074
38489,2101355.850796111
38490,2125700.8400114654
38491,2027670.1044095692
38492,1855573.6319584742
38493,1686723.0307906556
38494,1491696.74880428
38495,1262305.0689911651
38496,1038879.8251367441
38497,932229.2031306361
38498,871686.464039013
38499,853324.7440538554
38500,848198.5184719675
38501,885140.8559473372
38502,1071248.3395511727
38503,1145585.9154020094
38504,1213952.8538640614
38505,1380171.1176870677
38506,1564729.0499051579
38507,1772092.3525416723
38508,1911325.9406461
38509,2065853.5670528726
38510,2112558.2638097475
38511,2156516.621487509
38512,2227463.3720097183
38513,2234973.0572364344
38514,2168334.141064172
38515,2098497.178994132
38516,1888381.163094024
38517,1773024.3151265255
38518,1586306.877824994
38519,1344992.6902754563
38520,1104647.6565273781
38521,966232.8662042635
38522,902539.3049452379
38523,858320.7625340576
38524,832867.949881042
38525,890136.8744275394
38526,1076244.3580313753
38527,1150581.933882212
38528,1219005.5549735234
38529,1372071.178593417
38530,1568836.6068116378
38531,1778272.574225702
38532,1939550.6607297172
38533,2078188.4988070957
38534,2102009.134216014
