,P80_model
37276,838372.4417301958
37277,1001899.8920267558
37278,1249861.529211228
37279,1179793.4940827822
37280,1163125.0726364725
37281,1171616.1043806912
37282,1182230.2873517422
37283,1195668.3289189958
37284,1195054.4147812347
37285,1224808.8279679236
37286,1232763.2837088855
37287,1276383.761976117
37288,1322050.5485353307
37289,1387473.7328202988
37290,1461680.6675076734
37291,1461994.9906316798
37292,1393619.0224830394
37293,1327233.2947579115
37294,1149116.2331705107
37295,986207.630101976
37296,834351.3476081803
37297,767480.3371316335
37298,757283.8202584651
37299,778336.7251638689
37300,781065.7265722227
37301,913489.4199730774
37302,1193558.2614615173
37303,1191797.6980418414
37304,1161992.637054895
37305,1176618.3206440816
37306,1195884.4407440997
37307,1230415.5453988928
37308,1253685.9270259603
37309,1318761.499028983
37310,1334802.3186686742
37311,1400428.233098893
37312,1466263.0158535237
37313,1523717.0278075277
37314,1545106.1496592825
37315,1503670.7762669912
37316,1418267.818653814
37317,1327151.7144638924
37318,1149743.6262588664
37319,989835.5740607462
37320,833934.1701669515
37321,767063.1596904048
37322,778512.5811857813
37323,816983.3176715752
37324,835431.628298573
37325,995820.6630210974
37326,1243782.3002055697
37327,1277923.260463377
37328,1161314.8206368021
37329,1172073.9306513406
37330,1186995.7617410468
37331,1195438.8967395376
37332,1230561.3184752804
37333,1300433.0599643462
37334,1323974.501275423
37335,1355475.0628056424
37336,1419330.6325123461
37337,1454652.0413648083
37338,1493555.7249305483
37339,1454945.4886884813
37340,1386872.8659939468
37341,1325817.202098652
37342,1148409.1138936258
37343,988501.0616955057
37344,833383.831639437
37345,772180.5517487227
37346,777962.2426582668
37347,816432.9791440608
37348,823037.1309051667
37349,996065.5168292093
37350,1244027.1540136817
37351,1212353.9778532577
37352,1163924.2755167847
37353,1185593.2334333665
37354,1202223.953499947
37355,1263383.130066736
37356,1344897.5952275048
37357,1350859.330634246
37358,1414459.3355923211
37359,1517739.9276062031
37360,1518101.3482194755
37361,1556851.070665554
37362,1550005.8744066583
37363,1468429.7559868773
37364,1399129.825946903
37365,1372505.4920337433
37366,1166731.0739664692
37367,999672.2478400827
37368,865525.6122520142
37369,778558.1661392862
37370,757402.9304805434
37371,750317.332859835
37372,745259.2115364519
37373,821897.170681132
37374,1046109.8263791533
37375,1079741.170797694
37376,1129126.0063996464
37377,1214780.908913171
37378,1264931.7243860194
37379,1361324.0972582905
37380,1375945.758750084
37381,1450486.315956443
37382,1516517.5081762183
37383,1534195.8853115588
37384,1577417.7913477165
37385,1607018.0740909893
37386,1571905.9833220053
37387,1506274.8705823566
37388,1472038.4418451046
37389,1400765.3072350146
37390,1239506.2841197723
37391,1086750.7732927487
37392,907027.0045916787
37393,829664.3906475776
37394,784712.8717948279
37395,768338.2420258151
37396,765955.4529686088
37397,831041.0043894418
37398,1032705.643080724
37399,1078683.188399323
37400,1141566.3038204948
37401,1218961.1888598092
37402,1268291.2288010605
37403,1363276.66054405
37404,1377898.3220358435
37405,1404388.911116661
37406,1518470.071461978
37407,1569457.7344894125
37408,1637688.3607294569
37409,1602817.7731993431
37410,1649398.667277506
37411,1553838.9694737801
37412,1500016.738448854
37413,1473614.2737185238
37414,1256948.5517489747
37415,1081307.4181311494
37416,874807.2860277084
37417,784709.2813036033
37418,751441.2874226194
37419,750846.7446603762
37420,753575.74606873
37421,854386.8204586661
37422,1055060.3834966198
37423,1108643.293151419
37424,1146083.7395530648
37425,1183288.7317674437
37426,1194746.6710879754
37427,1229277.7757427688
37428,1276637.1394172043
37429,1317623.7293728588
37430,1343450.2049845394
37431,1365165.1105427688
37432,1423411.0551973996
37433,1482064.086925205
37434,1545133.3255506929
37435,1534494.452482897
37436,1459050.178899545
37437,1389256.0442718212
37438,1160693.8965856426
37439,990693.0916341927
37440,844093.2000633369
37441,766271.9231979891
37442,747008.515865701
37443,746415.4824025598
37444,753802.9086790091
37445,859635.624973361
37446,1099292.6864327842
37447,1131042.9316838777
37448,1160053.5977507448
37449,1161689.7030811117
37450,1182884.856331508
37451,1196322.8978987616
37452,1195708.9837610004
37453,1225463.3969476894
37454,1233417.8526886513
37455,1277038.3309558828
37456,1321298.176385815
37457,1396265.4044510655
37458,1488670.4537303052
37459,1469828.7240762787
37460,1425435.8291132513
37461,1327178.8903553027
37462,1150605.7748902075
37463,985288.6984472793
37464,830347.4917198506
37465,775900.8851859918
37466,755067.6197992663
37467,751677.6251892573
37468,754406.6265976111
37469,852516.9457113513
37470,1128398.6940230513
37471,1175703.3464221302
37472,1161845.9363866346
37473,1174063.011996347
37474,1190122.2291171635
37475,1192224.2086857432
37476,1231143.4586910051
37477,1236006.181818983
37478,1252375.7085323213
37479,1286174.1746978955
37480,1324497.4561509863
37481,1398941.8855976108
37482,1501109.021516879
37483,1504325.345246757
37484,1451289.8212588402
37485,1347813.4418610558
37486,1152613.9960737252
37487,996908.659851898
37488,843305.4363489331
37489,767647.0843926504
37490,748831.8393079374
37491,748481.6491027895
37492,751210.6505111433
37493,851314.8460039312
37494,1080185.9265700476
37495,1109158.8461204935
37496,1154408.6783584615
37497,1180743.8841855545
37498,1195204.4973586248
37499,1196093.4657193033
37500,1231215.8874550462
37501,1301087.628944112
37502,1324629.0702551887
37503,1339047.3515134645
37504,1341232.5996581588
37505,1455306.610344574
37506,1532298.75290714
37507,1511247.7209600138
37508,1464222.3943794623
37509,1418279.0114172378
37510,1190048.3154508763
37511,1024576.4868711
37512,849298.0132089803
37513,780031.1573511433
37514,759659.2184483729
37515,758148.85006122
37516,750424.2425180002
37517,850481.3087560802
37518,1058170.6556701683
37519,1108325.3088726425
37520,1150311.4699174073
37521,1189332.2633917134
37522,1204834.5424067667
37523,1229967.5734199274
37524,1264192.830484891
37525,1339285.4389018482
37526,1343494.3692984465
37527,1359460.9321867875
37528,1384380.9571360466
37529,1437613.4512660636
37530,1459280.64968773
37531,1420394.0449873058
37532,1367413.4443737126
37533,1290017.3884834824
37534,1136249.2898527414
37535,995004.2107589771
37536,849788.6947852615
37537,775326.4405393286
37538,759957.3269051901
37539,774517.6676530266
37540,801880.8997003312
37541,905624.1788132485
37542,1201686.7053313944
37543,1196204.3302869126
37544,1150326.2775313333
37545,1199054.1724622264
37546,1210218.693960792
37547,1223131.6300006818
37548,1267317.6516149603
37549,1271656.5828037346
37550,1276060.5375126097
37551,1300913.4966839636
37552,1322084.1971904356
37553,1382327.5878054388
37554,1436796.3550826348
37555,1381341.6858728356
37556,1327181.5149743669
37557,1287212.9568882035
37558,1135660.6590925558
37559,995989.080633254
37560,852483.304010717
37561,775101.138524194
37562,775407.9556111515
37563,796381.079843485
37564,797829.0586951663
37565,899924.731646587
37566,1195987.258164733
37567,1232981.1535343684
37568,1146998.097847887
37569,1202238.984178037
37570,1215638.6621988676
37571,1233577.1050968089
37572,1268699.526832552
37573,1338958.626104149
37574,1379635.4685124205
37575,1381573.414567866
37576,1427224.081941755
37577,1542225.5248894002
37578,1508068.468036774
37579,1468157.4689173447
37580,1408465.9102402795
37581,1299274.4610240932
37582,1136585.539484359
37583,981618.5569480637
37584,819890.0379886214
37585,759553.8096513471
37586,743355.2985653862
37587,764406.6941716879
37588,767135.6955800417
37589,896089.8645644595
37590,1184060.285448615
37591,1188253.0285073363
37592,1162917.6720321025
37593,1174239.277896316
37594,1193505.3979963344
37595,1228036.5026511278
37596,1251306.884278195
37597,1317293.6060029531
37598,1347395.3885426444
37599,1401920.1061953353
37600,1455009.466855504
37601,1550056.4872569148
37602,1606223.787215831
37603,1544274.6199651721
37604,1457808.9058079037
37605,1358402.4082122815
37606,1150745.3298937285
37607,986635.049614573
37608,824387.0779296523
37609,761184.8346972828
37610,746187.5099294062
37611,745594.476466265
37612,745526.516727751
37613,846630.3988719926
37614,1100866.2088151474
37615,1129801.658592237
37616,1152709.578996171
37617,1186600.9103313142
37618,1192818.1395462267
37619,1306769.8717349516
37620,1333330.4477747048
37621,1409736.3853162774
37622,1477911.137438858
37623,1550706.494001837
37624,1631570.3385805083
37625,1665202.5511125834
37626,1670924.2892101007
37627,1565833.722280109
37628,1504109.1365425468
37629,1417744.8576024817
37630,1183967.906507301
37631,992039.4428014865
37632,839628.4055866933
37633,764767.99277688
37634,744929.7641267811
37635,744336.73066364
37636,751724.156940089
37637,857333.7554057824
37638,1096990.8168652053
37639,1122815.3919880474
37640,1146255.5015898086
37641,1184542.6810954325
37642,1199687.4815359358
37643,1308562.2103708414
37644,1336464.3748066039
37645,1445847.4502511676
37646,1581434.6059237197
37647,1689647.314589155
37648,1791570.7744213701
37649,1843150.1998825283
37650,1763874.0683134948
37651,1611639.4089099658
37652,1521709.4579135985
37653,1423177.7576177851
37654,1210107.232474715
37655,1020161.6015487977
37656,843570.5677617923
37657,775488.5276202954
37658,743992.129392753
37659,743641.939187605
37660,746370.9405959588
37661,861607.9818574721
37662,1076731.4392557843
37663,1107397.1157360529
37664,1156141.6803931189
37665,1191405.93419627
37666,1230902.0689530943
37667,1326798.650417819
37668,1369594.427191485
37669,1548821.0934477209
37670,1624112.832790939
37671,1747988.162154524
37672,1817084.6353115037
37673,1940297.3203993388
37674,1782791.5843734192
37675,1693204.1876300252
37676,1555091.1025613297
37677,1501796.1195100127
37678,1259978.734601708
37679,1075546.3657958969
37680,878359.6654617429
37681,779236.3924452354
37682,753939.7822606771
37683,752429.4138735242
37684,744704.8063303044
37685,846945.034315775
37686,1054634.381229863
37687,1109910.0478144847
37688,1163418.9784957753
37689,1200403.8535908551
37690,1263797.2248568963
37691,1366586.109146729
37692,1541387.0168766282
37693,1659663.1636595316
37694,1738660.0934402924
37695,1807894.562811999
37696,1911444.7934638213
37697,1970484.223528891
37698,1872458.8274578175
37699,1601572.4425330567
37700,1490769.216656904
37701,1462919.8272634693
37702,1254248.118076442
37703,1086313.1283202628
37704,907924.9498855425
37705,790123.1618742624
37706,762486.5611156743
37707,755400.9634949659
37708,742520.1830423211
37709,820543.3647879227
37710,1024397.2012538288
37711,1083508.3782866327
37712,1141740.6512589338
37713,1210571.7071191925
37714,1344426.195245901
37715,1420884.017896148
37716,1578256.3573683493
37717,1728133.1534255617
37718,1785399.0415905816
37719,1833372.750751302
37720,1866530.371427474
37721,1962185.481649564
37722,1881320.6621008026
37723,1651905.1508212
37724,1534633.6087509082
37725,1492345.5015608035
37726,1333464.6710912767
37727,1107833.933849004
37728,925095.0358527906
37729,835342.9325347685
37730,778675.9061872357
37731,754624.3874018363
37732,749500.0888102327
37733,823647.7518483737
37734,1030176.920580457
37735,1076884.3805044803
37736,1149512.9815287546
37737,1224682.838021027
37738,1372466.565840489
37739,1423807.3778197654
37740,1613791.124049263
37741,1731056.5133491796
37742,1788322.401514199
37743,1816862.029211014
37744,1928400.6266886252
37745,1985902.2098900783
37746,1931204.9068628526
37747,1694602.6028736923
37748,1563582.7019925155
37749,1503604.4875895814
37750,1256787.9858965706
37751,1080926.4613226294
37752,880414.0955230636
37753,777683.5094119117
37754,741677.5066501928
37755,741082.9638879496
37756,743811.9652963034
37757,840183.7287456521
37758,1048639.9426535892
37759,1103915.6092382113
37760,1151937.0259192025
37761,1185395.429370021
37762,1226504.5713275336
37763,1325446.3359639787
37764,1336354.5737003447
37765,1445737.6491449084
37766,1581324.8048174605
37767,1705972.9577006833
37768,1798523.030654007
37769,1912471.6152984826
37770,1786594.5661827796
37771,1698161.5454901557
37772,1547964.6612715751
37773,1436120.1834249757
37774,1237361.7570295334
37775,1022774.1297467252
37776,841195.5383717242
37777,773113.498230227
37778,741168.9377551095
37779,740575.9042919683
37780,747963.3305684176
37781,855181.269463691
37782,1084945.3300342073
37783,1107099.5994520017
37784,1144103.0156477175
37785,1188178.0678487294
37786,1195988.6985487842
37787,1312781.4732854608
37788,1358959.9503252143
37789,1367698.0187412447
37790,1585653.8688383389
37791,1658449.2254013184
37792,1694058.9074870178
37793,1848534.408344682
37794,1769258.2767756481
37795,1631355.8148995782
37796,1551938.6789914686
37797,1477370.562623117
37798,1256518.7207986773
37799,1057047.4959925364
37800,860597.3048123705
37801,781464.2308046037
37802,757724.3144381025
37803,755574.5871569042
37804,758303.588565258
37805,855917.4879515069
37806,1055824.1839956124
37807,1107212.2340383683
37808,1171691.878379588
37809,1186534.2286200323
37810,1249524.4678561715
37811,1349893.6116678803
37812,1380727.663753179
37813,1559954.3300094148
37814,1598605.4686674895
37815,1681817.9080310753
37816,1645738.4271256737
37817,1785936.9657918038
37818,1755888.2592670703
37819,1646978.8087596395
37820,1584563.6263658511
37821,1512465.9102366352
37822,1344011.751490016
37823,1112305.503944547
37824,939332.2077756473
37825,824684.0437570496
37826,779429.8624110413
37827,768676.9144983683
37828,759710.5857344148
37829,854582.9755862664
37830,1058989.1238119463
37831,1107819.6042423733
37832,1170357.3660143474
37833,1185199.7162547917
37834,1258011.9675925889
37835,1349900.6876986488
37836,1427443.11951348
37837,1577023.5805165484
37838,1633911.5569873923
37839,1717123.9963509776
37840,1807392.509685645
37841,1863699.1814265861
37842,1802375.9645418623
37843,1700782.2163265513
37844,1620281.875120736
37845,1543624.6238796941
37846,1356567.2105216011
37847,1198872.237286245
37848,985184.2997149081
37849,875413.8880967288
37850,821383.1020697176
37851,798113.4314841373
37852,785080.5884680491
37853,873987.6048309057
37854,1067670.6031268174
37855,1114559.2009879989
37856,1180919.529427017
37857,1216758.8172863328
37858,1273687.9415809729
37859,1356838.5800235346
37860,1384590.5462577345
37861,1461442.972799307
37862,1629205.294868054
37863,1710432.8083460408
37864,1828813.329860694
37865,1915958.2707762525
37866,1746828.8187531845
37867,1593275.6730378151
37868,1476026.3531400512
37869,1389849.1716456322
37870,1187157.1408698768
37871,1008924.4698804258
37872,875811.8409827128
37873,784311.2522793969
37874,758297.5226070863
37875,751211.9249863779
37876,758456.5787249915
37877,833892.409287347
37878,1065991.344294896
37879,1090224.5851693405
37880,1147515.0587844616
37881,1235353.9108704738
37882,1291594.7290533872
37883,1409611.3140660636
37884,1438479.4327896032
37885,1617182.307106635
37886,1688659.3653040342
37887,1783987.1002691844
37888,1823753.9663438913
37889,1971007.8692270853
37890,1862519.1442386196
37891,1615496.155027707
37892,1490684.614304517
37893,1474047.3377674636
37894,1249398.2270493219
37895,1073145.0900850543
37896,915101.9705245541
37897,800316.6308072691
37898,771634.69368302
37899,760835.1988879853
37900,758452.4098307791
37901,831646.1001809421
37902,1038175.2689130253
37903,1089563.3189557816
37904,1164133.8025493014
37905,1265057.74783287
37906,1401004.6619848937
37907,1501598.2425952246
37908,1612558.4931363307
37909,1712392.6785614048
37910,1791389.6083421656
37911,1846601.04155041
37912,1848688.9686052804
37913,1964930.2651154716
37914,1805319.6173830456
37915,1676547.0581076732
37916,1581289.5857913806
37917,1520897.8104633074
37918,1352471.9836247615
37919,1201272.643918333
37920,950421.9078824339
37921,848706.9955337815
37922,802233.3642569468
37923,781436.2131143338
37924,781546.4161747709
37925,867772.1669613061
37926,1064623.5289281977
37927,1122529.2355764639
37928,1178616.4552866786
37929,1192487.8958675773
37930,1315632.709575677
37931,1351985.0979126338
37932,1440861.7596361232
37933,1572038.4577668174
37934,1630894.7528922474
37935,1678689.8401533775
37936,1657822.5548830768
37937,1638601.5625322808
37938,1729274.4884390454
37939,1648994.5518731866
37940,1584904.605236472
37941,1536706.140017564
37942,1352370.6309614268
37943,1153883.2802248087
37944,987563.5439694021
37945,898832.2294109048
37946,856480.7584023477
37947,830477.2941239303
37948,817400.0686639771
37949,902345.1850233679
37950,1115533.4069411245
37951,1169163.9529023364
37952,1231190.1056950483
37953,1259114.5422854796
37954,1329206.0900357931
37955,1418550.4469557675
37956,1473617.4743339792
37957,1667961.9682187005
37958,1747069.9669939145
37959,1803180.6759199463
37960,1919834.7392747744
37961,2020344.0725671905
37962,1986985.5723481525
37963,1807807.6116594607
37964,1679793.766469771
37965,1594348.6473003617
37966,1413894.4040673499
37967,1150200.0043559873
37968,974949.7673842371
37969,863039.859231196
37970,822651.7172195602
37971,801464.2695610839
37972,785809.4138683953
37973,878603.8827133598
37974,1099741.5154411239
37975,1157165.4436313808
37976,1232982.4443309382
37977,1307882.5302155814
37978,1412765.0691345981
37979,1549540.211332322
37980,1643674.7680430524
37981,1864561.7354678381
37982,1936147.9383908203
37983,2045543.8651418327
37984,2095509.6853492265
37985,2117149.359367854
37986,2078181.3522547456
37987,1899921.099457833
37988,1697905.9101398136
37989,1604325.2988967104
37990,1414482.907535601
37991,1181397.049135454
37992,984133.1982371156
37993,875810.1103103578
37994,823455.4247779117
37995,805032.907092469
37996,784474.9015031548
37997,877269.3703481193
37998,1100530.0235822867
37999,1155830.9312661402
38000,1225852.5564148568
38001,1272905.8815562262
38002,1411430.5567693575
38003,1513886.972668081
38004,1728457.2456778118
38005,1863227.2231025975
38006,1953098.4169195606
38007,2044209.3527765921
38008,2093891.4285717458
38009,2115531.102590373
38010,2114779.2282760325
38011,1892034.9191968748
38012,1699453.3151224598
38013,1602990.78653147
38014,1413148.3951703603
38015,1180062.5367702134
38016,990993.3202779342
38017,882670.2323511761
38018,822905.0862503973
38019,808501.0097208754
38020,793870.7007307209
38021,877514.2241562312
38022,1098651.8568839952
38023,1156075.7850742522
38024,1229919.976890013
38025,1272863.7727511807
38026,1400411.7584359555
38027,1477598.5333237078
38028,1639291.312210402
38029,1794093.7090682285
38030,1855420.4788471493
38031,1939501.432846231
38032,2037495.3192836607
38033,2075738.6826505705
38034,2002302.7670615118
38035,1774151.508344861
38036,1598358.9414762433
38037,1544954.69992048
38038,1393130.075876581
38039,1161334.7657639529
38040,990697.2893683414
38041,876024.7690090139
38042,819421.1751471331
38043,798206.1640389721
38044,777439.5178807236
38045,846767.7503775799
38046,1067905.3831053441
38047,1125329.311295601
38048,1214245.6726087248
38049,1322977.7583453641
38050,1428410.6357918952
38051,1492237.7793465804
38052,1653930.5582332744
38053,1758306.1519088834
38054,1867864.8116878038
38055,1911396.6390956012
38056,1961285.6609559162
38057,2045143.1678071138
38058,1968808.7494112598
38059,1721055.9036634811
38060,1598209.882336854
38061,1544805.6407810906
38062,1397534.4683927028
38063,1230016.1814771853
38064,1009054.0979037727
38065,914861.417196055
38066,842071.1133056418
38067,812498.4315526665
38068,808880.801981767
38069,868751.34156347
38070,1077418.313787392
38071,1132360.2318149384
38072,1212240.5531429618
38073,1303498.8651118046
38074,1429708.6300978889
38075,1541585.7417781157
38076,1673757.0725919805
38077,1840208.4868451753
38078,1956611.8179538776
38079,2062774.721510048
38080,2116743.1735936906
38081,2134575.293099013
38082,2096706.49611138
38083,1867683.5570424963
38084,1696685.826337956
38085,1597314.755667999
38086,1419302.7309664646
38087,1229762.3235484427
38088,984095.7126852887
38089,870253.7177308539
38090,814455.4923312807
38091,799527.2008941652
38092,786624.3166678365
38093,874879.0502968809
38094,1098906.5705248974
38095,1154207.478208751
38096,1244562.2992237115
38097,1329847.2680972582
38098,1457801.461814831
38099,1662829.9158177094
38100,1851139.2294980187
38101,1977448.2448614698
38102,2012017.6702012664
38103,2084624.0296173047
38104,2154934.9647010905
38105,2168852.141949353
38106,2164768.432558362
38107,2024491.9488425332
38108,1837421.0570673023
38109,1661219.8284991332
38110,1460082.7384429958
38111,1254188.8475806986
38112,1053876.2643726624
38113,918832.8922878803
38114,857135.3273821134
38115,831131.863103696
38116,818054.6376437428
38117,898981.3128472129
38118,1107705.8741310632
38119,1169818.5218821021
38120,1240574.8246893107
38121,1388250.3137409016
38122,1506505.998920138
38123,1694649.7325019424
38124,1875175.032183715
38125,1977448.2448614698
38126,2132173.581201268
38127,2158139.1966173057
38128,2178726.816910097
38129,2189719.0369345797
38130,2161812.7405340783
38131,2092498.680297473
38132,1872565.4843587729
38133,1718372.923750937
38134,1513122.0075924525
38135,1252424.1092761236
38136,1074029.194884384
38137,929425.893377076
38138,860536.0064475833
38139,834532.5421691661
38140,821455.3167092127
38141,904792.0926390237
38142,1102337.9669901351
38143,1171610.8605179922
38144,1242367.1633252008
38145,1379603.106191426
38146,1460248.3694304866
38147,1665276.8234333652
38148,1852931.5681339088
38149,1979240.5834973599
38150,2133965.919837158
38151,2159931.535253196
38152,2159344.455545987
38153,2190346.4300229354
38154,2162440.133622434
38155,2093126.0733858286
38156,1873192.8774471283
38157,1741369.857968574
38158,1533335.2029684824
38159,1269854.740709553
38160,1097262.3854864126
38161,954574.5751990849
38162,880927.4512437526
38163,850727.163375013
38164,833308.2328643628
38165,903457.5802737832
38166,1116645.8021915397
38167,1180021.833755854
38168,1249212.203597295
38169,1388708.140011551
38170,1592599.003205878
38171,1695107.5587725919
38172,1903260.871044774
38173,1977906.0711321193
38174,2132631.4074719176
38175,2158597.0228879554
38176,2216925.205768505
38177,2204316.2327093882
38178,2182114.5448673503
38179,2116950.2123681884
38180,1930514.089639021
38181,1820501.0556628585
38182,1633529.8178253372
38183,1350388.9921414058
38184,1158373.37840805
38185,1050319.0710125694
38186,963787.3328921426
38187,910571.2964057744
38188,900818.230098727
38189,947473.4382300137
38190,1141315.5662505608
38191,1184124.758291191
38192,1273432.0939060212
38193,1411769.8769767338
38194,1602557.0671539837
38195,1706869.0875537603
38196,1839710.8093723657
38197,1933675.7276472754
38198,2016386.193324203
38199,2085714.2169542846
38200,2134241.907865746
38201,2144253.5282423887
38202,2102093.71505193
38203,1974446.2829074727
38204,1781179.6693870074
38205,1682706.029493875
38206,1511384.343447564
38207,1298785.8924854605
38208,1118675.904882693
38209,1018545.9940524295
38210,914875.8025494602
38211,866225.7590675976
38212,843801.9828130187
38213,886143.3888236342
38214,1086144.1822210005
38215,1147582.9089616989
38216,1222460.28643524
38217,1395248.6728487234
38218,1485314.6318692872
38219,1653131.5756705164
38220,1863775.375225448
38221,1953090.6887361663
38222,2034249.2987931576
38223,2127403.0364586087
38224,2161803.9966093684
38225,2160027.445666128
38226,2120859.163401677
38227,1974297.2237680834
38228,1736398.541943071
38229,1611404.7539773672
38230,1439264.7818508092
38231,1246863.636949854
38232,1021103.3603112078
38233,916395.7124483322
38234,843605.4085579191
38235,811577.0012916703
38236,798710.7703706607
38237,843954.0567233798
38238,1065091.6894511438
38239,1133096.5879207465
38240,1223124.9421662127
38241,1396628.4542807592
38242,1458409.774301323
38243,1631385.8200025524
38244,1823018.8972874838
38245,1953778.3712551189
38246,2035629.0802251934
38247,2127773.3774837377
38248,2164490.4419977795
38249,2185906.9138779743
38250,2129216.762668096
38251,1967016.7757395091
38252,1697422.1824437636
38253,1617636.9140614807
38254,1422584.7248767428
38255,1230918.00958734
38256,986375.7354395704
38257,893721.1431528436
38258,829922.9436059527
38259,809493.1093559096
38260,802972.5539338621
38261,875615.4064026887
38262,1097519.9061243017
38263,1165524.8045939042
38264,1243773.729427316
38265,1330583.6242030663
38266,1430253.178920639
38267,1607084.6219235174
38268,1791144.2541026664
38269,1927245.4317475758
38270,2012099.4573273086
38271,2082088.6645343397
38272,2139428.6923631984
38273,2156038.8000014033
38274,2132814.728664169
38275,1932631.0596354757
38276,1769138.0462287406
38277,1630755.8037384094
38278,1434112.1925173285
38279,1229799.284506816
38280,1001995.2595388565
38281,911059.2102742896
38282,851990.0688469543
38283,828784.1650783754
38284,821029.7246229261
38285,890982.0953287828
38286,1109378.2185221498
38287,1180592.9946192524
38288,1254087.1115309189
38289,1383680.463673939
38290,1436041.087912999
38291,1612872.5309158775
38292,1814602.3230968665
38293,1952836.662147566
38294,1986824.7817015087
38295,2103197.053458541
38296,2131895.237842039
38297,2140716.391379505
38298,2122294.3570633247
38299,2031016.2139407017
38300,1839028.0866825609
38301,1689928.2495067671
38302,1523896.480329603
38303,1265786.2062722088
38304,1084803.6676215343
38305,945566.7037586573
38306,884816.0285842575
38307,866741.0895828204
38308,849322.1590721702
38309,915566.5653761732
38310,1128754.7872939305
38311,1192130.818858245
38312,1253141.636062351
38313,1343068.6484500645
38314,1432888.93811558
38315,1521745.7501314897
38316,1631240.6710519288
38317,1795898.2297765445
38318,1860157.5261701103
38319,1905123.969654004
38320,2013928.0082152477
38321,2070179.3948221747
38322,2058894.8669406497
38323,1906445.3645560015
38324,1780458.1249282048
38325,1661661.6847255472
38326,1472139.1732482677
38327,1272725.040009573
38328,1067966.3843388653
38329,947090.0123518198
38330,886339.3371774202
38331,867347.0632519714
38332,861165.6144718395
38333,916172.539045324
38334,1129360.7609630814
38335,1190799.4877037797
38336,1282079.6322024069
38337,1411602.7432938344
38338,1598605.720525609
38339,1702917.7409253856
38340,1914316.9584089979
38341,2003386.413286753
38342,2086205.9386265497
38343,2107626.0997963427
38344,2121402.50475914
38345,2143696.7477575303
38346,2087058.5806425838
38347,1933981.4137621946
38348,1774512.4307016376
38349,1673882.236973556
38350,1486462.9733583634
38351,1270020.1239001297
38352,1096928.932206642
38353,978689.4291090405
38354,896997.0125931962
38355,866796.7247244569
38356,852632.0542851719
38357,929604.8213738264
38358,1129605.6147711934
38359,1196839.7170627327
38360,1319839.3035120736
38361,1419580.059129528
38362,1610367.2493067775
38363,1714679.269706554
38364,1934795.4699545002
38365,2057690.7700418455
38366,2162022.446478836
38367,2138613.4063880327
38368,2177570.9684834373
38369,2171764.60442978
38370,2095131.2312374809
38371,1984287.1990930268
38372,1791020.5855725615
38373,1694014.0471361356
38374,1524099.302219106
38375,1311500.8512570024
38376,1127763.0523158673
38377,1034635.9176832617
38378,934072.7281392403
38379,883485.3798337614
38380,861061.6035791828
38381,910735.5502148996
38382,1112686.2904021381
38383,1162874.8934460622
38384,1237602.4448858392
38385,1353409.7147529167
38386,1458731.3736372765
38387,1503279.5561919615
38388,1664972.3350786555
38389,1817579.8187542646
38390,1861041.5898028868
38391,1796937.7116559548
38392,1900087.368640853
38393,1951733.2749118106
38394,1839957.7844508006
38395,1709554.505800169
38396,1605409.9315948295
38397,1563055.1093412973
38398,1415783.9369529095
38399,1245688.6243245704
38400,1028003.32522044
38401,929668.6049830369
38402,859985.3030515714
38403,829177.7807849032
38404,826794.9917276968
38405,878742.1490480616
38406,1082885.8316796839
38407,1149579.3580829517
38408,1229078.6891013447
38409,1342739.624975129
38410,1479675.18385216
38411,1642165.4774088291
38412,1820958.4500694997
38413,1963468.9611025508
38414,2012046.6560277329
38415,2101955.3027226836
38416,2146831.2754939036
38417,2143370.72697683
38418,2109779.00698952
38419,1880756.0679206373
38420,1712632.379802085
38421,1632847.111419802
38422,1456804.7069446594
38423,1248104.632888351
38424,1004925.1114709644
38425,915365.4241567666
38426,845073.6182747163
38427,824643.784024673
38428,825809.1143100883
38429,908374.6519373299
38430,1123186.956874017
38431,1180778.354931221
38432,1257754.7069607486
38433,1386968.7555962636
38434,1467614.0188353236
38435,1617799.064880641
38436,1861665.1164316295
38437,1955630.0347065392
38438,2017012.651566272
38439,2112504.0015260647
38440,2140850.321045977
38441,2149671.4745834437
38442,2156920.7234055107
38443,2037973.481938225
38444,1784757.2658046125
38445,1677575.4041808129
38446,1476438.3141246755
38447,1271446.604302745
38448,1059755.9481386275
38449,923573.210376698
38450,864982.647429879
38451,838979.1831514616
38452,825901.9576915085
38453,906942.1329454819
38454,1120130.3548632392
38455,1173760.9008244511
38456,1250785.724044876
38457,1328152.9102264736
38458,1433164.64933413
38459,1607922.1115902544
38460,1788719.076034348
38461,1920763.9489990694
38462,1980333.2276660327
38463,2055189.906661844
38464,2125438.532969632
38465,2118951.162517768
38466,2092259.5544006121
38467,1943452.4957972849
38468,1778167.5863962448
38469,1659371.1461935877
38470,1469848.634716308
38471,1264856.924894378
38472,1080106.2661473495
38473,943189.2190654443
38474,878181.3222864568
38475,860106.3832850198
38476,845897.3304018698
38477,922119.2875987631
38478,1122120.0809961297
38479,1185496.112560444
38480,1250187.4621070726
38481,1388184.7286612699
38482,1440545.35290033
38483,1600012.2812262313
38484,1820744.8301266362
38485,1958979.1691773357
38486,2018228.6246312782
38487,2111370.294521071
38488,2186296.197020276
