,P60_model
37117,1227986.0151050831
37118,1234203.3360334397
37119,1224520.839284394
37120,1203551.0546926965
37121,1285049.5625017334
37122,1378563.1052311484
37123,1388427.753058161
37124,1364221.951010994
37125,1254336.1992194918
37126,1103018.372143019
37127,933756.2994505243
37128,811724.7442250078
37129,764146.0612294913
37130,744416.6509111186
37131,751202.6421461806
37132,783845.5021490076
37133,866011.9289828681
37134,1103484.6552397935
37135,1130854.7149679177
37136,1116069.9048928418
37137,1151230.958093
37138,1166090.758228785
37139,1173600.1232389929
37140,1215986.2858513312
37141,1231905.9882920135
37142,1238123.3092203701
37143,1240538.0623203244
37144,1257622.5425712613
37145,1304294.0047314295
37146,1389692.040704291
37147,1386117.1150712576
37148,1362720.6948931303
37149,1255047.5254858518
37150,1103729.698409379
37151,929722.2646484501
37152,814230.9307380266
37153,757861.381854134
37154,758013.601808971
37155,773651.6535667586
37156,781480.031575641
37157,875606.7150509467
37158,1096616.1563780254
37159,1101858.0901703506
37160,1115434.5244627395
37161,1165750.602225927
37162,1195038.9322989217
37163,1230690.3663154307
37164,1281788.867663206
37165,1352723.1568854286
37166,1373473.6078137856
37167,1356471.9873245223
37168,1353545.0997916525
37169,1417749.7442862527
37170,1447696.482695383
37171,1398393.3733019212
37172,1364801.892248483
37173,1251062.4304083677
37174,1099744.6033318948
37175,938039.327516869
37176,812464.7715657045
37177,764886.0885701879
37178,748240.8387813265
37179,751942.6694868773
37180,782220.0589163374
37181,859883.4574617964
37182,1097356.183718722
37183,1103318.9346375542
37184,1116174.5518034361
37185,1147464.5437259066
37186,1176386.8633195076
37187,1190128.146282877
37188,1216386.15718917
37189,1232305.8596298522
37190,1238523.1805582088
37191,1240937.933658163
37192,1242629.2671286853
37193,1302614.6165307828
37194,1381323.7919339351
37195,1323296.4022413956
37196,1302495.3223852064
37197,1211898.3370764928
37198,1086995.8252644648
37199,947061.8530498121
37200,847014.6749924695
37201,780133.8525617442
37202,758804.0199987353
37203,762411.8725615967
37204,762263.2405634627
37205,852266.0878538091
37206,1077763.145557666
37207,1101008.6600607694
37208,1113917.515095117
37209,1159005.3235254397
37210,1183574.6264207747
37211,1199889.509120154
37212,1229940.8492691002
37213,1244343.2031773322
37214,1250560.5241056888
37215,1240878.027356643
37216,1223017.058937069
37217,1297353.7946616625
37218,1355998.331437334
37219,1314793.2953862315
37220,1299108.119802277
37221,1208099.3626859093
37222,1083175.5839797028
37223,934866.0148760794
37224,841909.2740710208
37225,757703.5148351495
37226,737431.8351978671
37227,725398.7272267698
37228,745530.0959710437
37229,843909.0871342598
37230,1067207.1599258804
37231,1112469.3276463614
37232,1093942.5810593176
37233,1145360.669211136
37234,1163962.1362140959
37235,1173858.3699669794
37236,1195088.5626068437
37237,1215576.5719696973
37238,1233891.1427470539
37239,1222691.2974655577
37240,1208693.9424710323
37241,1283030.6781956258
37242,1352971.523515301
37243,1343620.9567322454
37244,1327168.2180594217
37245,1238111.6246792912
37246,1109314.0805554087
37247,954150.716004094
37248,799334.2848424742
37249,741638.525731443
37250,717072.1456267729
37251,717072.1456267729
37252,742771.5598280409
37253,844136.7898991803
37254,1085490.3108089084
37255,1128316.5051857666
37256,1103348.4818772136
37257,1134538.6540263018
37258,1141935.573221747
37259,1163359.5353173732
37260,1181321.993551977
37261,1217518.161538978
37262,1223735.4824673347
37263,1226150.235567289
37264,1256202.4908262386
37265,1290776.7031374068
37266,1409207.8713956503
37267,1386964.5955051018
37268,1362416.2198650567
37269,1271734.886976968
37270,1134092.251868771
37271,953524.1722217561
37272,829971.6842724343
37273,746609.5232815489
37274,733469.8976291143
37275,723928.2959122774
37276,752418.1134244446
37277,858754.808508898
37278,1083406.6013015385
37279,1158820.1339846593
37280,1103348.4818772136
37281,1134538.6540263018
37282,1138183.2581850647
37283,1163359.5353173732
37284,1180489.549191582
37285,1203903.5631575277
37286,1223735.4824673347
37287,1226150.235567289
37288,1244105.2409772386
37289,1332724.554843452
37290,1438935.0291506262
37291,1400268.4721928418
37292,1364559.4982176246
37293,1271734.886976968
37294,1139162.5995173538
37295,958269.5332901902
37296,826863.7205668597
37297,770354.2314547915
37298,729580.9041785243
37299,736366.8954135863
37300,751739.4115667078
37301,826669.2674010168
37302,1073146.9039767953
37303,1173497.8918048493
37304,1099251.0453023915
37305,1137627.9969936144
37306,1162384.0308822836
37307,1203812.9628374525
37308,1215201.072260327
37309,1260398.7016438886
37310,1312554.4346367894
37311,1410907.313140561
37312,1408951.2874039223
37313,1464287.0349792386
37314,1538548.9392851791
37315,1460121.7800072276
37316,1364401.1303499434
37317,1269459.026187508
37318,1136886.7387278937
37319,955993.6725007299
37320,824616.5883188213
37321,769494.7594484857
37322,735752.0552574655
37323,725954.3480429212
37324,746085.716787195
37325,847919.3835832466
37326,1091454.5631121441
37327,1214127.974714324
37328,1094700.8595246647
37329,1129965.1791918487
37330,1151276.695472713
37331,1177345.7124426365
37332,1213989.9706036404
37333,1221022.1781826827
37334,1265404.9209155587
37335,1291033.402922813
37336,1296157.752392495
37337,1428196.1567446524
37338,1506763.9724052493
37339,1420178.9159420365
37340,1356501.2299248353
37341,1264602.9854561954
37342,1132030.6979965812
37343,958694.4286468863
37344,825075.7081351911
37345,745131.2642051969
37346,736211.1750738353
37347,726413.467859291
37348,737983.2914291248
37349,844923.8277667811
37350,1066138.1910510317
37351,1174272.3369679747
37352,1091705.3037081992
37353,1141710.9941636545
37354,1166467.0280523237
37355,1220713.7075158746
37356,1268203.638462709
37357,1348997.3189764281
37358,1381617.203174785
37359,1475892.9495164466
37360,1564979.681349783
37361,1527192.6252004532
37362,1558203.3200844987
37363,1454567.8705141316
37364,1364458.4419453358
37365,1244429.0840098166
37366,1131144.9480177287
37367,977732.1367963623
37368,839062.7307979844
37369,768639.608946587
37370,737276.5700496505
37371,734785.0637953898
37372,742203.3644899889
37373,828763.4363333969
37374,1033375.7652535655
37375,1074056.3339737977
37376,1095172.033773063
37377,1160070.3380745458
37378,1213782.3725252748
37379,1267589.829667802
37380,1350089.187992304
37381,1390788.973398184
37382,1434341.674997068
37383,1498303.6916945823
37384,1586432.8684480288
37385,1538166.3664036882
37386,1589722.6117292114
37387,1539508.2206830226
37388,1449468.8771536185
37389,1293154.3706182437
37390,1175176.6870875987
37391,1018929.0157565974
37392,883179.1876952896
37393,808566.6591368186
37394,769439.6548613432
37395,755948.9790169621
37396,754222.5357594691
37397,832398.6306188233
37398,1018376.801822768
37399,1066562.5394965578
37400,1098795.7327460991
37401,1170880.221522561
37402,1216213.3707528568
37403,1268503.4793629337
37404,1351994.5913824933
37405,1390369.0435176832
37406,1444880.117399857
37407,1521953.323645236
37408,1590684.5367308166
37409,1597267.23685202
37410,1640111.3642171163
37411,1566384.98390318
37412,1476345.6403737755
37413,1373631.7058624392
37414,1190776.2052324824
37415,1014821.3428401742
37416,861009.0835552856
37417,789338.694769795
37418,740354.1542849152
37419,736537.6940574705
37420,743149.3776466856
37421,841640.9798916458
37422,1027619.1510955904
37423,1073727.4976098791
37424,1101278.294424198
37425,1130493.125739086
37426,1159415.4453326873
37427,1200844.3772878563
37428,1210855.9373478307
37429,1256053.5667313924
37430,1308209.2997242932
37431,1333837.7817315476
37432,1335829.5979207163
37433,1447508.500621607
37434,1545068.556666969
37435,1501073.0896160111
37436,1425358.0881433499
37437,1302041.0942560127
37438,1148634.6877218112
37439,970066.5531694184
37440,824452.577643208
37441,760225.4615148145
37442,737802.0610129257
37443,737802.0610129257
37444,747653.6775203457
37445,846928.1342067617
37446,1083009.383879924
37447,1121985.5464584043
37448,1097017.5231498512
37449,1128207.6952989395
37450,1135604.6144943847
37451,1157028.576590011
37452,1172782.0411013197
37453,1196196.0550672654
37454,1216027.9743770724
37455,1218442.7274770266
37456,1237900.885952996
37457,1329146.774500277
37458,1460950.662804363
37459,1425358.0881433499
37460,1381671.6316275203
37461,1271925.4360100767
37462,1137209.8701978945
37463,960156.2145795104
37464,826521.9917090106
37465,766025.6876705367
37466,744607.5432037893
37467,745481.4376248904
37468,758543.0203256527
37469,832207.7787669024
37470,1069384.0936590242
37471,1157144.8153879307
37472,1100285.5030387521
37473,1132210.7385848963
37474,1153522.2548657602
37475,1161031.6198759677
37476,1203417.782488306
37477,1214393.3952245037
37478,1220610.7161528603
37479,1223025.4692528145
37480,1254921.3806094688
37481,1371363.9945988392
37482,1512654.4708729226
37483,1467784.1167574392
37484,1399027.0691397425
37485,1278521.285995773
37486,1146975.8453990128
37487,970777.8794357782
37488,829509.5052980714
37489,766025.6876705367
37490,742770.1782331986
37491,741137.8861412809
37492,748556.1868358798
37493,839291.7514386304
37494,1048905.2361081636
37495,1090534.928673866
37496,1098749.5412674218
37497,1138322.2987271165
37498,1163078.3326157858
37499,1180083.5601932206
37500,1215895.3739938296
37501,1213712.9406560853
37502,1250240.6136702115
37503,1241731.9709785518
37504,1253784.373733542
37505,1404468.6810079105
37506,1534489.0757954386
37507,1497799.320804887
37508,1422084.3193322257
37509,1298767.3254448886
37510,1156884.2547021473
37511,991059.0752709976
37512,835505.4708181544
37513,775484.7644604087
37514,743229.2980495688
37515,741597.0059576511
37516,749015.3066522499
37517,835575.3784956579
37518,1024086.2178586848
37519,1067131.4228205464
37520,1099607.695499569
37521,1139450.111848912
37522,1168372.431442513
37523,1205833.7738743166
37524,1221189.4728205567
37525,1232255.4620431177
37526,1268050.3516464445
37527,1295289.9957290455
37528,1275063.6519635322
37529,1402155.2811373558
37530,1505010.2389547802
37531,1401873.4150835131
37532,1318970.8353289668
37533,1226777.1890674776
37534,1118089.3614067973
37535,967173.266543383
37536,836040.5062144314
37537,774531.8272631819
37538,728735.1310568278
37539,731577.7476000359
37540,731240.7104862911
37541,827304.6737751812
37542,1063137.0556691496
37543,1208131.2835159765
37544,1095284.1705525236
37545,1140664.2251838706
37546,1149910.2561968616
37547,1171871.9752176185
37548,1216534.11854016
37549,1223898.82250121
37550,1230116.1434295666
37551,1232530.8965295209
37552,1248332.9681150408
37553,1345223.2802143146
37554,1427346.2886786603
37555,1358301.5096763854
37556,1303413.45289638
37557,1221936.6203572308
37558,1115392.071049118
37559,955121.0018746863
37560,834882.2384584009
37561,773373.5595071515
37562,731523.3258565333
37563,720866.404479646
37564,732436.2280494795
37565,833999.0098773517
37566,1090194.354884041
37567,1205585.3555182135
37568,1094125.9027964934
37569,1139505.9574278404
37570,1160817.4737087048
37571,1189273.3594213042
37572,1229185.3519875687
37573,1236086.654844284
37574,1328275.9949060716
37575,1353904.476913326
37576,1369040.1676463038
37577,1496602.7590023421
37578,1548660.0814245867
37579,1458550.7943980068
37580,1361983.9299950053
37581,1252102.9092555502
37582,1123469.5380079024
37583,946553.2464499982
37584,816435.6854364302
37585,758376.3453542101
37586,718042.314174356
37587,721398.7193909258
37588,738174.254508134
37589,824061.6954431676
37590,1079786.7584410047
37591,1171891.7760117676
37592,1099032.589751042
37593,1135239.53694634
37594,1159995.5708350092
37595,1201424.5027901782
37596,1212232.9137232215
37597,1277678.4431067836
37598,1352717.5556836692
37599,1406916.6222909237
37600,1407956.8252406518
37601,1486885.2509165131
37602,1593631.5493088926
37603,1525453.5592701852
37604,1421489.9928832275
37605,1281889.3680835874
37606,1148200.6491342592
37607,964235.6229336844
37608,826792.717451496
37609,765395.1155190368
37610,742514.3649313761
37611,742514.3649313761
37612,757119.610236689
37613,831571.4518634462
37614,1057931.3119516543
37615,1126697.8503768553
37616,1103873.1054208698
37617,1154532.7915262193
37618,1183821.1215992137
37619,1221089.777084568
37620,1303815.506486852
37621,1387646.5714767165
37622,1431199.2730756006
37623,1516905.5183335794
37624,1612035.4055844406
37625,1696355.3778055501
37626,1660891.8588633367
37627,1583646.7811279881
37628,1472829.2443380079
37629,1307797.5481029414
37630,1165914.4773602001
37631,979667.3923606593
37632,834679.1593022939
37633,771195.3416747592
37634,747482.4821516492
37635,745850.1900597315
37636,755633.961327697
37637,854908.4180141131
37638,1090989.667687276
37639,1102836.548580592
37640,1110994.7953583833
37641,1158535.8348121762
37642,1198129.3399002703
37643,1232737.5107891911
37644,1352326.3787196937
37645,1425083.153737082
37646,1488281.925159232
37647,1583450.0173012132
37648,1682099.2591966058
37649,1692155.0138805725
37650,1741160.0839239622
37651,1610177.8073943483
37652,1507540.8697292998
37653,1335551.2196392682
37654,1174212.8269072976
37655,990199.9676241461
37656,837447.9606603618
37657,772375.0335526172
37658,748662.1740295072
37659,747029.8819375895
37660,754448.1826321884
37661,843497.6381543311
37662,1054797.231904473
37663,1076549.447826666
37664,1108495.2471123438
37665,1169271.60444006
37666,1226702.0035193558
37667,1280774.871061983
37668,1379568.477864694
37669,1467483.5750991616
37670,1560364.08030869
37671,1691290.9821664274
37672,1744649.215877388
37673,1789079.6182493104
37674,1767620.763810001
37675,1663516.7919304841
37676,1563074.8469002638
37677,1413924.4344253542
37678,1197270.0770997808
37679,1020208.109111068
37680,879014.5147674772
37681,784748.077108234
37682,751296.8677426949
37683,747769.9092782859
37684,755188.2099728849
37685,844672.4840557835
37686,1031181.1286530731
37687,1076759.001774018
37688,1111945.323730945
37689,1170011.6317807566
37690,1227442.0308600524
37691,1350336.6900512092
37692,1435438.0590125502
37693,1567664.1789222646
37694,1694996.490567677
37695,1735633.0178896573
37696,1827886.511889212
37697,1818754.9320605805
37698,1761299.1145424442
37699,1602161.0074478884
37700,1519017.2278342682
37701,1378727.3355616136
37702,1191668.714569888
37703,1026289.1224778076
37704,891596.9654665957
37705,790424.9844347762
37706,748045.3138028077
37707,743659.1411760559
37708,751077.4418706548
37709,841092.1893468983
37710,1029603.0287099252
37711,1072648.233671788
37712,1110210.836064469
37713,1179111.7471839357
37714,1236834.570826665
37715,1394089.008126556
37716,1500301.6957931137
37717,1662786.8631113828
37718,1719923.4108862984
37719,1755480.8760906244
37720,1789135.057211435
37721,1790686.225679745
37722,1770216.91085497
37723,1651249.1762516494
37724,1547022.6858790992
37725,1422537.0676667762
37726,1264054.5491977662
37727,1080322.963635892
37728,890853.0429362913
37729,824502.4112936095
37730,776656.160016573
37731,749407.1695475961
37732,753585.5373239899
37733,839817.7934232489
37734,1025795.9646271935
37735,1075156.3291251233
37736,1109042.2946964076
37737,1192955.1200155097
37738,1272260.6543356243
37739,1393345.085596252
37740,1518298.5590649731
37741,1663034.6942761359
37742,1720171.2420510515
37743,1754533.3168227156
37744,1851648.8933409988
37745,1832542.805140661
37746,1783056.8843395389
37747,1690875.4630653406
37748,1572241.8768738206
37749,1440644.1469251376
37750,1196633.0982031233
37751,1020678.2358108142
37752,871910.1026609403
37753,800239.7138754497
37754,749061.6061779645
37755,742005.2130323144
37756,751856.8295397345
37757,850348.4317846948
37758,1039389.7445410669
37759,1082434.949502929
37760,1111721.9634440814
37761,1168237.442260368
37762,1212239.9739515467
37763,1243239.6991716463
37764,1352992.1433225237
37765,1425748.9183399114
37766,1488947.6897620615
37767,1635025.7694682563
37768,1699723.0896432698
37769,1743979.2388635273
37770,1769640.0306626365
37771,1663956.3194587682
37772,1525813.7120125499
37773,1342975.3236566477
37774,1172184.6078905475
37775,997895.1290484862
37776,836250.4388634472
37777,769390.2634936352
37778,746509.5129059745
37779,746509.5129059745
37780,756361.1294133945
37781,860389.2148977035
37782,1091368.359926253
37783,1096171.8028184408
37784,1111721.9634440814
37785,1158527.9395008178
37786,1187816.2695738121
37787,1225084.925059167
37788,1352713.5627260066
37789,1391366.5954577131
37790,1471435.9325367925
37791,1566172.8778986675
37792,1679849.3147771298
37793,1693888.5746735875
37794,1734951.3790548877
37795,1616728.8513207224
37796,1523896.381628901
37797,1395275.8554557138
37798,1189362.1191625693
37799,1010494.7336955485
37800,873017.228933778
37801,787012.6881903243
37802,757062.4705058901
37803,751006.8445097407
37804,760790.6157777063
37805,854777.9181490064
37806,1040756.089352951
37807,1089007.7142198088
37808,1123798.1092037004
37809,1173024.6772034247
37810,1230455.0762827205
37811,1311246.1328544482
37812,1385371.7599051467
37813,1465183.0591183298
37814,1529502.259888339
37815,1591966.9231300398
37816,1663119.8897897338
37817,1699617.323531126
37818,1707395.5022618964
37819,1632609.1564321192
37820,1582910.2192304283
37821,1438401.6948309753
37822,1270373.8315926136
37823,1070985.3322140307
37824,919732.3364030138
37825,828664.7410293157
37826,790523.4389667155
37827,778451.2414568644
37828,764017.3323125666
37829,850801.9484082671
37830,1036780.1196122117
37831,1089912.4066282436
37832,1124038.3503013924
37833,1176604.002422157
37834,1234034.4015014528
37835,1358979.2699696976
37836,1423333.4080060774
37837,1506410.9356399023
37838,1581348.5368440554
37839,1656183.9972757928
37840,1716990.290693323
37841,1716249.866734525
37842,1774941.9633889692
37843,1688498.6337665643
37844,1604744.8241529444
37845,1480121.0750889946
37846,1319554.191286247
37847,1113149.7892228991
37848,955243.1044300197
37849,845412.0021954217
37850,819054.3688136518
37851,794802.159199426
37852,787002.4746829519
37853,865186.8016302914
37854,1038329.997307726
37855,1090652.4339689403
37856,1119417.1486869291
37857,1177344.0297628536
37858,1221159.830460699
37859,1241649.4719869855
37860,1363288.549194576
37861,1440192.56304338
37862,1485879.577240261
37863,1606014.0370522758
37864,1715651.058495534
37865,1752452.5972710268
37866,1746437.294221077
37867,1580982.145965167
37868,1434965.9652245932
37869,1285208.3735225885
37870,1155643.4884855202
37871,990500.876013472
37872,852293.8454561981
37873,781870.7236048002
37874,751022.6587714562
37875,748531.1525171957
37876,755949.4532117946
37877,850720.8816098088
37878,1058804.6889970987
37879,1081220.948859402
37880,1115543.028580834
37881,1184906.8509953956
37882,1242337.2500746914
37883,1330570.5706647208
37884,1405582.1910506329
37885,1497793.4156092382
37886,1607037.3915812187
37887,1732885.2313213022
37888,1778766.8710573083
37889,1811649.5349956183
37890,1788290.1006406276
37891,1604020.437042607
37892,1463145.9946350856
37893,1361055.1911246066
37894,1182364.8238335627
37895,1022003.6979037762
37896,895181.9388041019
37897,798720.8201701744
37898,751925.57144889
37899,747539.3988221382
37900,754957.6995167371
37901,844441.9735996356
37902,1030420.14480358
37903,1082950.739754639
37904,1116836.7053259234
37905,1223763.3084748178
37906,1282612.7279405636
37907,1403697.159201191
37908,1510901.6005628062
37909,1606142.852409332
37910,1729305.6043108022
37911,1754665.318024885
37912,1781113.135949907
37913,1814110.2411843091
37914,1803005.0799389156
37915,1655421.5268725748
37916,1571667.717258955
37917,1446558.9680457746
37918,1310338.6179045143
37919,1097151.3876937903
37920,931439.6617383277
37921,851683.760644821
37922,810760.18414424
37923,792574.9418166864
37924,782773.8979182786
37925,869506.9127243891
37926,1049580.2728944463
37927,1094972.5450630372
37928,1135454.6101266267
37929,1193792.8309210953
37930,1241093.0455677924
37931,1356776.002148525
37932,1415684.9975839537
37933,1477433.6040056897
37934,1531923.6148356656
37935,1551330.3104073335
37936,1606992.5839220877
37937,1611162.76435577
37938,1690778.0595782946
37939,1618515.186290841
37940,1582198.8929640683
37941,1476905.8631646156
37942,1280459.3546610759
37943,1089091.524775985
37944,940734.2806413475
37945,856393.7865153338
37946,835577.7828812399
37947,821117.7016325467
37948,813181.368743569
37949,905603.4431018482
37950,1086690.0520209132
37951,1114155.4930521164
37952,1144179.5888878182
37953,1198672.135637544
37954,1262745.9249399398
37955,1302081.5494652952
37956,1523751.0880703072
37957,1602090.4575575173
37958,1725037.679220827
37959,1799873.139652564
37960,1888479.045569158
37961,1890891.4620372273
37962,1868399.5883432815
37963,1781373.930037763
37964,1670504.0494421134
37965,1543309.281169742
37966,1326815.7070555827
37967,1140914.3472753987
37968,924631.4644854037
37969,842821.9560382535
37970,806730.1624848298
37971,788193.889768905
37972,783166.98400391
37973,882855.9195127999
37974,1069847.3394657518
37975,1114070.6626580735
37976,1149696.185348003
37977,1243138.1693384026
37978,1305118.6512109847
37979,1510211.1739861234
37980,1648039.9319190893
37981,1827133.1719023928
37982,1893354.1776826337
37983,1954106.4250046143
37984,2048348.082727854
37985,2056546.2634477292
37986,1987582.474185054
37987,1861815.5972630957
37988,1681000.6427688855
37989,1617053.8861058431
37990,1369184.312491878
37991,1164874.3901815186
37992,939015.4747772707
37993,850170.9495243292
37994,806730.1624848298
37995,788193.889768905
37996,780801.5134305434
37997,875987.4206510314
37998,1062978.8406039837
37999,1107202.1637963054
38000,1139056.344651261
38001,1218374.3089578091
38002,1284530.5952081264
38003,1509871.0179832657
38004,1684194.8414261492
38005,1826793.0158995346
38006,1938807.5794192094
38007,1989796.8766509301
38008,2048007.9267249962
38009,2056206.107444871
38010,2024419.4395497625
38011,1857830.5021856115
38012,1690398.1915663194
38013,1613068.7910283587
38014,1365199.2174143938
38015,1168446.0919815032
38016,934830.0141992047
38017,845985.4889462634
38018,810806.5988225536
38019,789913.240224726
38020,787376.9466124156
38021,870490.5627926983
38022,1055338.7043930823
38023,1099562.027585404
38024,1131416.2084403597
38025,1214023.6656492017
38026,1262789.6738413298
38027,1470391.5884233601
38028,1582264.4847989327
38029,1742425.6670394072
38030,1872319.0176912395
38031,1891462.9450132197
38032,1989712.2606917259
38033,1974707.925105369
38034,1913591.1462598252
38035,1745261.9427351053
38036,1604797.1017052946
38037,1489094.6018101424
38038,1313950.6052191928
38039,1149935.020035481
38040,931361.7382827864
38041,843914.2272677431
38042,800002.7120789613
38043,780607.2252006936
38044,771947.3080576491
38045,862569.8000142302
38046,1049561.2199671825
38047,1096160.8235952586
38048,1147041.0902909318
38049,1244339.9127622787
38050,1289381.115644323
38051,1479285.8876278624
38052,1593583.65320636
38053,1712689.441389456
38054,1859430.2762276474
38055,1883201.6535183908
38056,1930847.059258666
38057,1946465.980231333
38058,1891427.8864115071
38059,1726461.4477256776
38060,1612477.9155108992
38061,1545563.5721827424
38062,1345252.6868555509
38063,1169313.8580803715
38064,951630.738605232
38065,862553.5398053103
38066,819056.5239805239
38067,802603.3405432892
38068,793890.7525971013
38069,883573.1602561374
38070,1062582.3780157026
38071,1095169.0699002012
38072,1146049.3365958743
38073,1239380.5695438555
38074,1288389.3619492655
38075,1488569.737967495
38076,1662830.6979636396
38077,1818941.4428090276
38078,1907850.4390219306
38079,1999554.2318754308
38080,2067575.5267480547
38081,2079836.9420321751
38082,2020207.9390426339
38083,1853447.3998264102
38084,1690920.1518508142
38085,1627004.3856929499
38086,1370091.8391761165
38087,1165682.949337378
38088,946602.2212719397
38089,837166.8799923834
38090,801806.0570417298
38091,785787.0691395621
38092,781983.3724330392
38093,875415.7140556512
38094,1062407.1340086032
38095,1106630.4572009249
38096,1164030.967918278
38097,1254424.0382156793
38098,1428867.1379137284
38099,1596876.5752913335
38100,1817280.008410729
38101,1947008.1544052735
38102,1980437.6448252234
38103,2068952.0685775974
38104,2114281.1934357355
38105,2090793.7618474727
38106,2096548.1533198808
38107,1920310.764490267
38108,1791837.3685403755
38109,1670687.0729893271
38110,1438100.4497100955
38111,1221903.2831324046
38112,1007406.9001940029
38113,874383.2360651334
38114,839984.7246976419
38115,804867.7852337844
38116,806850.4100162073
38117,890323.8136468042
38118,1076505.3832449382
38119,1110534.5836026585
38120,1165411.7760354404
38121,1262391.1893124946
38122,1464443.5379197558
38123,1650380.8812097653
38124,1818474.0855345582
38125,1942943.959259295
38126,2054961.006420896
38127,2131637.585899271
38128,2158815.6645407886
38129,2139088.683441045
38130,2109961.0560176633
38131,2004238.596614096
38132,1812350.9823947935
38133,1717191.2878675533
38134,1519811.2453808247
38135,1255703.121765058
38136,1014052.937329076
38137,907630.8417120494
38138,844952.8419179148
38139,819987.2790429702
38140,810118.389905108
38141,902540.4642633871
38142,1079773.363133839
38143,1113802.5634915594
38144,1168679.7559243413
38145,1261238.3800943121
38146,1434064.2583235144
38147,1599609.0557151195
38148,1801418.5848834154
38149,1953581.8241779597
38150,2048502.7547957532
38151,2137017.178548128
38152,2141344.7608158104
38153,2121089.613716067
38154,2110024.297275763
38155,2004949.922880456
38156,1813062.3086611535
38157,1726063.3528894635
38158,1520522.5716471847
38159,1253920.6288108472
38160,1046095.2280275086
38161,941963.8940915524
38162,859336.8522097818
38163,841142.5413238532
38164,819536.5880125718
38165,895671.9654016189
38166,1076758.5743206837
38167,1119551.2620698758
38168,1165000.5158004435
38169,1280316.7891084596
38170,1488853.6561278151
38171,1685638.09414275
38172,1863209.0696454176
38173,1947983.3959052938
38174,2059512.1376668944
38175,2128399.1468192698
38176,2187333.4597909763
38177,2164850.2688221936
38178,2141132.581426404
38179,2036448.6724720907
38180,1855792.2482594433
38181,1782590.9135168104
38182,1585656.6021887537
38183,1346564.629850476
38184,1085416.6728914366
38185,998485.8349190933
38186,914812.3715981763
38187,898300.5243614736
38188,877163.7639602252
38189,910333.4381914961
38190,1079582.76043564
38191,1125973.7987495644
38192,1191070.2571055314
38193,1326995.2285137004
38194,1493934.757867497
38195,1671351.4763374114
38196,1801818.4562212538
38197,1905318.2421218406
38198,1991016.6504588777
38199,2053462.015706897
38200,2088824.5700726404
38201,2085032.4004506844
38202,2053044.1420211364
38203,1912031.4883203767
38204,1761353.3012486566
38205,1675339.0207481757
38206,1500058.762376071
38207,1291561.7940273113
38208,1067418.5564190496
38209,957721.9613393281
38210,891508.5753324953
38211,852823.4388821163
38212,837988.7375598514
38213,889514.1770351795
38214,1070600.7859542447
38215,1116482.9398404036
38216,1158842.7274340044
38217,1272819.1666528755
38218,1443618.0650180513
38219,1572572.1015909356
38220,1799236.3951317049
38221,1965480.9718115549
38222,2009238.1879219702
38223,2092673.5495566898
38224,2131069.390214435
38225,2103603.271933417
38226,2078723.063339179
38227,1914842.836295627
38228,1728366.8511158668
38229,1614385.3622318604
38230,1419221.0339072463
38231,1231394.960864735
38232,977117.8579413957
38233,869397.5932942898
38234,814116.9087886728
38235,801185.4971164787
38236,790637.8927710092
38237,871674.1177917913
38238,1055413.5197611041
38239,1102013.1233891803
38240,1159700.15770077
38241,1271661.1096723822
38242,1427654.107574817
38243,1565763.2151938907
38244,1794900.6503294655
38245,1920363.6291702967
38246,2014692.8364069234
38247,2094522.733518513
38248,2155211.426901684
38249,2133583.3931091847
38250,2106394.6453947714
38251,1886507.1800874178
38252,1720307.6183297576
38253,1630758.9730449622
38254,1376057.6453392352
38255,1169437.5366893902
38256,958849.3146696849
38257,861696.0461366781
38258,814053.1504394751
38259,811875.1419373311
38260,802552.0101101692
38261,895669.533086053
38262,1076797.505758916
38263,1118877.5505986698
38264,1173375.3261723893
38265,1263581.6654764574
38266,1421203.3774645065
38267,1563207.2625661117
38268,1768352.7689021914
38269,1907502.328272094
38270,1993200.7366091316
38271,2055646.101857151
38272,2115866.902370469
38273,2090669.7667485108
38274,2060663.0958038385
38275,1891409.6912053404
38276,1733118.819834602
38277,1661984.5866616124
38278,1388428.9736476468
38279,1163521.6907372875
38280,967856.3785529997
38281,864872.8185798017
38282,819991.0735183283
38283,809551.1681003949
38284,801436.8795677461
38285,902459.2430743864
38286,1076546.4909148323
38287,1120769.814107154
38288,1175267.5896808736
38289,1267091.150453788
38290,1423095.6409729903
38291,1565099.526074596
38292,1770245.0324106757
38293,1900763.7928809887
38294,1984765.27442715
38295,2057538.3653656347
38296,2063913.3653846039
38297,2057170.9722235645
38298,2035168.0020156137
38299,1926669.8643830128
38300,1783789.3726141509
38301,1677046.1728820724
38302,1478692.8681497413
38303,1264272.473138194
38304,1036311.8951920457
38305,936043.236642576
38306,879083.8493554909
38307,852016.3489352281
38308,841649.0557316473
38309,922287.4614090961
38310,1103374.070328161
38311,1146166.758077353
38312,1185337.2869330836
38313,1275640.5994084077
38314,1343053.6047409838
38315,1516336.8129364396
38316,1605201.8941180052
38317,1744564.4189592728
38318,1820612.4597714643
38319,1883684.1817798621
38320,1938806.1814950926
38321,1958403.789160515
38322,1970787.4967260475
38323,1877315.5762512444
38324,1748673.6289709602
38325,1677539.3957979705
38326,1406195.0015951118
38327,1259849.5598678202
38328,1033233.0815271934
38329,938565.8498319512
