,P20_model
36876,1151539.490690689
36877,1156314.5889662616
36878,1159545.5387792196
36879,1172919.9496468958
36880,1195721.610987808
36881,1242155.629173974
36882,1269218.9236796894
36883,1267305.7119583287
36884,1246911.3215607996
36885,1178329.5583864166
36886,1043261.4760993797
36887,892024.5366308119
36888,803959.1814146511
36889,737691.5339169033
36890,706577.6097228322
36891,706524.3086617393
36892,712197.169200413
36893,770847.5206473061
36894,943622.1699887082
36895,1028960.1477731192
36896,1079704.0105507053
36897,1110853.6328134201
36898,1110853.6328134201
36899,1123176.665610435
36900,1128332.5311357207
36901,1142755.9003567696
36902,1150574.3428697279
36903,1174663.3096468956
36904,1195721.610987808
36905,1236249.2830626494
36906,1256115.502762714
36907,1254944.3026161888
36908,1251628.675632325
36909,1178329.5583864166
36910,1037283.596931975
36911,877495.2801172303
36912,797871.3464792843
36913,733202.1986858924
36914,717472.0035090997
36915,732296.4727386864
36916,739155.1447565273
36917,878849.3521576113
36918,1049654.350244031
36919,1086179.9054571842
36920,1087698.1233467115
36921,1103136.5782250646
36922,1109553.2649107547
36923,1122904.702650269
36924,1163849.357115266
36925,1166441.6608429542
36926,1204469.2345275073
36927,1211712.979965195
36928,1276321.1095478837
36929,1355902.4753088602
36930,1367937.0049905968
36931,1343025.1898089428
36932,1320471.921071352
36933,1226232.8133635838
36934,1068592.0884381738
36935,902112.9161305887
36936,790177.2774500016
36937,736615.6323409409
36938,716446.3120400913
36939,715791.5604328369
36940,720212.7347724463
36941,812111.1746768021
36942,1000833.8891669633
36943,1044589.4964950865
36944,1096422.386204639
36945,1116115.113959568
36946,1169464.5219336553
36947,1217928.5761961779
36948,1274905.879133266
36949,1325426.2171034864
36950,1360867.9964027693
36951,1402396.0016329084
36952,1379583.1853143047
36953,1399064.086754411
36954,1482376.8882461702
36955,1420471.7516218647
36956,1374406.9106661198
36957,1278909.8800275908
36958,1124917.6537743034
36959,952654.9145191609
36960,805311.43141046
36961,750106.9089409304
36962,725994.719258655
36963,725741.8277534907
36964,726889.9428420549
36965,816071.2872455159
36966,1003279.7333904942
36967,1053812.50422198
36968,1096422.386204639
36969,1125618.9685466066
36970,1161707.9771067542
36971,1200523.2885581008
36972,1233059.9320041887
36973,1281580.3358690073
36974,1330682.7064027693
36975,1330564.6413984294
36976,1379389.2456482006
36977,1401443.5584849282
36978,1482376.8882461702
36979,1418031.0934164738
36980,1365204.0036088503
36981,1278909.8800275908
36982,1124917.6537743034
36983,931761.0348501342
36984,802606.7673417972
36985,746143.1873538196
36986,718610.8137460544
36987,717342.3987646725
36988,722550.2345442635
36989,811731.5789477244
36990,1013821.6992474964
36991,1085800.3097281065
36992,1088334.0510938517
36993,1102756.9824959869
36994,1102756.9824959869
36995,1104642.935598568
36996,1115574.4354902315
36997,1113391.1054011667
36998,1138340.305401167
36999,1116733.2121783346
37000,1134442.8871166403
37001,1224939.2144789635
37002,1311337.654755598
37003,1312374.8911942341
37004,1308264.0449326788
37005,1215293.5183309577
37006,1063930.5098146405
37007,914430.8447092563
37008,806280.1653434059
37009,742170.8619571393
37010,724203.9832112043
37011,723549.2316039499
37012,727590.8102144817
37013,835656.2287577888
37014,1045785.4905291911
37015,1093266.304651542
37016,1092591.0368067455
37017,1094421.4337795163
37018,1103145.6966374437
37019,1103145.6966374437
37020,1103145.6966374437
37021,1092795.3831403758
37022,1092311.3586811577
37023,1091723.680147192
37024,1091816.4685210325
37025,1184133.9899360477
37026,1240072.8304168596
37027,1246433.1442834279
37028,1242821.0428908379
37029,1181759.2643629923
37030,1046691.1820759553
37031,908821.6484169983
37032,822286.2856581637
37033,751406.5287463899
37034,723668.8957399967
37035,734868.5629323289
37036,776342.8675497981
37037,852463.5021322685
37038,1023596.1044945974
37039,1045619.5230484251
37040,1083575.8279059422
37041,1103125.1290458501
37042,1103125.1290458501
37043,1105011.0821484318
37044,1115942.5820400943
37045,1120773.8990334729
37046,1118059.6331371353
37047,1122504.1488528992
37048,1139111.414852609
37049,1232266.8681068989
37050,1256115.502762714
37051,1246911.3215607996
37052,1242800.4752992443
37053,1178329.5583864166
37054,1042591.5945975139
37055,904722.0609385569
37056,813753.944368576
37057,738841.303090423
37058,712166.5040204086
37059,722931.6985431543
37060,724165.4339577713
37061,779845.7349746643
37062,944170.4886160664
37063,1016141.0605908667
37064,1079236.8057018458
37065,1111401.9514407786
37066,1115728.5627487507
37067,1124219.4044350227
37068,1131170.075865983
37069,1147412.8119841283
37070,1151122.6614970863
37071,1153827.245574254
37072,1193980.7035122626
37073,1242703.9478013325
37074,1269218.9236796894
37075,1271007.5425536367
37076,1250613.1521561071
37077,1178329.5583864166
37078,1037953.4784338408
37079,878165.1616190961
37080,788624.9021527176
37081,732600.7481397311
37082,712431.4278388815
37083,712431.4278388815
37084,716852.602178491
37085,812111.1746768021
37086,1014201.2949765741
37087,1049972.0364117068
37088,1096422.386204639
37089,1103136.5782250646
37090,1115459.6110220798
37091,1120615.476547365
37092,1152736.781197262
37093,1152573.9755867296
37094,1155804.9253996876
37095,1169179.3362673633
37096,1191980.9976082752
37097,1246711.1907936516
37098,1329421.3706175159
37099,1336535.1610087994
37100,1317355.1861391766
37101,1225734.0684946189
37102,1064979.9870455838
37103,902112.9161305887
37104,789878.5951088949
37105,736615.6323409409
37106,716446.3120400913
37107,715791.5604328369
37108,720212.7347724463
37109,812111.1746768021
37110,1014201.2949765741
37111,1049972.0364117068
37112,1096422.386204639
37113,1103724.2567590307
37114,1115954.0312193092
37115,1147853.9026502692
37116,1161707.9771067542
37117,1154715.3555952413
37118,1155804.9253996876
37119,1169179.3362673633
37120,1191980.9976082752
37121,1247528.1524621733
37122,1329421.3706175159
37123,1336535.1610087994
37124,1317355.1861391766
37125,1227248.3368398016
37126,1064979.9870455838
37127,902112.9161305887
37128,793218.42650136
37129,741569.4114109781
37130,719163.4075409861
37131,719110.106479893
37132,727970.4059435594
37133,841937.2353730417
37134,1052066.4971444446
37135,1086179.9054571842
37136,1087698.1233467115
37137,1103136.5782250646
37138,1105022.5313276458
37139,1125618.9685466066
37140,1152736.781197262
37141,1153779.4863252412
37142,1163561.4702265887
37143,1185907.0770037565
37144,1264303.9369682255
37145,1252742.0741538731
37146,1329421.3706175159
37147,1336535.1610087994
37148,1317355.1861391766
37149,1219955.0969544915
37150,1064979.9870455838
37151,901443.0346287229
37152,793218.42650136
37153,741569.4114109781
37154,719764.8580871474
37155,723549.2316039499
37156,727590.8102144817
37157,844527.6900739641
37158,1051686.901415367
37159,1064397.7189939423
37160,1096042.7904755613
37161,1104642.935598568
37162,1122525.1069211913
37163,1162533.892116188
37164,1209992.6905054962
37165,1225377.9345753067
37166,1239383.1604392123
37167,1286091.359618404
37168,1301302.5887576756
37169,1395420.3132797824
37170,1373468.7490659105
37171,1338044.8948640004
37172,1315491.6261264095
37173,1225853.217634506
37174,1064600.391316506
37175,901733.320401511
37176,797033.7210168391
37177,741569.4114109781
37178,719163.4075409861
37179,719110.106479893
37180,725067.796775033
37181,833133.2153183402
37182,1043262.4770897425
37183,1058496.3081077668
37184,1096431.5046170182
37185,1103145.6966374437
37186,1115468.729434459
37187,1120624.5949597443
37188,1152745.8996096412
37189,1152583.0939991088
37190,1155814.0438120672
37191,1178159.6505892351
37192,1220465.651680605
37193,1243854.483673613
37194,1287169.4574951734
37195,1267326.2795499223
37196,1251263.0396124744
37197,1192318.9636665406
37198,1050973.164970411
37199,896124.124109253
37200,812487.2475366653
37201,746772.1938338492
37202,715658.2696397783
37203,715003.5180325239
37204,716237.253447141
37205,767878.0547984451
37206,942739.9740645136
37207,1010849.5265046502
37208,1087686.674167497
37209,1103125.1290458501
37210,1107451.7403538227
37211,1120604.0273681507
37212,1152725.3320180476
37213,1156862.90759362
37214,1162235.2374150897
37215,1173468.2682742542
37216,1196269.9296151665
37217,1242703.9478013325
37218,1269218.9236796894
37219,1267305.7119583287
37220,1246911.3215607996
37221,1178329.5583864166
37222,1043261.4760993797
37223,891354.6551289461
37224,791697.9624445578
37225,718176.4455322851
37226,688328.4665365826
37227,688757.2458107647
37228,703302.998952467
37229,775710.904131663
37230,922091.7814304763
37231,997047.4647855618
37232,1062010.0095087965
37233,1094175.155247729
37234,1093946.7013772542
37235,1113784.4109797145
37236,1120735.0824106743
37237,1137161.3323818273
37238,1143916.934693798
37239,1161250.299158995
37240,1185834.936159858
37241,1230274.1861910466
37242,1259783.6646162004
37243,1245402.8304972958
37244,1241071.6800372147
37245,1170028.368850127
37246,1046691.663753544
37247,886903.3469388004
37248,783115.5776377834
37249,721686.7881700931
37250,701832.8921233477
37251,701832.8921233477
37252,706254.0664629572
37253,836655.4518578649
37254,1035364.7674992669
37255,1070051.1402918778
37256,1073436.1577936613
37257,1088874.6126720144
37258,1088874.6126720144
37259,1105024.617566771
37260,1137418.9091949605
37261,1139628.0026869066
37262,1154189.0917812483
37263,1165118.518928416
37264,1257098.2101649372
37265,1245178.1011824855
37266,1340880.9084179176
37267,1329958.5195299068
37268,1310778.544660284
37269,1211006.6366656113
37270,1076683.0030052878
37271,913815.9320902927
37272,784369.2705939607
37273,724137.4865737207
37274,703801.5101917005
37275,704230.2894658827
37276,721963.4815325771
37277,872758.7895374456
37278,1061421.13503703
37279,1083418.5461014884
37280,1071921.8894484786
37281,1088874.6126720144
37282,1088874.6126720144
37283,1103123.6595678728
37284,1112469.7091949603
37285,1132872.400374936
37286,1139628.0026869066
37287,1161973.6094640745
37288,1250342.6078529665
37289,1317775.6492039943
37290,1365555.219773635
37291,1329958.5195299068
37292,1313895.2795924593
37293,1214618.7380582017
37294,1076683.0030052878
37295,913815.9320902927
37296,786152.6618634745
37297,724346.9961955891
37298,701172.885698265
37299,701119.5846371722
37300,705540.7589767816
37301,821786.9940078284
37302,1031916.2557792305
37303,1081862.1059785371
37304,1071879.71767071
37305,1087318.172549063
37306,1099641.2053460784
37307,1135985.466974268
37308,1162090.8030659182
37309,1184683.158423824
37310,1231777.1440952143
37311,1303165.6594419617
37312,1396195.8265872013
37313,1420799.8363998255
37314,1489835.2629750045
37315,1359435.4665478214
37316,1328402.0794069555
37317,1220355.537820561
37318,1075126.5628823366
37319,912259.4919673414
37320,785378.9412410161
37321,723573.2755731307
37322,701000.6156219682
37323,701429.3948961503
37324,718782.991233767
37325,849477.424825553
37326,1062471.2146674164
37327,1129453.4180324387
37328,1074594.6728906115
37329,1086164.8561975271
37330,1090491.4675054993
37331,1105932.9806227316
37332,1142225.2756347028
37333,1164418.7342506745
37334,1192322.803912961
37335,1213584.7329420513
37336,1344004.2155496245
37337,1392503.9400270255
37338,1386388.0702114708
37339,1335751.4847565303
37340,1306584.8239021073
37341,1219202.2214690251
37342,1073973.2465308006
37343,911106.1756158053
37344,789194.2357564953
37345,723573.2755731307
37346,701000.6156219682
37347,701429.3948961503
37348,718782.991233767
37349,827647.4845210466
37350,1052809.9676763678
37351,1093406.7299009045
37352,1065988.7457228582
37353,1086553.570338984
37354,1099532.1060734876
37355,1157175.0788705014
37356,1215863.703165846
37357,1251088.9770915953
37358,1319611.2832738284
37359,1392208.9520484468
37360,1512848.5775050458
37361,1490430.6611110412
37362,1495981.3590133563
37363,1349883.4485701825
37364,1271522.8982425951
37365,1226456.028775998
37366,1071082.5136578563
37367,913229.9235926697
37368,808079.5681918564
37369,729074.740337109
37370,697192.7095157058
37371,695924.2945343239
37372,697158.029948941
37373,749393.2554742111
37374,903155.8308317296
37375,978436.5984186614
37376,1079818.8107269653
37377,1088418.9558499726
37378,1135358.920172596
37379,1205994.1378977788
37380,1258975.1768566887
37381,1313515.8796227695
37382,1353556.4950394821
37383,1425269.7902696212
37384,1515901.15693622
37385,1492214.8133412753
37386,1521867.1380494211
37387,1373682.109291928
37388,1344792.4712835108
37389,1260249.9224221436
37390,1128960.4563252935
37391,966788.064317801
37392,822345.4024454466
37393,746891.4148222675
37394,705610.7622856684
37395,702274.2532736277
37396,693752.058397126
37397,738408.5685640363
37398,891856.1628885339
37399,958457.2701992763
37400,1071368.9422613143
37401,1107132.8579393341
37402,1144114.6422675243
37403,1211338.2015402853
37404,1253465.5792152188
37405,1287460.9665227695
37406,1354157.6950394819
37407,1425870.990269621
37408,1510130.33993622
37409,1548632.8383109532
37410,1536312.7184265896
37411,1449981.4879087443
37412,1348494.3018788183
37413,1273943.0395030696
37414,1134968.1849521543
37415,969178.2963527257
37416,808911.266059653
37417,733309.331032752
37418,700909.8966074269
37419,700296.2332332993
37420,701444.3483218636
37421,795505.865267399
37422,979725.9201993068
37423,1024647.784696489
37424,1077496.1978822588
37425,1084210.3899026844
37426,1097027.8428969295
37427,1133515.2070278893
37428,1164420.0374388564
37429,1194537.5235330476
37430,1207249.2789027551
37431,1290755.0354283773
37432,1387347.8527000314
37433,1413540.9317681096
37434,1486727.4803286255
37435,1406790.2291682507
37436,1338397.7176775523
37437,1256821.400921214
37438,1085152.9595737932
37439,916884.6535900852
37440,787876.1275774873
37441,720208.8064219776
37442,699271.3794937957
37443,698317.9455454346
37444,702739.119885044
37445,794954.7725818071
37446,996154.3347159157
37447,1068132.945196525
37448,1066391.5929605358
37449,1086956.4175766616
37450,1086956.4175766616
37451,1099279.4503736768
37452,1106724.542001866
37453,1127127.233181842
37454,1133882.8354938126
37455,1156228.4422709804
37456,1244597.440659872
37457,1314319.7081138042
37458,1377571.48839248
37459,1341143.74535153
37460,1328040.3244345544
37461,1219993.7828481595
37462,1082497.7521790576
37463,911897.7369949399
37464,788886.4874342706
37465,726782.1394252784
37466,703608.0289279544
37467,702953.2773207
37468,707374.4516603095
37469,797751.670783898
37470,1006709.0444304645
37471,1084297.2492082268
37472,1069188.4911626265
37473,1089753.3157787523
37474,1091639.268881334
37475,1102731.8515132563
37476,1138579.2332039578
37477,1142040.236757767
37478,1163044.5553924218
37479,1182353.057253325
37480,1256365.534771455
37481,1337913.9276865185
37482,1392783.3097389138
37483,1365500.108441817
37484,1327628.3587844972
37485,1244163.0271364385
37486,1082085.7865290008
37487,919218.7156140058
37488,798091.694983148
37489,731159.6595774898
37490,707985.5490801656
37491,706717.1340987836
37492,710758.7127093154
37493,801450.9128659245
37494,989283.0691904223
37495,1054077.770882517
37496,1078014.102982426
37497,1093452.557860779
37498,1105775.5906577948
37499,1138169.8822859842
37500,1151728.5708954767
37501,1173922.029511448
37502,1194844.7850886649
37503,1198647.108019133
37504,1297169.1020357558
37505,1383960.0144060748
37506,1459456.0523965287
37507,1404143.9962472287
37508,1335751.4847565303
37509,1265265.8960162005
37510,1105826.5965922521
37511,935113.6489842996
37512,815584.002749423
37513,743573.0390127993
37514,718692.7427031918
37515,712637.0001255819
37516,713066.4773435236
37517,797542.2855809369
37518,985374.4419054347
37519,1035678.846319237
37520,1082778.67578875
37521,1096149.0366364443
37522,1108472.0694334595
37523,1140866.361061649
37524,1168986.1387654832
37525,1193355.0647039462
37526,1218540.7615408034
37527,1225784.5069784906
37528,1319011.4235835925
37529,1391783.3127015226
37530,1345606.0904412062
37531,1297228.5301956972
37532,1259356.7805383774
37533,1187819.6862417231
37534,1061283.3233974623
37535,906434.2825363046
37536,813155.4039020893
37537,739276.9457851144
37538,707394.9149637115
37539,707341.6139026186
37540,709658.8801986723
37541,787425.7890211376
37542,945537.0726863842
37543,1073840.2938763485
37544,1085463.707229587
37545,1097033.8905365032
37546,1097621.5690704694
37547,1117058.0247237778
37548,1146338.7076617081
37549,1153621.1927016221
37550,1165037.3723316223
37551,1187382.9791087902
37552,1258975.294805819
37553,1315497.093131053
37554,1325597.7278218903
37555,1273345.0553554117
37556,1246246.488531647
37557,1183411.1047270272
37558,1054477.0560180822
37559,903240.1165495155
37560,805381.3951584958
37561,731502.9370415211
37562,700222.3567662794
37563,700651.1360404616
37564,715196.8891821639
37565,775477.588018771
37566,963906.2575690153
37567,1058487.5697743956
37568,1077772.1713099303
37569,1106069.045477426
37570,1107954.998580007
37571,1125837.1699026304
37572,1164345.0585121226
37573,1192655.4861517174
37574,1223725.9966269669
37575,1311837.8708458233
37576,1407908.7121174776
37577,1436210.4320469846
37578,1456129.3895546678
37579,1341888.7411467403
37580,1264701.797579738
37581,1188500.5877331037
37582,1058237.15459034
37583,890139.0740837943
37584,792456.6028775373
37585,727154.4602147678
37586,706217.0332865862
37587,706818.4838327474
37588,711239.6581723569
37589,832684.4593705336
37590,1044705.792739021
37591,1092759.5713412426
37592,1081262.9146882324
37593,1098215.6379117682
37594,1110538.6707087834
37595,1146882.932336973
37596,1177603.7741291965
37597,1219849.0302701327
37598,1271312.7306708046
37599,1328795.2059009438
37600,1457069.699517563
37601,1461757.3920351542
37602,1558134.2349061319
37603,1414577.9722980233
37604,1343744.8026019335
37605,1247176.0500368993
37606,1085098.8094294616
37607,918110.8956379342
37608,796852.250752944
37609,734863.8931301387
37610,714694.5728292891
37611,714039.8212220347
37612,718460.9955616442
37613,809480.7735382797
37614,1010680.3356723883
37615,1082658.946152998
37616,1084177.1640425255
37617,1101501.5720234597
37618,1119383.743346083
37619,1189514.477938564
37620,1246593.8820819869
37621,1320090.180343193
37622,1365387.2850591885
37623,1437100.5802893275
37624,1514526.9490559273
37625,1579388.8574769986
37626,1599153.9896637541
37627,1436778.3630541055
37628,1371434.2699892921
37629,1271579.6532927523
37630,1109484.4230826357
37631,925152.8771614806
37632,805318.4518831819
37633,738386.416477524
37634,715980.412607532
37635,715878.2547952093
37636,720299.4291348187
37637,809480.7735382797
37638,1010680.3356723883
37639,1062107.631554872
37640,1092901.426900453
37641,1103942.2302288506
37642,1144628.3291930757
37643,1203617.0347746653
37644,1269248.6587632177
37645,1338682.5585776726
37646,1430349.4257701887
37647,1482597.269111921
37648,1593307.6114200763
37649,1610653.1672247075
37650,1635553.2890533325
37651,1518986.296974963
37652,1415058.4527396462
37653,1283335.566697779
37654,1141240.1940122899
37655,939359.3122301934
37656,816220.4956509103
37657,742546.8364974724
37658,716528.7312348902
37659,715260.3162535082
37660,719301.89486404
37661,809649.4964365602
37662,997481.652761058
37663,1046619.800005801
37664,1093070.1497987336
37665,1112107.3746161745
37666,1158355.7407008489
37667,1230847.1215445409
37668,1300682.9924057326
37669,1403813.422186953
37670,1466552.0186149855
37671,1558395.0776715958
37672,1673426.3917572456
37673,1676998.7545871367
37674,1721124.530297962
37675,1596141.1483979668
37676,1420515.2374891369
37677,1336695.2403548337
37678,1160161.6388501846
37679,968597.8590280699
37680,831464.7170929797
37681,748024.8264297659
37682,723912.6367474905
37683,720386.685991281
37684,719301.89486404
37685,802581.8283813257
37686,990413.9847058235
37687,1036850.1175481887
37688,1093458.8639401905
37689,1112990.5089548607
37690,1179856.578025037
37691,1259225.7594181122
37692,1376505.4878816693
37693,1478127.6210845965
37694,1575250.7146160998
37695,1614133.900628978
37696,1723767.507091024
37697,1705020.5628688084
37698,1686093.148418719
37699,1534369.5328204506
37700,1370026.4525316474
37701,1323202.8998002699
37702,1148218.8438757472
37703,981031.5326224954
37704,844924.9974494614
37705,753227.6088526372
37706,719371.2317706387
37707,715367.2797448904
37708,712988.9137669175
37709,764028.2645720601
37710,917475.8588965579
37711,987689.0675998903
37712,1093438.296348597
37713,1121023.021732823
37714,1200144.7576191542
37715,1299823.904792259
37716,1418423.2067842544
37717,1526162.7820653701
37718,1604576.7154030139
37719,1651344.914130859
37720,1714759.3001395473
37721,1681265.169294959
37722,1684845.3466637875
37723,1571671.4914865158
37724,1452213.8188609113
37725,1332488.160361711
37726,1161765.7303180327
37727,1017720.5258822485
37728,848651.5569332595
37729,760938.6685366944
37730,720426.1226274271
37731,709570.4754996689
37732,708567.4187388847
37733,752028.0541856677
37734,904976.9036412004
37735,972076.7558209077
37736,1084988.4278829456
37737,1128197.4351891554
37738,1226563.1946880482
37739,1307221.767690531
37740,1425821.0696825264
37741,1526162.7820653701
37742,1604576.7154030139
37743,1651344.914130859
37744,1731056.0326307784
37745,1705577.480935705
37746,1719386.1406637873
37747,1575365.617912727
37748,1455915.6494562188
37749,1330398.0849839929
37750,1140902.3464996293
37751,975112.4579002005
37752,829250.6740158566
37753,749690.6467710994
37754,718059.3189731064
37755,718461.1790751965
37756,718095.025818578
37757,808862.8349965786
37758,996694.9913210764
37759,1043131.1241634416
37760,1093449.7455278113
37761,1106580.624233927
37762,1149764.1405204344
37763,1221377.719597145
37764,1269796.9773905762
37765,1339230.877205031
37766,1428789.644397547
37767,1508682.6877392796
37768,1621813.699726407
37769,1647193.0603162143
37770,1726104.8252429045
37771,1601121.4433429092
37772,1417499.110945037
37773,1287417.6839341214
37774,1141240.1940122899
37775,948083.5750881209
37776,815117.3478275875
37777,738471.7193551555
37778,714690.2976617157
37779,714588.1398493929
37780,719009.3141890024
37781,810029.0921656379
37782,1011228.6542997465
37783,1046999.3957348787
37784,1093449.7455278113
37785,1102049.8906508181
37786,1119932.0619734414
37787,1190062.7965659224
37788,1261048.2408259534
37789,1293982.3858705517
37790,1396120.893686547
37791,1467834.188916686
37792,1563670.6400474347
37793,1611201.485852066
37794,1635553.2890533325
37795,1559420.7402502382
37796,1417499.110945037
37797,1305347.6501580123
37798,1155398.7132910676
37799,968977.4547571476
37800,818925.1597195731
37801,748024.8264297659
37802,723912.6367474905
37803,723659.7452423262
37804,723293.5919857076
37805,812474.9363891688
37806,996694.9913210764
37807,1042115.600687224
37808,1093449.7455278113
37809,1113142.4732827405
37810,1173296.4255242683
37811,1247142.2007093453
37812,1301062.5881348103
37813,1369416.167205031
37814,1440045.1143440632
37815,1470135.419627686
37816,1522477.6429278497
37817,1577882.0758520663
37818,1629181.3836214673
37819,1557274.039642909
37820,1436778.3630541055
37821,1360443.1621003677
37822,1182269.8257363318
37823,1026594.4898541201
37824,842556.5084676798
37825,774191.3191507193
37826,740156.0377211355
37827,732231.4539124848
37828,723412.741125595
37829,812594.0855290563
37830,1000426.241853554
37831,1050460.2678160742
37832,1093070.1497987336
37833,1112762.8775536628
37834,1179467.86388358
37835,1258837.0452766553
37836,1345931.483740212
37837,1412960.7921334696
37838,1467310.7186149857
37839,1483524.692010202
37840,1624300.903997329
37841,1598218.0922229881
37842,1686623.5673732362
37843,1610472.2166196988
37844,1514006.0020300206
37845,1370500.6460657232
37846,1224685.931625288
37847,1089884.5674619055
37848,878196.083469196
37849,785140.3128230425
37850,751909.0075763009
37851,744391.0827009826
37852,739656.1420992401
37853,806692.674642881
37854,994524.8309673788
37855,1044558.8569298985
37856,1093458.8639401905
37857,1112496.0887576314
37858,1149773.2589328135
37859,1204174.4718144028
37860,1259225.7594181122
37861,1339239.9956174102
37862,1396130.0120989266
37863,1483913.4061516593
37864,1624689.6181387864
37865,1645230.683169406
37866,1668379.9168330906
37867,1494472.0991204507
37868,1348306.542217188
37869,1250636.1325286431
37870,1124835.6860724324
37871,920378.5006680505
37872,833496.0705228711
37873,744137.5175277533
37874,713023.5933336824
37875,711755.1783523004
37876,714155.1709359768
37877,765194.5217411193
37878,918642.1160656172
37879,993071.6075165104
37880,1093438.296348597
37881,1112475.5211660373
37882,1158723.8872507117
37883,1234078.025787638
37884,1299823.904792259
37885,1372477.865048584
37886,1470752.0121876164
37887,1574741.7881524195
37888,1655387.3975699604
37889,1675972.8912363024
37890,1684845.3466637875
37891,1548680.033450589
37892,1358723.0543200285
37893,1285311.9393238816
37894,1134894.6178727685
37895,960103.490785276
37896,836392.6561598735
37897,744695.2675630493
37898,710838.8904810508
37899,708349.2068004853
37900,708068.6738699196
37901,747917.2079241126
37902,901364.8022486104
37903,972076.7558209077
37904,1084988.4278829456
37905,1153442.021036148
37906,1226563.1946880482
37907,1320976.426690531
37908,1426579.7696825266
37909,1481938.9005157705
37910,1590641.1562102018
37911,1629934.8683653348
37912,1677626.385329877
37913,1675972.8912363024
37914,1683486.7733581057
37915,1565178.5264518233
37916,1455915.6494562188
37917,1338394.506473035
37918,1205657.8083642018
37919,1073900.7888687593
37920,858839.0201172167
37921,783154.9474776953
37922,746055.6898019168
37923,739192.5165338529
37924,740340.6316224171
37925,821697.9441160612
37926,1009530.100440559
37927,1050839.863545152
37928,1094771.4722350994
37929,1144881.2619734416
37930,1204165.3534020237
37931,1259216.641005733
37932,1349537.1406792896
37933,1402843.6179160308
37934,1437937.0143440631
37935,1465726.088916686
37936,1522430.2245832854
37937,1566031.1359877484
37938,1609369.3266170188
37939,1557274.039642909
37940,1436778.3630541055
37941,1362883.8203057586
37942,1201697.2013379089
37943,1086116.8444961119
37944,878659.7497450396
37945,809970.6491152149
37946,773983.7230509031
37947,766465.7981755845
37948,762110.4533029197
37949,837420.143761979
37950,1020286.9387574738
37951,1062582.6331349148
37952,1103730.2629271767
37953,1139928.269586
37954,1189810.5263265327
37955,1278353.2919516128
37956,1404451.5918596487
37957,1490302.9729699825
37958,1584154.987106342
37959,1628014.160501558
37960,1756625.2253056865
37961,1766123.0550971043
37962,1818757.9468506179
37963,1670079.4586646094
37964,1552626.964061051
37965,1384532.0879128098
37966,1219488.1504035566
37967,1049692.5009642174
37968,861123.5451393254
37969,788627.8298712609
37970,761760.0193714148
37971,744248.203416388
37972,745396.3185049522
37973,828695.8809040515
37974,1011562.6758995464
37975,1056453.7718675786
37976,1104131.112552615
37977,1166113.1736896627
37978,1278353.2919516128
37979,1429782.3711709015
37980,1552289.1501482541
37981,1695011.3398941264
37982,1785431.8184786267
37983,1832281.7133229182
37984,1948950.1093294322
37985,1939897.5545433455
37986,1907448.2573752385
37987,1700570.985411768
37988,1588909.5287069508
37989,1425705.478035054
37990,1255890.5681550323
37991,1109214.855606209
37992,864991.4975683623
37993,798550.9216185693
37994,761760.0193714148
37995,744248.203416388
37996,745016.7227758745
37997,828316.2851749738
37998,1011183.0801704687
37999,1056074.176138501
38000,1103163.8382895717
38001,1161783.6079605848
38002,1277973.696222535
38003,1429402.7754418238
38004,1576332.5544191764
38005,1694631.7441650487
38006,1834089.4629077136
38007,1878176.5719938402
38008,1948570.5136003545
38009,1939517.9588142678
38010,1933254.4524302958
38011,1755757.8676185303
38012,1583929.2337620084
38013,1425325.8823059762
38014,1255510.9724259546
38015,1108835.2598771313
38016,867250.3519608901
38017,796994.4814956178
38018,760203.5792484635
38019,750210.9014091543
38020,743460.2826529233
38021,820858.434165847
38022,1003725.2291613419
38023,1048616.325129374
38024,1101996.1123080773
38025,1129550.4837784453
38026,1218718.6425167958
38027,1379760.7860281093
38028,1509287.930096815
38029,1619522.7405281852
38030,1738465.689291559
38031,1745398.4600450664
38032,1874741.777838514
38033,1828122.219851483
38034,1814811.8540018941
38035,1601493.3676863092
38036,1495976.8845931755
38037,1362844.0130192407
38038,1216675.7010488233
38039,1047443.8015841781
38040,878965.957816358
38041,794397.4500992042
38042,751129.2833723665
38043,740273.6362446084
38044,739270.5794838243
38045,784428.1482846049
38046,932910.3812800996
38047,999491.6434621598
38048,1099611.6577401403
38049,1156502.036675177
38050,1243897.7505530384
38051,1377739.26365072
38052,1472489.5570084257
38053,1559611.3149245114
38054,1692057.2858168033
38055,1688313.4967663873
38056,1803413.978066005
38057,1789346.953174041
38058,1779470.921624505
38059,1595920.7595383096
38060,1495182.5963791236
38061,1359827.0203077332
38062,1239484.0052901916
38063,1102158.0495837987
38064,896734.1571381035
38065,811272.80261095
38066,759292.1792529784
38067,752520.3043103674
38068,751517.2475495833
38069,772852.7000183595
38070,921334.9330138544
38071,997170.6362638449
38072,1091161.789274489
38073,1160670.2660701051
38074,1249241.814195545
38075,1411192.039648992
38076,1552291.1968608238
38077,1684540.037378696
38078,1795844.3292816067
38079,1880337.5425199724
38080,1994764.8225283253
38081,1982817.434003208
38082,1912082.085012531
38083,1770311.6741764364
38084,1564750.5360450554
38085,1399205.319355982
38086,1238707.7535979068
38087,1094668.6392334467
38088,885926.7620765321
38089,798982.3747471779
38090,751242.4788277003
38091,741904.5525956454
38092,735533.5295684921
38093,824031.6581347212
