,P10_model
37236,1113667.1609711444
37237,1117500.9733565215
37238,1143138.9743260494
37239,1155294.8205472426
37240,1193032.1885486473
37241,1217634.2811708157
37242,1226666.3254168925
37243,1209894.498043632
37244,1206721.825669579
37245,1146566.970219542
37246,1027417.5203025601
37247,905748.8019486032
37248,777067.4235585139
37249,726609.2606805697
37250,702291.4720675229
37251,701320.0328177452
37252,702478.6286331011
37253,827575.4318568878
37254,992819.8427836618
37255,1042239.7377339249
37256,1060723.088664679
37257,1063413.1346159333
37258,1065102.4539238608
37259,1082940.0561809803
37260,1112245.049474511
37261,1109135.6176258742
37262,1154698.9307986484
37263,1145842.0934716673
37264,1228475.8130018632
37265,1256574.2998687858
37266,1300202.0547011932
37267,1263734.89026795
37268,1260562.2178938966
37269,1202392.3571490967
37270,1053077.6842346918
37271,911425.9232285487
37272,783795.0323929732
37273,729975.2904839915
37274,698617.1424727514
37275,704665.7376851898
37276,705824.3335005457
37277,826942.8774914579
37278,999272.2774965307
37279,1042753.3726886619
37280,1060723.088664679
37281,1063413.1346159333
37282,1065102.4539238608
37283,1082940.0561809803
37284,1100286.1788949824
37285,1111331.8779576512
37286,1130940.143555386
37287,1141451.0757791814
37288,1232460.848766556
37289,1290877.1727357293
37290,1304365.1478606155
37291,1279835.997409794
37292,1263734.89026795
37293,1203489.4855668405
37294,1054415.3646286053
37295,911425.9232285487
37296,789352.3339358675
37297,735688.4245936975
37298,699001.4079220685
37299,697415.3902468896
37300,699848.6341732296
37301,827345.1188808035
37302,985287.5929326784
37303,1038948.3909561494
37304,1061164.1466323195
37305,1066007.0915645568
37306,1084657.0936350513
37307,1114865.4590336366
37308,1151431.4655477211
37309,1173769.9765996782
37310,1237557.1980967885
37311,1297344.7255695486
37312,1369711.7071291278
37313,1373799.902418103
37314,1427163.9050036827
37315,1326137.8046919643
37316,1263635.9670571038
37317,1204817.3058207696
37318,1056840.3133002783
37319,912082.3725387526
37320,791093.0105878811
37321,732583.199786086
37322,697793.0083593163
37323,703841.6035717546
37324,705000.1993871105
37325,825271.0184460226
37326,998448.1433830955
37327,1092394.5096203089
37328,1058801.8261335
37329,1063260.3714462228
37330,1076412.9287580147
37331,1100133.4157252728
37332,1114415.4993318052
37333,1160742.6464036677
37334,1208561.7679878585
37335,1218141.2959149876
37336,1275768.2073793006
37337,1323856.0638095695
37338,1383901.0821193266
37339,1301077.0804722942
37340,1259854.2388528301
37341,1201035.577616496
37342,1056246.4921629273
37343,911488.5514014018
37344,791093.0105878811
37345,732583.199786086
37346,697793.0083593163
37347,703841.6035717546
37348,705000.1993871105
37349,829575.6669052314
37350,997755.4018423042
37351,1037661.8282780072
37352,1059877.583954177
37353,1064720.5288864144
37354,1093973.4206609328
37355,1139219.7506977522
37356,1205902.1795818263
37357,1248723.7664534927
37358,1295610.0930868755
37359,1388416.3672285974
37360,1479191.9531493443
37361,1450410.8816533447
37362,1414334.0384158131
37363,1361298.9719531354
37364,1277925.2689862796
37365,1199692.11501849
37366,1070272.2273961173
37367,914925.0375670443
37368,795917.2860167823
37369,737397.4860587657
37370,702622.5415224765
37371,699882.6029112298
37372,702315.8468375698
37373,762122.1283293929
37374,843529.1310546799
37375,949506.9725184438
37376,1055748.3399182383
37377,1075720.1872172232
37378,1116593.0815054
37379,1179298.925845085
37380,1253801.0727135653
37381,1291259.0256061412
37382,1359667.2465335703
37383,1419454.77400633
37384,1479191.9531493443
37385,1450410.8816533447
37386,1430731.444572915
37387,1380426.9030950053
37388,1315788.4445533152
37389,1253351.9991421276
37390,1138306.6260832192
37391,969123.0588702272
37392,808772.4638052722
37393,750537.936876
37394,709230.5119520162
37395,698572.1166297116
37396,699680.6292199476
37397,737913.8341028984
37398,813845.8502917549
37399,920973.843827994
37400,1047589.3000290362
37401,1075927.365140421
37402,1121176.7316030988
37403,1173099.0262683674
37404,1219200.8880326573
37405,1264423.1260932607
37406,1353453.8258762956
37407,1413241.3533490552
37408,1470684.5510069649
37409,1477723.9584744032
37410,1451079.9468057596
37411,1412912.3026909817
37412,1310170.1957571055
37413,1245306.8895318974
37414,1129455.2621553459
37415,968026.7567170579
37416,792717.4815475792
37417,732706.7493014351
37418,699969.7554033535
37419,698998.3161535758
37420,700106.8287438118
37421,814540.6025363234
37422,974582.0246116102
37423,1023068.6287421745
37424,1060030.3443164818
37425,1064409.7095756636
37426,1094496.6439412131
37427,1113731.6567177984
37428,1152841.1463034118
37429,1175179.6573553693
37430,1221754.4357300843
37431,1281582.3361534015
37432,1317398.6517452365
37433,1378089.6861195774
37434,1436544.1712941318
37435,1363407.1591216489
37436,1304264.9875392169
37437,1217917.3411592622
37438,1065179.786876642
37439,915617.7791078356
37440,787072.9253530616
37441,731017.5291378462
37442,700314.0609825202
37443,699342.6217327426
37444,701775.8656590827
37445,820054.0171871523
37446,980609.0742171762
37447,1040875.6224420025
37448,1060030.3443164818
37449,1063440.6377160617
37450,1064409.7095756636
37451,1082247.311832783
37452,1099593.4345467857
37453,1110443.1258906412
37454,1133146.2208942845
37455,1143657.153118081
37456,1227994.5458337138
37457,1294232.5459939842
37458,1370294.8444327535
37459,1304264.9875392169
37460,1263042.1459197528
37461,1204223.4846834186
37462,1056246.4921629273
37463,914594.7311567845
37464,791570.8366911431
37465,737393.2923942361
37466,703666.3660536339
37467,703208.5617585933
37468,702082.3838189857
37469,821540.403396545
37470,981581.8254718318
37471,1042377.2555418756
37472,1064577.764327565
37473,1067267.8102788196
37474,1080420.367590611
37475,1097397.6215478906
37476,1118279.0767288816
37477,1122620.2544356391
37478,1176455.90775123
37479,1178510.7712575234
37480,1237029.4509406555
37481,1325614.4637091933
37482,1388284.10412622
37483,1326739.0984945837
37484,1280338.3680015672
37485,1208591.2719974425
37486,1060066.4393552358
37487,916812.8940478058
37488,799964.68877416
37489,744500.6648835755
37490,707957.2209858173
37491,706985.7817360397
37492,709419.0256623797
37493,821610.3781181218
37494,988933.7142057066
37495,1030138.4043239729
37496,1068868.6192597484
37497,1073872.560156274
37498,1092361.56626248
37499,1118405.7969178518
37500,1127597.3979354098
37501,1158942.2367539017
37502,1206234.0806156904
37503,1197783.9344430775
37504,1271589.6889583864
37505,1324215.3320751865
37506,1420529.1741329264
37507,1361414.3669946962
37508,1314366.8097348954
37509,1242795.5796800377
37510,1088989.4756287045
37511,932914.0700413899
37512,803248.7796691494
37513,744500.6648835755
37514,710958.620274095
37515,708754.2810975087
37516,711187.5250238487
37517,820917.6365773304
37518,980959.0586526173
37519,1029445.6627831815
37520,1068175.877718957
37521,1072555.2429781395
37522,1102642.1773436887
37523,1123615.3957837492
37524,1156608.9384191565
37525,1177348.1179011066
37526,1222789.1307141478
37527,1232368.6586412769
37528,1285879.2556709656
37529,1323242.2773220544
37530,1346406.266855919
37531,1279120.3839262496
37532,1219305.389752723
37533,1154451.711705203
37534,1051170.4460173987
37535,911990.9248005806
37536,802264.2248236315
37537,743744.4248656149
37538,705908.4465276345
37539,704937.0072778569
37540,714390.2856664131
37541,784871.8948277927
37542,900509.3181174359
37543,1029371.9246878488
37544,1063290.3936650585
37545,1071878.18301372
37546,1077142.834292078
37547,1111105.4196948707
37548,1124627.6551272576
37549,1128968.8328340156
37550,1174215.0188765551
37551,1184725.9511003506
37552,1238401.1328341274
37553,1286559.5069442296
37554,1328901.643450289
37555,1258853.6472543615
37556,1215167.2654148703
37557,1154363.6094732997
37558,1049313.8444240266
37559,911902.8225686776
37560,801877.0590781226
37561,742403.0476876084
37562,704392.2073001186
37563,707231.9144552771
37564,708390.510270633
37565,780616.0019423991
37566,886021.2379930419
37567,999070.2966359298
37568,1053698.7022431986
37569,1064283.5306882313
37570,1077436.0880000233
37571,1110326.0991517063
37572,1132449.996066385
37573,1163494.2655827613
37574,1228738.039866802
37575,1283067.5986766669
37576,1327989.942135738
37577,1361452.0591339485
37578,1394418.852121891
37579,1280657.8376308174
37580,1233380.8662504442
37581,1153778.1444113958
37582,1034423.3377092651
37583,901086.8280296274
37584,786209.8534902065
37585,735766.9375027426
37586,702637.3389071041
37587,701051.3212319253
37588,703484.5651582653
37589,835521.8696732541
37590,1000766.2806000283
37591,1047125.1417485996
37592,1069340.89742477
37593,1074183.8423570078
37594,1092833.8444275013
37595,1123042.2098260862
37596,1158597.7302063354
37597,1214773.1235875073
37598,1248031.947216063
37599,1307819.474688823
37600,1417880.3704215002
37601,1394400.8665429687
37602,1458964.2609250492
37603,1365614.5334051272
37604,1306472.3618226952
37605,1209603.5313409509
37606,1059476.9143974571
37607,916802.105440263
37608,796064.3158815386
37609,744650.9279183337
37610,715160.1625433951
37611,714158.2981214467
37612,717105.1770025238
37613,833220.2815523319
37614,990970.5827414276
37615,1055557.2984312265
37616,1074712.0203057057
37617,1089591.2254160526
37618,1125525.1774502392
37619,1163968.853087271
37620,1226927.0335856494
37621,1286413.9967234018
37622,1340164.0467488582
37623,1399951.5742216182
37624,1484346.3771352821
37625,1502908.2300107835
37626,1520528.8366558373
37627,1430884.9027514167
37628,1330717.0550310651
37629,1262755.122458182
37630,1081716.4599580676
37631,924682.725629288
37632,804160.4109404732
37633,748214.3672820971
37634,715700.1437218823
37635,714698.2792999339
37636,717131.523226274
37637,837551.5483505741
37638,995830.7313848874
37639,1036521.7865484166
37640,1075252.0014841924
37641,1091094.604747238
37642,1129687.3316539293
37643,1184209.373057574
37644,1244602.5181841375
37645,1318724.435515692
37646,1402649.4999875159
37647,1476225.8386822303
37648,1553064.8379402014
37649,1565091.111954441
37650,1537937.2451560346
37651,1466317.8798250463
37652,1368580.2305981002
37653,1286849.7838767539
37654,1115116.1486175219
37655,927818.515716611
37656,806494.9087298376
37657,751030.8848392532
37658,715700.1437218823
37659,714698.2792999339
37660,717131.523226274
37661,830269.6343382761
37662,995317.0964301503
37663,1036521.7865484166
37664,1074531.7540358668
37665,1098744.9484869237
37666,1131702.7904409193
37667,1220868.0270818262
37668,1284211.2199409502
37669,1393491.8871724955
37670,1477417.264204039
37671,1574622.4681337073
37672,1624512.407533134
37673,1647464.836483395
37674,1627989.4210313081
37675,1499153.6685727313
37676,1416723.6430624945
37677,1313511.1767965178
37678,1162945.8345432119
37679,975520.0284065953
37680,818362.8856716926
37681,751444.1265542532
37682,718701.54301016
37683,716466.778661403
37684,718900.022587743
37685,831345.3921589538
37686,987342.440877061
37687,1037597.5443690943
37688,1075991.9114760584
37689,1109025.5595681323
37690,1160280.4406848303
37691,1238154.3083381937
37692,1365396.3232208919
37693,1486528.573428452
37694,1564808.9048199707
37695,1625122.8800450994
37696,1713001.2684074745
37697,1666816.6214643328
37698,1619794.7389632305
37699,1454722.8610713205
37700,1383266.1881830834
37701,1268195.7361652807
37702,1170092.6130856266
37703,977686.582665804
37704,824055.2116315161
37705,752167.3485117722
37706,719424.764967679
37707,717190.0006189221
37708,719623.2445452621
37709,779802.9002718466
37710,858934.0290014229
37711,966680.369826656
37712,1072585.8893976388
37713,1117580.8876104136
37714,1184875.929853059
37715,1285979.9060211536
37716,1425068.376854884
37717,1536502.9711337578
37718,1571438.8493794089
37719,1631752.8246045376
37720,1661233.3669150306
37721,1651561.1843084528
37722,1620517.9609207497
37723,1508048.8970159383
37724,1419422.3872142322
37725,1337077.664025854
37726,1188710.2324010427
37727,1007139.1854985126
37728,828207.5488966423
37729,765433.518956735
37730,723425.4688782662
37731,714111.014975935
37732,714806.285851171
37733,755594.6060453521
37734,829250.748238498
37735,936378.741774737
37736,1062530.6183027239
37737,1127670.5109043913
37738,1186225.934496176
37739,1274229.0483676633
37740,1413971.351358784
37741,1525405.9456376578
37742,1560341.8238833088
37743,1620655.7991084375
37744,1708534.1874708126
37745,1658062.5683533975
37746,1627838.6106340731
37747,1495871.6508058945
37748,1418808.5961249522
37749,1291493.2193469245
37750,1148769.4952172306
37751,976213.1408947426
37752,810959.4861524027
37753,748037.5514625447
37754,715539.0789217473
37755,713304.3145729903
37756,715737.5584993303
37757,830452.875117308
37758,988218.4231968842
37759,1038473.5266889175
37760,1074714.9948148993
37761,1099090.0267559336
37762,1132201.309583888
37763,1192107.8923568204
37764,1242445.6371958735
37765,1316567.554527428
37766,1393016.1139355607
37767,1488678.7088719963
37768,1585019.8663099671
37769,1602965.935785182
37770,1624598.8423716736
37771,1501276.0221642568
37772,1409269.6484383394
37773,1308852.00184967
37774,1125333.1416646172
37775,939905.3392791041
37776,801710.3884648868
37777,747423.4916111402
37778,716164.2268747325
37779,715162.3624527842
37780,717595.6063791242
37781,838015.6315034244
37782,991266.6720057265
37783,1036985.8697012669
37784,1075716.084637043
37785,1091558.6879000883
37786,1126529.2417815765
37787,1173018.9554002648
37788,1227931.0979169868
37789,1267449.4143565237
37790,1366312.2505674905
37791,1426099.7780402505
37792,1514780.777313127
37793,1566095.1762857784
37794,1538941.309487372
37795,1481344.149190636
37796,1369584.2949294376
37797,1309132.8442234881
37798,1151855.2845519185
37799,967030.3216483564
37800,817032.4522136656
37801,750986.9309749036
37802,719705.6073414974
37803,717470.8429927405
37804,719904.0869190805
37805,833042.1980310826
37806,990807.7461106589
37807,1039294.3502412231
37808,1077849.713312475
37809,1110568.9856222854
37810,1160672.9311333192
37811,1216912.3748871968
37812,1268173.1949699079
37813,1344245.3555265842
37814,1418107.9780904173
37815,1464106.694341223
37816,1491802.401623489
37817,1543528.5638313459
37818,1531957.0477399796
37819,1501556.864538075
37820,1431888.967082754
37821,1346996.0197905232
37822,1185429.159370069
37823,1009213.1309885335
37824,845018.328625771
37825,771302.103732385
37826,725222.5504796004
37827,724220.6860576521
37828,720225.4972247852
37829,833042.1980310826
37830,990807.7461106589
37831,1039294.3502412231
37832,1077849.713312475
37833,1110568.9856222854
37834,1160239.0408934834
37835,1238112.9085468468
37836,1340838.0677499902
37837,1415925.3080850122
37838,1478183.9071037273
37839,1501161.3957985372
37840,1611572.3232360512
37841,1587670.6245479498
37842,1590391.6287124858
37843,1510805.7256047074
37844,1464134.037089461
37845,1391173.950933294
37846,1248671.772073553
37847,1077353.4969444182
37848,867807.3325736276
37849,795864.6314096183
37850,756191.8776824239
37851,734735.225482431
37852,727242.5265827605
37853,836478.9764902913
37854,990115.0045698675
37855,1038601.6087004318
37856,1077156.9717716835
37857,1099056.2712774696
37858,1132278.8218259607
37859,1186258.9015115956
37860,1239158.372669531
37861,1344039.8542050743
37862,1393503.7078713186
37863,1502206.8599212214
37864,1610879.5816952598
37865,1620738.8842718664
37866,1587969.7687708945
37867,1453938.1499697415
37868,1321965.5803611039
37869,1239350.5005099315
37870,1086980.0879626987
37871,924994.0484198341
37872,810554.7491286072
37873,752034.9491705906
37874,716704.2080532197
37875,715702.3436312714
37876,718135.5875576114
37877,787365.656657963
37878,866496.7853875393
37879,965192.7128390053
37880,1070713.832790474
37881,1110029.6238994696
37882,1133752.318894941
37883,1218569.3659948711
37884,1286260.7483949717
37885,1374463.432486548
37886,1485136.093828331
37887,1560360.4881260784
37888,1630493.03149395
37889,1663593.6100649012
37890,1620798.8032945679
37891,1466374.9181032965
37892,1368087.156153655
37893,1259529.1349499172
37894,1144483.7618910084
37895,965237.2185321539
37896,822035.5603249533
37897,753829.7242107126
37898,719625.9999681972
37899,712745.7157079447
37900,715178.9596342847
37901,755875.4484191705
37902,827763.0912508473
37903,936659.5841485554
37904,1062811.460676542
37905,1131573.5263034129
37906,1186506.7768699941
37907,1274509.8907414814
37908,1414917.7962822118
37909,1497701.281042357
37910,1549478.431369377
37911,1609792.4065945058
37912,1619396.0059978499
37913,1629560.020396313
37914,1572723.8060297854
37915,1481391.8638380195
37916,1419089.4384987704
37917,1337964.887200827
37918,1220354.2711621388
37919,1053686.3248955454
37920,853852.4557886542
37921,803748.4868904221
37922,754459.0906174752
37923,730849.5394364992
37924,726840.9150267352
37925,838545.0647874678
37926,990267.7649321717
37927,1038034.1216144103
37928,1080260.488467075
37929,1126529.2417815765
37930,1183609.3139295592
37931,1227931.0979169868
37932,1289373.577111913
37933,1369015.5608722996
37934,1415227.8751446342
37935,1426099.7780402505
37936,1477629.1754399047
37937,1503912.2943421209
37938,1521532.9009871746
37939,1481836.8704828713
37940,1431888.967082754
37941,1386962.2156732432
37942,1204932.9014070607
37943,1074349.368912234
37944,863795.8152885472
37945,795777.1636007797
37946,770727.6706653945
37947,747927.0770454281
37948,737844.4475754153
37949,839510.6472402308
37950,991596.9405428653
37951,1034071.953356467
37952,1072647.1699242338
37953,1113133.1545199913
37954,1142065.1699611226
37955,1251490.9322545205
37956,1340162.171883295
37957,1449440.233030468
37958,1586315.7789544975
37959,1638338.2628667122
37960,1737812.7532611713
37961,1733699.3698153635
37962,1699016.6541594267
37963,1588128.5771896471
37964,1475304.751827404
37965,1388800.2834825183
37966,1198200.6652450461
37967,1020855.7223767254
37968,848898.0881423366
37969,774736.0923216165
37970,739630.1702810067
37971,720884.0464364542
37972,721579.3173116902
37973,825772.8772459766
37974,980840.3051418248
37975,1031602.3142815693
37976,1076762.4830731505
37977,1129180.1542825939
37978,1255647.0146867346
37979,1419292.3935233124
37980,1542906.6073656266
37981,1603943.2317327631
37982,1717693.3390286132
37983,1795634.2271279404
37984,1892070.5156394127
37985,1907118.1706579258
37986,1827934.1675510588
37987,1623898.0458400804
37988,1507142.7293262547
37989,1412383.0221702575
37990,1250509.839882828
37991,1056276.9628499753
37992,874038.765931701
37993,782770.9306393202
37994,739630.1702810067
37995,720884.0464364542
37996,721579.3173116902
37997,825772.8772459766
37998,980840.3051418248
37999,1031602.3142815693
38000,1073187.1511027205
38001,1125016.0195393807
38002,1236193.6932721937
38003,1419292.3935233124
38004,1569068.9763656266
38005,1603943.2317327631
38006,1782235.1926323557
38007,1838000.7900100448
38008,1892070.5156394127
38009,1903930.2635910027
38010,1861694.2636752515
38011,1624834.6061191452
38012,1523674.8163145357
38013,1409195.115103335
38014,1250509.839882828
38015,1056276.9628499753
38016,873939.8427208549
38017,782672.007428474
38018,738382.861663374
38019,729844.5204519321
38020,721480.394100844
38021,824981.2124943392
38022,980048.6403901874
38023,1030810.649529932
38024,1072395.4863510828
38025,1113724.8202009744
38026,1202001.7445968154
38027,1342004.0325891876
38028,1481260.6237667312
38029,1585281.1617710434
38030,1665254.512087755
38031,1726466.1736487239
38032,1841771.3929411685
38033,1798889.144004696
38034,1712643.2433439114
38035,1547129.3257779386
38036,1431635.2316546766
38037,1349024.3983652615
38038,1201827.6283847664
38039,1021490.8010898634
38040,853595.6176509362
38041,772105.7382788275
38042,738937.4259328097
38043,720191.3020882572
38044,720886.5729634932
38045,773890.1768738311
38046,850323.1854196794
38047,958576.4318926237
38048,1071247.753148223
38049,1127548.0909053523
38050,1221121.2143780102
38051,1341410.2114518366
38052,1453682.0968874919
38053,1548102.479000998
38054,1638788.2916615983
38055,1715339.2140597384
38056,1755920.4671657798
38057,1762196.0613840595
38058,1689482.8097521279
38059,1546535.5046405876
38060,1441015.4979451257
38061,1348430.5772279105
38062,1243872.316338496
38063,1072838.2419781701
38064,879683.744832286
38065,806133.2223501374
38066,750446.8997838302
38067,734919.7578723324
38068,732975.0053963279
38069,755998.5990890884
38070,818871.4052952852
38071,929414.7409720728
38072,1063519.802401786
38073,1130342.9655701348
38074,1210037.709962468
38075,1349628.0004965623
38076,1535471.1677933808
38077,1596364.5015811531
38078,1701538.2424494694
38079,1830265.790128015
38080,1906289.5942977886
38081,1904033.5154555338
38082,1841382.3724063293
38083,1671575.047090056
38084,1486077.8066395624
38085,1370514.4063268055
38086,1228802.4968562608
38087,1053968.3010776846
38088,864976.5532104503
38089,792627.2038098365
38090,736965.0678217503
38091,725365.0132686495
38092,717000.8869175614
38093,824540.1517192924
38094,979607.5796151406
38095,1030369.5887548851
38096,1091229.844809564
38097,1162528.8108899381
38098,1338760.6238697998
38099,1549875.5102898257
38100,1679981.2678179035
38101,1739009.2524858217
38102,1824674.3942623583
38103,1895000.8277468213
38104,1926619.843151392
38105,1958948.2032385394
38106,1967524.4305759114
38107,1767688.4019400605
38108,1585451.049689721
38109,1467290.1997916868
38110,1301152.5850053972
38111,1118871.4817646083
38112,885947.2308594135
38113,821559.7121794411
38114,775249.5386398395
38115,743309.225916873
38116,739073.4794375091
38117,832625.3675225135
38118,979607.5796151406
38119,1035532.107989253
38120,1103129.3033212132
38121,1212751.9596803512
38122,1402923.9952860104
38123,1552373.5168453793
38124,1709680.2598604367
38125,1786959.0163044753
38126,1930522.3695446833
38127,1967509.7932873776
38128,2014535.5052424816
38129,1984798.4655107204
38130,1957150.000818714
38131,1790255.014394493
38132,1602200.257190577
38133,1502841.18315976
38134,1314459.7240157698
38135,1144155.4167606954
38136,895183.0552962539
38137,826976.1971918988
38138,775789.5198183267
38139,750836.027217377
38140,739613.4606159963
38141,840506.2694773076
38142,980147.5607936278
38143,1036072.0891677402
38144,1103669.2844997
38145,1183002.0423122596
38146,1341640.726815583
38147,1552755.613235609
38148,1696465.0470143997
38149,1787498.997482962
38150,1890820.55279589
38151,1955529.6554155366
38152,1987426.0069413723
38153,1993383.060581361
38154,1957150.000818714
38155,1790255.014394493
38156,1604578.365961726
38157,1511648.240433797
38158,1352276.9110979962
38159,1145438.9251909514
38160,939250.4946307787
38161,839401.8329641976
38162,799203.0994035264
38163,780026.3880243578
38164,761931.4051107224
38165,843559.534543548
38166,991444.1773731555
38167,1036233.0851320277
38168,1110658.041330329
38169,1233516.1657722679
38170,1421817.5146205958
38171,1577895.4452957504
38172,1719831.6848002907
38173,1783573.8533511488
38174,1939647.0342001829
38175,1996674.7146897705
38176,2017761.5514142283
38177,1992791.2049134118
38178,1970094.862169588
38179,1856244.1865923943
38180,1679393.5442766051
38181,1569622.2994202261
38182,1407471.3244873693
38183,1207246.3447262973
38184,1001924.1040464856
38185,926224.3272329014
38186,843475.8407630299
38187,829195.2547129111
38188,801822.6089638786
38189,887231.5717286384
38190,1001834.7218342014
38191,1043395.3028866344
38192,1128691.2179999866
38193,1258062.7630926461
38194,1428579.7825483938
38195,1560714.2470557906
38196,1695416.6171922365
38197,1757242.9681152103
38198,1840455.885419256
38199,1927038.740478847
38200,1940746.4040793665
38201,1947963.14551633
38202,1867416.1461403242
38203,1744012.8998450553
38204,1558154.766333363
38205,1464340.0076756082
38206,1347200.8649524676
38207,1145941.2985901304
38208,954946.2564476643
38209,875938.5336952809
38210,809300.4569194189
38211,804571.7668491676
38212,782874.0994394037
38213,807424.6382282276
38214,884000.743652059
38215,977647.1960284971
38216,1106992.2128697739
38217,1209706.2172242443
38218,1343862.1719759984
38219,1495200.160997941
38220,1685340.6655162128
38221,1771416.8331938477
38222,1858426.090505893
38223,1945388.915863449
38224,1992553.6587786025
38225,1978219.3608643664
38226,1941640.842901082
38227,1721446.2873906228
38228,1539027.450061358
38229,1410007.879605698
38230,1290866.7951211028
38231,1118273.4935883756
38232,887059.1121494666
38233,813236.4011749473
38234,750563.2584866232
38235,738969.671630902
38236,731763.0820217284
38237,756211.6770506478
38238,827169.6990600657
38239,939582.71785887
38240,1086732.035152891
38241,1194840.10556239
38242,1332111.3143225082
38243,1484103.1355018409
38244,1620810.7660587046
38245,1755896.0523902455
38246,1847329.065009793
38247,1934291.890367349
38248,1979544.494782002
38249,1954250.768123352
38250,1918314.4318878797
38251,1706200.3246495137
38252,1493569.607709424
38253,1405345.9709099655
38254,1269461.254986868
38255,1057411.3764050344
38256,873364.1798711396
38257,802895.5409591378
38258,749206.0710117157
38259,740821.3722132744
38260,734588.9640272037
38261,833850.7048275813
38262,988918.1327234295
38263,1042689.7621165588
38264,1101466.5038075019
38265,1171839.3639982264
38266,1318382.2517966065
38267,1486993.2039718865
38268,1621658.4753295118
38269,1759083.8834283487
38270,1858480.601264403
38271,1925685.4117623435
38272,1943304.2687428335
38273,1954056.4474415404
38274,1885113.332353731
38275,1732721.9545511636
38276,1535199.6274390481
38277,1417658.1819586873
38278,1259175.8855421534
38279,1076838.719377852
38280,875159.8105278979
38281,806261.5707625597
38282,752551.7758791603
38283,744167.0770807189
38284,736960.4874715453
38285,833850.7048275813
38286,988918.1327234295
38287,1042689.7621165588
38288,1101466.5038075019
38289,1189432.492474765
38290,1340948.8642510395
38291,1486993.2039718865
38292,1619725.3758615204
38293,1757150.7839603573
38294,1824094.2517051122
38295,1882662.6149150983
38296,1942932.4067664768
38297,1945469.5069967865
38298,1867098.431858638
38299,1732721.9545511636
38300,1587658.4239732
38301,1485328.5633880352
38302,1316884.1813992485
38303,1147035.2510816995
38304,903298.4934645724
38305,837813.6255589294
38306,806711.1379866449
38307,780624.947211693
38308,760059.9779759315
38309,851730.1505204688
38310,1002668.0584163168
38311,1045543.6382403166
38312,1112979.8376079882
38313,1174719.4669440095
38314,1292200.3192437547
38315,1362521.6344086076
38316,1501378.217979536
38317,1562259.8254502611
38318,1648732.0788442495
38319,1712463.209269306
38320,1777109.6685796145
38321,1799025.2976333082
38322,1750436.6468061612
38323,1623427.8926236331
38324,1535199.6274390481
38325,1455475.3690409136
38326,1298150.2155501097
38327,1124528.1540023354
38328,911400.9714474668
38329,845956.9955311972
38330,815019.1925436131
38331,792429.8421696179
38332,791385.4557788708
38333,863468.8422850386
38334,1009077.6111189356
38335,1054138.7073701783
38336,1137649.575765282
38337,1286624.3739056727
38338,1438304.427563006
38339,1568152.3922898136
38340,1736996.835063899
38341,1806723.8294054833
38342,1917565.4480295347
38343,1904040.3201581438
38344,1919666.5396288286
38345,1912036.686667715
38346,1826146.1964062934
38347,1687518.3735096124
38348,1544225.8614515457
38349,1462253.0345299714
38350,1320250.766860404
38351,1155242.7967749424
38352,912728.3430305178
38353,870892.6705592202
38354,815019.1925436131
38355,792429.8421696179
38356,791385.4557788708
38357,862776.1007442473
38358,1011438.1346443846
38359,1053445.965829387
38360,1142859.1746311793
38361,1301568.66400393
38362,1439349.8916856903
38363,1569890.5979532893
38364,1738735.0407273746
38365,1825887.352328102
38366,1911783.5903818875
38367,1966226.6399280073
38368,1958056.5555369232
38369,1955965.7530702266
38370,1856280.8925161916
38371,1728376.00168366
38372,1565084.4806263999
38373,1471269.721968645
38374,1354130.579245505
38375,1155161.1036268817
38376,957517.0606431102
38377,884046.1448153702
38378,815898.7806211837
38379,815236.0221696178
38380,793538.3547598539
38381,840709.1340309355
38382,895205.5667550751
38383,986982.3360094967
38384,1116480.732668749
38385,1160946.6432754435
38386,1271648.385055272
38387,1351921.3324705674
38388,1488650.2762810383
38389,1575589.28708443
38390,1619578.7366064705
38391,1630829.1003406558
38392,1685228.6883092674
38393,1656345.5198975012
38394,1656327.1881020209
38395,1514107.7316325314
38396,1435118.122143881
38397,1356555.4064609178
38398,1251997.1455715033
38399,1083253.1619548919
38400,894894.5347771852
38401,821344.0122950366
38402,766870.3925091167
38403,751547.2548862245
38404,750742.4395415882
38405,767822.6910273578
38406,836504.8390410651
38407,948917.8578398695
38408,1087177.401505577
38409,1159350.5002477407
38410,1289817.8063504403
38411,1439063.6339811836
38412,1599519.4498474868
38413,1719269.5133684026
38414,1795813.4654038914
38415,1864675.3505801444
38416,1903734.145389836
38417,1931994.8149550988
38418,1843328.9112601867
38419,1675774.73219125
38420,1500499.3220024614
38421,1412275.6852030028
38422,1277002.017672636
38423,1081261.797337423
38424,883181.5218464326
38425,832797.0727357186
38426,764500.9456907009
38427,752386.6961250886
38428,751581.8807804523
38429,844449.4594607832
38430,997241.0133609207
38431,1053165.541735033
38432,1120762.7370669926
38433,1197755.3731122562
38434,1349271.7448885306
38435,1531696.6149414834
38436,1704247.8807157637
38437,1776367.753605004
38438,1844931.9757696704
38439,1903500.3389796566
38440,1947660.1712832304
38441,1952459.8552071748
38442,1892103.6805641192
38443,1738639.4095006925
38444,1547413.7685184684
38445,1475415.029024694
38446,1320250.766860404
38447,1132735.6996955783
38448,901158.0208043129
38449,836770.5021243403
38450,791673.031365126
38451,761076.6600621332
38452,756840.9135827691
