,P30_model
36977,1407793.485415545
36978,1451326.5485980052
36979,1462288.2687348651
36980,1410920.5494609606
36981,1300455.4488719855
36982,1116831.870412197
36983,951695.5707903049
36984,817092.2117655545
36985,753499.8126656027
36986,726261.5814869031
36987,724250.9156180485
36988,739879.5194956914
36989,833916.7763233321
36990,1025854.5401353274
36991,1091055.1980095769
36992,1102148.6111362812
36993,1118930.0813987295
36994,1111944.079755387
36995,1115031.2804513222
36996,1125451.2596665507
36997,1140745.7641344073
36998,1150578.602987745
36999,1154365.5973937202
37000,1158221.5381657255
37001,1241234.7944982818
37002,1355032.1676516535
37003,1328355.4803989655
37004,1322743.1442174646
37005,1216633.9974977938
37006,1061336.0461907997
37007,919455.1032112654
37008,810736.214013435
37009,747815.9478946398
37010,732271.1130303487
37011,731608.413920593
37012,745286.7509582449
37013,849089.0161115325
37014,1045706.494303568
37015,1114816.2977904105
37016,1128094.6772753913
37017,1115673.0315937758
37018,1122471.3206836875
37019,1112847.979536221
37020,1117664.3749145828
37021,1105691.8021263075
37022,1103846.7595240688
37023,1105691.8021263075
37024,1127601.5952921305
37025,1198731.2910659513
37026,1253618.0247060247
37027,1252839.7334086937
37028,1247227.3972271928
37029,1178360.2072716644
37030,1039358.0105160133
37031,923681.3011798738
37032,831763.8696268243
37033,759144.6356366999
37034,744200.5866203482
37035,768342.8271507438
37036,805761.196201487
37037,863572.9404361944
37038,1012524.1563951747
37039,1046148.009079812
37040,1088227.2578646408
37041,1113288.7163829645
37042,1113233.1903068945
37043,1113419.6296372486
37044,1123839.6088524766
37045,1125578.2762908395
37046,1145510.0063941777
37047,1139198.1095501534
37048,1158633.222279896
37049,1251186.992936647
37050,1272066.1855628379
37051,1240453.4476006604
37052,1234841.1114191595
37053,1163959.371238734
37054,1024957.1744830833
37055,909280.465146944
37056,823617.048538063
37057,745780.9330801265
37058,716775.2186681648
37059,750421.6525623464
37060,757830.8142527875
37061,823772.7064382473
37062,943303.3737553244
37063,1013499.782442168
37064,1081470.504258951
37065,1114246.7658912959
37066,1117070.544725774
37067,1128158.3924778004
37068,1146659.981500595
37069,1152102.6617733787
37070,1164526.9506356055
37071,1165722.4950326926
37072,1177244.7321014937
37073,1276040.6707969161
37074,1302776.386687412
37075,1262141.4967909353
37076,1244263.240078683
37077,1168787.3769949772
37078,1040934.7396908505
37079,897985.7064161024
37080,789975.2042715694
37081,731647.7990387505
37082,716955.0591334829
37083,716955.0591334829
37084,729959.2020725616
37085,836670.2094503302
37086,1028607.9732623255
37087,1093244.1446186649
37088,1106034.4907151242
37089,1111732.0681292703
37090,1124603.5722506843
37091,1133495.0923025403
37092,1156754.6738907658
37093,1154923.4787739078
37094,1164756.3176272456
37095,1166499.5540583427
37096,1185708.2786259921
37097,1270891.3820963423
37098,1373319.0686872653
37099,1347632.2738961217
37100,1322865.4558043473
37101,1214248.440338352
37102,1070100.048482882
37103,920356.19530716
37104,796708.1160691468
37105,740033.9756767642
37106,724427.218391474
37107,723764.5192817183
37108,736627.8464799213
37109,836670.2094503302
37110,1028607.9732623255
37111,1093244.1446186649
37112,1106464.5172223412
37113,1109887.0255270316
37114,1125271.4407874825
37115,1143773.0298102773
37116,1158798.4318656442
37117,1159657.8038111422
37118,1165389.2376272455
37119,1166499.5540583427
37120,1180227.9979182552
37121,1276522.0922788666
37122,1373319.0686872653
37123,1347632.2738961217
37124,1327348.7261214766
37125,1215746.906257266
37126,1070100.048482882
37127,920356.19530716
37128,800286.9461948985
37129,743612.8058025158
37130,724902.4131640807
37131,724278.5202700044
37132,741122.4150818004
37133,843203.4424892412
37134,1041060.1151765703
37135,1093667.122061266
37136,1098743.8553992216
37137,1107032.9888816332
37138,1114673.1630944726
37139,1128683.4279115568
37140,1157244.243949783
37141,1163137.639619017
37142,1174527.2445230954
37143,1195406.7263755556
37144,1250609.5597403762
37145,1278067.1570609207
37146,1388212.7328493176
37147,1347632.2738961217
37148,1321856.0529769363
37149,1214248.440338352
37150,1070100.048482882
37151,920356.19530716
37152,806571.8781369905
37153,743612.8058025158
37154,727682.8203009753
37155,727444.0780441485
37156,741122.4150818004
37157,850427.8322525952
37158,1035671.7128817176
37159,1087714.233248503
37160,1103533.082478905
37161,1112847.1813535462
37162,1143759.8729957608
37163,1165691.772158837
37164,1246040.161296899
37165,1281152.171890764
37166,1298874.909341616
37167,1313852.2208650983
37168,1306022.5220736754
37169,1329550.742080763
37170,1411583.2638266156
37171,1379706.792794911
37172,1326494.4792294984
37173,1213770.0723007561
37174,1068123.2145263723
37175,919853.4684336262
37176,806571.8781369905
37177,743612.8058025158
37178,724902.4131640807
37179,724278.5202700044
37180,732208.4075025456
37181,828417.0747626866
37182,1037126.9790246171
37183,1087230.275396056
37184,1103049.1246264582
37185,1111234.9534623069
37186,1124106.4575837203
37187,1132997.9776355764
37188,1156257.5592238023
37189,1154426.3641069448
37190,1164259.2029602826
37191,1189051.7773662577
37192,1212538.5849590288
37193,1274784.659869752
37194,1325115.819705469
37195,1284144.2817622304
37196,1251176.787478734
37197,1175694.3373141338
37198,1046343.234091093
37199,922691.8087689534
37200,845681.7988992704
37201,759149.9852658657
37202,723361.8813159857
37203,722699.18220623
37204,729293.334057222
37205,798455.2232691952
37206,928730.1201584542
37207,1022726.3225619026
37208,1088718.3697726857
37209,1107909.2064118115
37210,1116915.077342713
37211,1132731.1289043326
37212,1158667.3884674367
37213,1156182.850303944
37214,1170750.0141945167
37215,1170435.6035632573
37216,1186967.6501560286
37217,1275485.6513437144
37218,1307059.7437178942
37219,1254217.8340503257
37220,1236339.5773380734
37221,1163959.371238734
37222,1036106.7339346071
37223,912455.3086124682
37224,814786.546860043
37225,733571.0493072753
37226,702319.9817422617
37227,699243.8797881647
37228,737356.5786891578
37229,804986.9699960115
37230,915033.4732781195
37231,991309.5398598353
37232,1062304.956727646
37233,1097497.0137345786
37234,1103221.5539346382
37235,1114309.401686665
37236,1131222.3840294594
37237,1144337.6266910902
37238,1154170.4655444284
37239,1177528.0566664261
37240,1195739.6130280944
37241,1263650.4042584666
37242,1297552.0710177044
37243,1248635.1601994843
37244,1237491.0346708524
37245,1169162.9544862912
37246,1044491.6725536269
37247,909522.5641436815
37248,790451.4012671534
37249,731212.5003589123
37250,714492.0326256152
37251,714492.0326256152
37252,726388.6993309826
37253,844072.6807016612
37254,1040162.9384635176
37255,1074377.6650859844
37256,1082442.5750787463
37257,1092226.6697406068
37258,1103116.227120592
37259,1111434.7577251007
37260,1129015.6086046936
37261,1142570.491973405
37262,1179383.6464918356
37263,1203669.6408608535
37264,1283668.818461757
37265,1265867.4967290072
37266,1390462.6760375376
37267,1342860.9764180523
37268,1316669.7604418935
37269,1216209.9307024537
37270,1075242.894218446
37271,929973.2838865308
37272,798098.5099711296
37273,735969.0334760112
37274,719213.3995726773
37275,716137.2976185804
37276,749727.9501784061
37277,870447.8850763724
37278,1061479.9015558315
37279,1074377.6650859844
37280,1082442.5750787463
37281,1092226.6697406068
37282,1103116.227120592
37283,1111434.7577251007
37284,1129015.6086046936
37285,1140526.7339985266
37286,1152403.3308267433
37287,1199443.179923619
37288,1283668.818461757
37289,1275193.5249845127
37290,1409921.6949862053
37291,1368759.0719606448
37292,1322577.4286434073
37293,1216209.9307024537
37294,1075242.894218446
37295,929973.2838865308
37296,795990.5697298546
37297,733861.093234736
37298,713963.0177625776
37299,713339.1248685014
37300,723895.9313638425
37301,818107.2073778731
37302,1024538.2735451397
37303,1092023.2894915638
37304,1077230.999484326
37305,1092788.842115908
37306,1108933.3615311952
37307,1135301.4106725883
37308,1168473.7003721884
37309,1220291.2976323082
37310,1290249.7999330559
37311,1372797.4841252682
37312,1392274.4804184544
37313,1452667.8237887276
37314,1470626.895872551
37315,1404722.835823307
37316,1336436.3161680957
37317,1215397.606633998
37318,1072932.1042310763
37319,927662.4938991617
37320,802275.5016719466
37321,733861.093234736
37322,714001.8239782571
37323,710925.7220241602
37324,752646.522534739
37325,846006.0975123885
37326,1060949.9129621198
37327,1127438.0091245368
37328,1099913.2666816923
37329,1089222.5466731684
37330,1098010.655442434
37331,1120531.2048295182
37332,1139433.8917828226
37333,1166161.3675815673
37334,1235819.0774217234
37335,1246268.6436716104
37336,1374552.6387143093
37337,1383869.7302385801
37338,1441551.1934957495
37339,1383213.2323237632
37340,1319412.391764059
37341,1213420.7726774886
37342,1070955.270274567
37343,927159.7670256279
37344,802275.5016719466
37345,733861.093234736
37346,714001.8239782571
37347,710925.7220241602
37348,739354.5093539862
37349,845522.1396599413
37350,1045183.6658548632
37351,1093639.9382971565
37352,1072888.6765520547
37353,1093931.9083773303
37354,1108614.5453420137
37355,1165930.249595468
37356,1229783.939374499
37357,1302184.5911623943
37358,1342593.0442583594
37359,1459045.07181243
37360,1515824.3427453074
37361,1503786.1125571113
37362,1479981.6261065183
37363,1387714.4276680453
37364,1318637.8035596672
37365,1226330.5370050033
37366,1069418.1430228592
37367,930654.3380381025
37368,829565.5894983344
37369,741834.7661987395
37370,710544.8924180464
37371,708534.2265491917
37372,711926.320674283
37373,777519.6462032741
37374,896740.0786358599
37375,998225.2899922006
37376,1075513.7455591368
37377,1097259.8488587432
37378,1134047.8772153647
37379,1218706.5204736989
37380,1289137.0640499683
37381,1343977.73341336
37382,1380194.456146101
37383,1462069.303700171
37384,1518848.5746330484
37385,1506810.3444448523
37386,1522492.0612975876
37387,1413541.1575129633
37388,1379684.0116135017
37389,1292465.7563046536
37390,1134528.1536467331
37391,962635.816132883
37392,839614.4158149753
37393,754588.4560249452
37394,720113.9739307171
37395,710954.1818212684
37396,711202.4613539948
37397,772008.6881844469
37398,889542.0470345917
37399,992714.3319733734
37400,1073873.5553107352
37401,1111330.7431624972
37402,1142966.920287657
37403,1222357.4355622244
37404,1282946.1771901518
37405,1307723.552866562
37406,1380749.4755993031
37407,1462624.323153373
37408,1556212.7940862507
37409,1563211.1036809704
37410,1576729.4346776525
37411,1429242.4665490869
37412,1386059.2923941198
37413,1323243.9890626892
37414,1173219.187069694
37415,972499.2480531234
37416,819166.8591256514
37417,739230.8500795915
37418,717361.6840107171
37419,708620.5388287543
37420,712088.1300253719
37421,816691.5201818753
37422,1002147.0599981375
37423,1067347.7178723866
37424,1084285.3460844052
37425,1095720.2732586772
37426,1107048.3972956021
37427,1136007.896445884
37428,1166588.7361365953
37429,1212932.3909128518
37430,1234843.545626488
37431,1331394.245644648
37432,1382960.337616037
37433,1440685.1564507657
37434,1469231.5016959747
37435,1450581.2906580484
37436,1379680.8018411098
37437,1266573.6246443482
37438,1091214.4114156791
37439,927765.5656414996
37440,800479.7714756369
37441,729670.3491735973
37442,712875.9090545839
37443,711429.7297036392
37444,718429.9254383158
37445,815757.5407808713
37446,1002711.5465160474
37447,1067912.204390297
37448,1074478.648464145
37449,1087410.2828038912
37450,1098729.8666910934
37451,1107048.3972956021
37452,1124629.248175195
37453,1132132.943354148
37454,1144009.5401823646
37455,1191049.3892792403
37456,1272598.3498425
37457,1288580.0047197999
37458,1414058.2320555844
37459,1396001.6918747893
37460,1335040.9219915199
37461,1219909.880658936
37462,1073035.1759734144
37463,926267.0997225854
37464,798903.256268831
37465,736221.5216232738
37466,716323.4461511157
37467,715660.74704136
37468,722660.9427760367
37469,819371.8542706765
37470,1013814.8689587449
37471,1094383.7178801016
37472,1078092.9619539499
37473,1092085.7019352391
37474,1100873.810704505
37475,1111961.6584565314
37476,1137661.839061126
37477,1142648.5548903923
37478,1176792.014522328
37479,1217543.911336565
37480,1299893.0804415094
37481,1339268.8804755309
37482,1427910.0969585464
37483,1414977.5773127323
37484,1363366.0395674745
37485,1247296.1488973948
37486,1077982.37817972
37487,930192.5876748618
37488,816503.7850644351
37489,740738.231352055
37490,720840.1558798968
37491,718829.4900110422
37492,725829.6857457189
37493,817152.1949455062
37494,1004670.6871985921
37495,1069306.8585549316
37496,1081001.2765957676
37497,1100509.5241059079
37498,1114524.2925337926
37499,1132105.1434133854
37500,1145527.5496589527
37501,1170189.6782830493
37502,1230241.1250043795
37503,1225214.620854396
37504,1357256.1961422767
37505,1369590.7281147102
37506,1440069.7585980408
37507,1451031.4787349007
37508,1392338.0096890547
37509,1288401.5266842667
37510,1100964.7904283071
37511,957169.2871793694
37512,827307.5701566947
37513,748514.9389361737
37514,730155.9751165004
37515,719657.1569947184
37516,726657.352729395
37517,817495.9040767351
37518,1004449.9098119112
37519,1069650.5676861603
37520,1089616.6990321213
37521,1103539.877628096
37522,1114868.0016650218
37523,1141236.0508064148
37524,1172851.5744552743
37525,1194901.0342386365
37526,1242256.4444290823
37527,1252706.0106789689
37528,1384032.763609182
37529,1367638.6247807513
37530,1378297.5485123317
37531,1345760.2424504661
37532,1273221.706001878
37533,1181526.0878600536
37534,1049448.6718069613
37535,931015.1669596506
37536,832541.4452783851
37537,753721.7898764616
37538,721586.7584648457
37539,720962.8655707695
37540,721928.8997072922
37541,810931.4912505988
37542,933511.3892327069
37543,1068235.4777829992
37544,1102092.203860118
37545,1098183.006188556
37546,1109981.7337411847
37547,1123095.459963816
37548,1148464.6735122418
37549,1152883.274260862
37550,1185469.9678420573
37551,1232509.8169389325
37552,1289755.1398119784
37553,1299305.5799965267
37554,1363584.3374885053
37555,1304264.2488559112
37556,1245498.45434789
37557,1167585.115559971
37558,1041415.3677083931
37559,922981.8628610822
37560,823817.460259833
37561,743930.7632388171
37562,711834.5380428807
37563,707930.7691051076
37564,732751.4548253482
37565,813673.8593129544
37566,952547.9176419497
37567,1058444.4511453542
37568,1094844.3383463828
37569,1107011.5700351982
37570,1112736.1102352573
37571,1140736.9403300786
37572,1154159.3465756457
37573,1203384.3070077624
37574,1251146.4227650326
37575,1347697.1227831922
37576,1395068.9313214056
37577,1494178.9859931478
37578,1441035.4660399144
37579,1382215.0646067555
37580,1275126.614868816
37581,1183824.8802439198
37582,1047741.8393835501
37583,914449.1085202156
37584,796769.588445837
37585,733017.0909004502
37586,714666.5089167638
37587,714705.3151324433
37588,722520.5207065688
37589,828086.4279670427
37590,1044930.583458267
37591,1102830.17706441
37592,1086539.4211382582
37593,1102964.650554429
37594,1119109.1699697159
37595,1145477.219111109
37596,1178649.508810709
37597,1242547.9892279112
37598,1311201.374314763
37599,1393076.2218688328
37600,1477155.779000439
37601,1492938.2681219222
37602,1541127.0755446625
37603,1454879.2079425517
37604,1383978.719125613
37605,1257065.0083554694
37606,1077333.0932579183
37607,930565.017007089
37608,807317.6142056931
37609,744635.8795601362
37610,728195.9068682
37611,727533.2077584444
37612,734533.4034931208
37613,832420.4174099015
37614,1019374.4231450777
37615,1084575.081019327
37616,1093799.096472842
37617,1113883.6738547923
37618,1141292.1248042264
37619,1183251.6127656267
37620,1282896.7282747028
37621,1360809.1240515646
37622,1397025.8467843055
37623,1478900.6943383755
37624,1572489.165271253
37625,1592953.4947929566
37626,1644712.5703819136
37627,1494806.974552476
37628,1418805.2230117498
37629,1306264.79168928
37630,1110883.1403464214
37631,939558.5015208506
37632,818478.8116973648
37633,748998.1899270769
37634,729454.5818819958
37635,728008.4025310511
37636,735008.5982657275
37637,832278.9083345926
37638,1019232.9140697687
37639,1083869.085426108
37640,1100806.713638127
37641,1113780.864768422
37642,1141781.6948632433
37643,1209637.8284296494
37644,1302467.1797364878
37645,1395875.874110582
37646,1474847.1530275566
37647,1548781.861304992
37648,1602851.3193403597
37649,1627424.795613604
37650,1690924.5362249704
37651,1504133.0028079816
37652,1460949.828653015
37653,1327927.4437735141
37654,1124689.673919804
37655,958464.403773913
37656,824763.7436394568
37657,750894.344389549
37658,729454.5818819958
37659,727443.9160131412
37660,734444.1117478176
37661,826890.50603974
37662,1013844.5117749161
37663,1078480.6831312557
37664,1098876.8409844341
37665,1123698.117110117
37666,1154701.3742352773
37667,1253903.1266912355
37668,1309938.3431651245
37669,1467959.286669161
37670,1551066.7977172073
37671,1632752.6994304594
37672,1684426.8765834265
37673,1702648.0160811602
37674,1755458.340243689
37675,1596373.5130306159
37676,1476180.5822454675
37677,1378571.7433733176
37678,1195583.5980657488
37679,969272.2244842238
37680,843642.1305450682
37681,762752.0892355845
37682,739695.8766913568
37683,737685.2108225022
37684,736197.2543042516
37685,827595.2042258166
37686,1014549.2099609927
37687,1081248.3337541563
37688,1103209.5942576274
37689,1124967.3018141033
37690,1182132.7809259726
37691,1304262.7765856727
37692,1399446.3447691107
37693,1577230.7429363315
37694,1619138.7631649037
37695,1676725.4902816468
37696,1771122.5936630692
37697,1709242.9827084516
37698,1739659.139675617
37699,1529643.7852230335
37700,1409450.8544378856
37701,1354581.778439961
37702,1188373.5671412572
37703,981069.8200006987
37704,861025.3081110502
37705,771246.0642312698
37706,734400.6806272771
37707,724995.4529838545
37708,728387.5471089457
37709,794540.271212162
37710,913196.2171268378
37711,1015245.9150010884
37712,1098142.0458333592
37713,1128290.7386847152
37714,1211405.1832196
37715,1315099.6620597956
37716,1456180.944260721
37717,1615777.855567783
37718,1692484.289641645
37719,1697281.6830674878
37720,1720000.193175154
37721,1699757.7356170777
37722,1740660.036635115
37723,1604475.8545008062
37724,1433178.7696687093
37725,1378002.0351299995
37726,1230542.5732217587
37727,1025148.0880234215
37728,862702.4398170952
37729,776554.1913819024
37730,736575.20036538
37731,725380.5908206814
37732,726541.1007241263
37733,788338.7616917427
37734,905496.2416875045
37735,1009734.9569822613
37736,1096082.829626278
37737,1145932.2190509778
37738,1246381.001835623
37739,1318750.5771483213
37740,1459831.8593492468
37741,1617292.3485242093
37742,1663456.7235980716
37743,1698796.1760239142
37744,1775661.3185072367
37745,1712822.234049395
37746,1747035.3174157336
37747,1622102.0945505563
37748,1427714.9594393277
37749,1375498.914246889
37750,1194081.5310497882
37751,982810.8319533641
37752,838749.1320810395
37753,758120.8608970343
37754,736606.1622552371
37755,726535.0001706895
37756,727689.4820311187
37757,834996.9310817063
37758,1021950.9368168825
37759,1088650.0606100457
37760,1107582.8179795737
37761,1121272.5180813535
37762,1154869.2517675008
37763,1237197.698106852
37764,1312149.978672226
37765,1397584.7827441506
37766,1476556.0616611252
37767,1578975.279938561
37768,1633444.8470915277
37769,1706767.2904506586
37770,1754385.3915488753
37771,1591287.2757549542
37772,1466229.0525764814
37773,1333340.385879605
37774,1135879.0219759992
37775,968339.8277296385
37776,815758.7485248843
37777,744396.0241145954
37778,727956.0514226592
37779,726509.8720717145
37780,733510.0678063914
37781,831397.0817231718
37782,1018351.0874583479
37783,1082987.2588146876
37784,1099924.8870267062
37785,1112267.9590226752
37786,1142184.423130277
37787,1188382.3489711974
37788,1281733.7041100436
37789,1324892.222377615
37790,1440111.9466359545
37791,1540468.976300025
37792,1620619.2080108793
37793,1634074.7300841236
37794,1689816.2192036496
37795,1520797.525951447
37796,1459841.5116316942
37797,1346618.6222891517
37798,1148524.9594878743
37799,968336.9131964443
37800,834580.7203598127
37801,756805.9974807907
37802,736919.3984481933
37803,734908.7325793387
37804,733420.7760610882
37805,830691.0861299529
37806,1017645.0918651291
37807,1086226.3182982935
37808,1105406.7240152238
37809,1125761.0108464994
37810,1183076.7150999536
37811,1280853.4291702486
37812,1311333.368364708
37813,1432714.7677587448
37814,1499268.157917791
37815,1547965.3434718614
37816,1614695.419859808
37817,1634564.3001431408
37818,1672868.9731776356
37819,1567241.009083047
37820,1477049.0991806565
37821,1402907.6157916668
37822,1247771.6681868208
37823,1041207.6712988985
37824,850591.6181784983
37825,777182.0692444681
37826,749108.0318285698
37827,747097.3659597152
37828,742711.0303830734
37829,828683.2523940157
37830,1015637.2581291917
37831,1089109.6293085662
37832,1103046.8248543134
37833,1125258.283972966
37834,1184130.7542771609
37835,1303885.8902077372
37836,1382217.0214911755
37837,1492380.2915593958
37838,1551959.096043258
37839,1549171.4327575099
37840,1632125.5099104769
37841,1705447.9532696079
37842,1703817.0638139648
37843,1615637.8560092952
37844,1489208.7608201508
37845,1420927.0135722123
37846,1281847.222899993
37847,1096775.951880934
37848,907556.2823130662
37849,798294.7414953528
37850,766589.2959561843
37851,752461.3296555929
37852,749860.1566236675
37853,836471.0078466937
37854,1016275.8873412757
37855,1088625.6714561193
37856,1105249.5113928257
37857,1124106.4575837203
37858,1153065.956734002
37859,1209543.4420297192
37860,1300510.6951241023
37861,1395781.4877106524
37862,1439614.8319689916
37863,1548687.474905063
37864,1631641.55205803
37865,1702668.1829519728
37866,1688278.0777322678
37867,1498781.9201098932
37868,1389466.7886457597
37869,1272643.904025188
37870,1097908.908493913
37871,946213.7145943155
37872,855252.0961035176
37873,759696.8393348616
37874,724229.6406095456
37875,722218.974740691
37876,726175.5553836921
37877,792328.2794869085
37878,910984.2254015843
37879,1012469.436757925
37880,1090187.9188320786
37881,1123839.6088524766
37882,1154842.8659776365
37883,1259913.3531243366
37884,1311347.5805982256
37885,1453234.497030506
37886,1529790.2150795525
37887,1636185.271791804
37888,1687859.4489447712
37889,1720591.1596180592
37890,1731059.8003463335
37891,1526535.2696174695
37892,1406342.3388323216
37893,1327499.470923514
37894,1142063.2593038105
37895,959593.7912599861
37896,861683.0019443474
37897,761286.6317779202
37898,723924.2269447803
37899,721913.5610759257
37900,717911.0934264491
37901,784063.8175296651
37902,902719.763444341
37903,1005835.8916745667
37904,1092934.097454822
37905,1146243.6068205952
37906,1245520.1576052401
37907,1354698.9329179386
37908,1458971.015118864
37909,1579949.1500468925
37910,1622816.6437786887
37911,1680403.3708954314
37912,1688414.4683979736
37913,1710587.0016340045
37914,1711151.2222592523
37915,1573379.157720727
37916,1438693.2062189449
37917,1392718.6677407804
37918,1269934.6316199047
37919,1087990.6544437075
37920,855852.3565061151
37921,790528.3890383546
37922,760229.6212467825
37923,746764.3540559468
37924,749527.144719899
37925,848343.8534186739
37926,1029438.8828044785
37927,1098133.1357551517
37928,1110459.853483242
37929,1142184.423130277
37930,1210040.5566966827
37931,1303899.0470222528
37932,1382230.178305691
37933,1468864.7418097276
37934,1498778.5878587738
37935,1521986.794190025
37936,1579628.6698007905
37937,1583182.3852014658
37938,1643604.2533605928
37939,1520797.525951447
37940,1493698.6575311553
37941,1408318.6975099114
37942,1261495.495799464
37943,1088877.539072307
37944,875182.2671294231
37945,810284.7969468766
37946,784035.2734006909
37947,769907.3071000993
37948,773595.1369247627
37949,846909.2805593082
37950,1033863.2862944844
37951,1102557.5392451573
37952,1115189.2808042492
37953,1164632.758810267
37954,1200279.6214856866
37955,1298326.903223763
37956,1406324.0628988866
37957,1547422.748869005
37958,1641235.3247498416
37959,1745621.3354080736
37960,1785180.4888390943
37961,1819688.1370562955
37962,1876111.4613894436
37963,1730692.2766171864
37964,1544366.7642385915
37965,1441815.5399028847
37966,1272657.4309845103
37967,1049821.827090036
37968,855390.5993568515
37969,796629.7333405626
37970,765732.3239322142
37971,754537.7143875156
37972,758212.7354221866
37973,835933.7792733196
37974,1022887.7850084958
37975,1098242.2588278719
37976,1116343.252241308
37977,1187219.916143268
37978,1298136.2970172267
37979,1436893.8162017448
37980,1576950.2640905401
37981,1741782.3671725218
37982,1844640.782323838
37983,1917726.0681376976
37984,1976663.895819022
37985,1999877.5236075858
37986,1957612.0255031667
37987,1789386.0393354802
37988,1573978.6954133778
37989,1474166.0492189664
37990,1309531.7936046722
37991,1094805.0504724851
37992,879397.4402627537
37993,798650.79601026
37994,764888.519292666
37995,753693.9097479674
37996,757368.9307826384
37997,829701.5723389189
37998,1016655.578074095
37999,1092010.0518934713
38000,1112279.502248931
38001,1178201.796954389
38002,1286058.9332921354
38003,1436662.895274666
38004,1632708.3981624607
38005,1741551.4462454424
38006,1900032.1590313127
38007,1924031.7304072024
38008,1976432.9748919432
38009,1999646.6026805069
38010,1964004.1433063934
38011,1787681.0113254248
38012,1618717.1505349225
38013,1472461.021208911
38014,1307826.7655946168
38015,1094574.1295454057
38016,877086.6502753845
38017,796340.0060228909
38018,762577.7293052967
38019,753417.937195848
38020,755058.1407952693
38021,828788.9271391038
38022,1013860.8302342787
38023,1089215.3040536542
38024,1110097.8702792893
38025,1169926.7684068354
38026,1241734.1839003307
38027,1358474.337219969
38028,1543072.8771426873
38029,1666358.6772438767
38030,1770282.586806947
38031,1817360.9322806704
38032,1921556.7769391458
38033,1866610.621189753
38034,1833663.356217355
38035,1668611.656171333
38036,1501894.7095265207
38037,1439324.0200962508
38038,1269297.0905622328
38039,1070654.1446712147
38040,874227.5768427465
38041,797447.7313879007
38042,754968.3950382768
38043,743773.7854935782
38044,744934.2953970231
38045,793851.891485448
38046,912507.8374001238
38047,1022397.2130165605
38048,1108726.0428178252
38049,1183927.3986451284
38050,1268586.041903463
38051,1359475.2341794672
38052,1525916.412102186
38053,1638103.0091316183
38054,1718046.0753613426
38055,1772701.7621075027
38056,1834174.6805375232
38057,1828091.5960688828
38058,1834664.253176853
38059,1668335.3346412964
38060,1499647.0381513392
38061,1437076.3487210693
38062,1288737.8476581182
38063,1100415.035473561
38064,886251.9740268793
38065,802268.4827866838
38066,752632.3832948211
38067,751546.7565866777
38068,745506.0332628152
38069,786842.4675477068
38070,905498.4134623827
38071,1015127.2640844446
38072,1101478.1773040905
38073,1187578.3137336539
38074,1272236.9569919885
38075,1399935.349267993
38076,1600918.3541897114
38077,1704012.2492594135
38078,1842146.4081862292
38079,1951731.8954386476
38080,2010945.825443283
38081,2012619.2979028893
38082,1945461.2095157374
38083,1809437.1984952772
38084,1582466.8229463156
38085,1457005.5308678206
38086,1292017.4714543703
38087,1094920.5055497133
38088,900975.9815296541
38089,790816.1175732658
38090,755666.4650588668
38091,747169.3720591738
38092,748809.5756585951
38093,832369.1041846832
38094,1019323.1099198593
38095,1094677.583739235
38096,1120602.2666490455
38097,1205132.178519906
38098,1394113.4517639019
38099,1584110.1141610914
38100,1769940.2640144373
38101,1907922.0267972737
38102,1945739.220474109
38103,1984914.9969781055
38104,2058114.844687291
38105,2060371.2921498572
38106,2067407.2716816058
38107,1915811.3617506726
38108,1736989.4578942452
38109,1529980.0432809694
38110,1337933.4394941106
38111,1148957.2515771328
38112,938224.5848106788
38113,816830.1627924917
38114,779032.2091232768
38115,764904.2428226852
38116,762303.0697907597
38117,835373.7938892157
38118,1021205.2125598604
38119,1098171.1788156587
38120,1127343.2147096638
38121,1255350.786387898
38122,1428690.631763902
38123,1597249.8763331305
38124,1769940.2640144373
38125,1899908.4378178823
38126,2037464.1639112234
38127,2080207.3884541988
38128,2125743.9277848406
38129,2086850.2980970643
38130,2076232.7079541134
38131,1915811.3617506726
38132,1762671.9087239956
38133,1576423.5264125695
38134,1354582.99784461
38135,1172453.637405408
38136,956717.0868722185
38137,846427.8918032348
38138,780902.7980724595
38139,766774.8317718679
38140,764173.6587399427
38141,843776.8052310771
38142,1022459.0976611278
38143,1099425.0639169258
38144,1128597.099810931
38145,1207017.142755499
38146,1357027.561262778
38147,1583833.4236599677
38148,1759552.0348988837
38149,1905577.651712766
38150,2019670.335220134
38151,2062413.5597631093
38152,2062002.2338191466
38153,2099263.1156581137
38154,2075466.4473939724
38155,1915045.101190532
38156,1766120.5731072165
38157,1607819.9414719031
38158,1379474.9534369484
38159,1190593.3050278272
38160,1008161.6668879146
38161,867646.2355285073
38162,791607.4235559406
38163,777264.2759194556
38164,770131.02522579
38165,843833.6011532651
38166,1024498.6040318524
38167,1095322.6079699274
38168,1155036.0139700277
38169,1268676.4399898858
38170,1445035.4572356995
38171,1625803.6355574005
38172,1852352.511790283
38173,1899400.8263896788
38174,2036956.5524830204
38175,2079699.7770259953
38176,2147452.2855157517
38177,2108615.1767332936
38178,2091293.380282017
38179,1984726.4531804766
38180,1822212.832652518
38181,1696387.3560923026
38182,1490690.855305863
38183,1252664.1217293963
38184,1054518.5854395442
38185,984285.7616235034
38186,864491.5419890052
38187,836035.1525669137
38188,817579.599505594
38189,849277.030106276
38190,1029868.669644367
38191,1110886.730339466
38192,1170903.0497838557
