,P90_model
37327,1303733.3117252076
37328,1212811.657462521
37329,1212748.0077743381
37330,1238869.4889310393
37331,1258212.700982022
37332,1275850.2533129985
37333,1316705.5363154407
37334,1358018.1911364393
37335,1369386.4741387605
37336,1419979.9225011528
37337,1468559.4268791862
37338,1559247.9420486116
37339,1463664.2288984885
37340,1431843.5806249096
37341,1321062.8700495753
37342,1208589.633948836
37343,1044103.0914142244
37344,879171.1233476079
37345,832883.6536011503
37346,844569.6996408908
37347,834458.5948326129
37348,820982.03581803
37349,1086812.852243356
37350,1307908.2451299452
37351,1246744.760456447
37352,1210185.1623492567
37353,1227449.2737613255
37354,1249312.1551128621
37355,1294127.959217492
37356,1341759.2372663314
37357,1408354.5191477542
37358,1518937.8904974014
37359,1575649.7493200125
37360,1612427.9135210025
37361,1612521.7173338034
37362,1585193.9382640072
37363,1506061.7016025963
37364,1438423.4685018193
37365,1382180.142369419
37366,1222152.7358283212
37367,1076760.270786309
37368,896409.4302081302
37369,816609.0726544557
37370,790180.067377852
37371,790180.067377852
37372,790180.067377852
37373,888105.3309480817
37374,1096298.442228184
37375,1126553.5268644877
37376,1183358.9401676916
37377,1249888.945641227
37378,1287382.7030926156
37379,1356708.5792640923
37380,1425965.1484785601
37381,1566916.3514222577
37382,1614586.777180639
37383,1632447.8965688916
37384,1629733.024824367
37385,1619332.5724251438
37386,1591143.2283244235
37387,1556979.2258589673
37388,1521858.2001808546
37389,1415181.7827819358
37390,1297181.7177139907
37391,1170608.0591714976
37392,931637.2167171591
37393,839781.9273375942
37394,800771.7053654323
37395,796763.4999469579
37396,794113.5473022945
37397,871312.4085306533
37398,1068580.2206917605
37399,1106147.4036520422
37400,1190316.6148283463
37401,1240770.2166826203
37402,1291742.3895402872
37403,1356708.5792640923
37404,1425965.1484785601
37405,1535440.3178245514
37406,1614586.777180639
37407,1673654.1610493185
37408,1701149.821094946
37409,1686175.5551861445
37410,1703121.9256227373
37411,1613627.0145983428
37412,1562601.7392969474
37413,1492886.0859297195
37414,1315179.5743386894
37415,1170608.0591714976
37416,883562.7389659662
37417,801644.6955148062
37418,774705.1864860749
37419,774705.1864860749
37420,774705.1864860749
37421,883120.5121029551
37422,1085434.6742529017
37423,1112034.4606060074
37424,1164756.5952052418
37425,1218453.042129436
37426,1233438.036721556
37427,1277720.4909825935
37428,1289202.2005778342
37429,1330937.747308806
37430,1404848.0221604267
37431,1416876.9093843056
37432,1475338.262398967
37433,1513746.6996372426
37434,1577027.322108658
37435,1548401.1534858951
37436,1481978.602072306
37437,1363165.6618758524
37438,1227465.8891252838
37439,1070915.7390812002
37440,853707.4274033125
37441,793917.6509865848
37442,773357.2035733797
37443,763297.0520242658
37444,785681.3374490677
37445,927888.339659602
37446,1143342.6719848262
37447,1175759.4651060775
37448,1202861.9295091862
37449,1194413.414409943
37450,1221446.0132479249
37451,1237797.2930794572
37452,1260543.6749989064
37453,1272290.2473760336
37454,1289047.1610952928
37455,1304455.6230461202
37456,1351135.098851855
37457,1429382.740205077
37458,1511193.1435291003
37459,1472110.0105987908
37460,1450912.752930916
37461,1337301.2496596575
37462,1213949.005517989
37463,1060036.731040271
37464,843653.2679871308
37465,812525.1360221412
37466,809259.9381259574
37467,811057.0387779857
37468,811057.0387779857
37469,926509.8097094836
37470,1182670.7223100564
37471,1213586.0349916797
37472,1209145.2806690545
37473,1212748.0077743381
37474,1238869.4889310393
37475,1251207.3514832016
37476,1271490.5668653273
37477,1278976.0064639947
37478,1314965.810679865
37479,1330374.2726306925
37480,1357418.4500117232
37481,1447676.8191599804
37482,1524268.1185081257
37483,1489029.4965740624
37484,1466746.5243127649
37485,1339772.1901753414
37486,1219468.6419897652
37487,1063732.853219118
37488,858722.7527165787
37489,800201.0021464531
37490,780928.7843402104
37491,780928.7843402104
37492,780928.7843402104
37493,903733.6940293759
37494,1123841.8471150016
37495,1129328.1851950437
37496,1187390.0109902225
37497,1225079.0858585401
37498,1233011.8268516134
37499,1259240.5785606657
37500,1275850.2533129985
37501,1298208.8969606059
37502,1321523.3553127567
37503,1348870.9119855268
37504,1382250.3926497074
37505,1468559.4268791862
37506,1577049.8748554825
37507,1510160.9833627157
37508,1473532.8203720036
37509,1402245.409013501
37510,1235699.9401274635
37511,1087942.1678341324
37512,868373.0451027073
37513,800268.7422190403
37514,780996.5244127975
37515,780996.5244127975
37516,780996.5244127975
37517,898653.2217208936
37518,1092384.4483951237
37519,1121576.328137455
37520,1173410.1342678955
37521,1227106.5811920892
37522,1239646.4709717403
37523,1281587.9790952313
37524,1285974.3703880287
37525,1326427.245462378
37526,1359394.5232268502
37527,1371756.6620415458
37528,1422350.1104039382
37529,1468075.3986882535
37530,1527855.9751378442
37531,1429714.2264016587
37532,1408434.0763036245
37533,1316127.4639618553
37534,1201412.3480379686
37535,1051740.0008659202
37536,877142.743686707
37537,846737.327092231
37538,822293.1944858006
37539,847658.8786193787
37540,837547.7738111007
37541,1003507.3854458979
37542,1275386.3935176167
37543,1298851.8103903048
37544,1238784.0253265603
37545,1228530.6649188604
37546,1246423.6124963216
37547,1276012.9381372374
37548,1300655.8399670343
37549,1300612.1178970817
37550,1306241.7400258002
37551,1321650.2019766276
37552,1366337.103908755
37553,1442371.0225281627
37554,1484642.474385345
37555,1423794.3103814432
37556,1395969.5155068752
37557,1317167.6466756933
37558,1199190.2769132764
37559,1053672.799232228
37560,919295.3454298285
37561,853461.9287375887
37562,851232.4285395597
37563,841121.3237312818
37564,828243.9284817782
37565,1014767.863787253
37566,1275376.4307595384
37567,1293429.8209762876
37568,1236538.0607496165
37569,1226284.7003419162
37570,1253711.114180985
37571,1283578.5883987406
37572,1301216.140729717
37573,1338901.9485112103
37574,1436915.5112967705
37575,1448944.3985206499
37576,1489202.5355107035
37577,1567961.6064437926
37578,1592693.356787015
37579,1508265.814601526
37580,1459829.3983099048
37581,1336727.5204089745
37582,1214968.1486741244
37583,1062421.2158087485
37584,825188.5453269457
37585,824213.193446396
37586,803894.1450536997
37587,829259.8291872778
37588,829259.8291872778
37589,971196.7262732037
37590,1229762.497196482
37591,1230883.921834413
37592,1182339.9320174418
37593,1200409.0220226264
37594,1223479.106439529
37595,1262333.5495362096
37596,1287054.0995486323
37597,1332829.82522811
37598,1405636.715000561
37599,1417665.6022244403
37600,1525860.5626960094
37601,1552264.9223288228
37602,1619249.728451673
37603,1572222.269557546
37604,1465203.7788663474
37605,1340687.8166227373
37606,1224266.8428954938
37607,1059475.5603768462
37608,832148.5392469773
37609,783382.5431515222
37610,782055.3294379425
37611,798062.3493480014
37612,799859.4500000298
37613,921598.7903115028
37614,1141030.8660675166
37615,1167672.8151059495
37616,1180969.5205291365
37617,1225266.1951105245
37618,1237531.4366043527
37619,1307773.2053353637
37620,1386868.3814241681
37621,1530181.8827379225
37622,1591916.3939561811
37623,1650983.777824861
37624,1680069.603816003
37625,1668116.237491909
37626,1690845.449671873
37627,1629419.452999224
37628,1512329.8784160302
37629,1407467.6412814362
37630,1238434.8284654561
37631,1074661.1742383149
37632,856349.2881258383
37633,799726.0458605044
37634,777302.7763290851
37635,767242.6247799712
37636,789626.9102047732
37637,926085.0408193427
37638,1141539.3731445656
37639,1126667.835536648
37640,1170902.8070638925
37641,1238276.7471923735
37642,1257468.3567304923
37643,1314056.556495232
37644,1393151.7325840364
37645,1574368.103897791
37646,1639148.5716007338
37647,1700236.9269203362
37648,1776169.7673462983
37649,1783839.3950467869
37650,1758719.1479872698
37651,1647194.971824083
37652,1538979.7332476354
37653,1420097.1059491807
37654,1272444.9634469063
37655,1094470.7754506157
37656,866044.2693866042
37657,805568.7135550666
37658,777302.7763290851
37659,777302.7763290851
37660,777302.7763290851
37661,910078.0209092838
37662,1117862.040119221
37663,1123348.378199263
37664,1177860.4817245468
37665,1232855.957803423
37666,1269605.9289246602
37667,1338612.297596971
37668,1496759.3068146734
37669,1617604.4251608984
37670,1750497.8957338287
37671,1842471.262566585
37672,1929958.7626214866
37673,1879883.5213383962
37674,1835464.1774376612
37675,1683083.903301999
37676,1596021.4171535308
37677,1508528.1004201346
37678,1321021.6366863265
37679,1169448.218992683
37680,903373.1124600089
37681,805636.4536276538
37682,783213.1840962346
37683,783213.1840962346
37684,783213.1840962346
37685,893981.8014618764
37686,1086404.6413993426
37687,1114312.814489212
37688,1180230.6696273321
37689,1237671.2505186778
37690,1298962.936496302
37691,1404631.6826744112
37692,1605737.7755599055
37693,1715188.1187061928
37694,1844859.0108299148
37695,1879418.1277447976
37696,2004166.807711068
37697,1995494.4536133255
37698,1887683.4623691626
37699,1622911.367509121
37700,1559807.5940619926
37701,1494926.7632722314
37702,1318321.335046428
37703,1170875.2341859096
37704,933062.6425895286
37705,819274.4367068994
37706,792396.7270612889
37707,792396.7270612889
37708,792396.7270612889
37709,882125.5239523015
37710,1083006.5369084263
37711,1113299.1711297552
37712,1190179.4755271282
37713,1257900.2069343976
37714,1314794.0407028361
37715,1508153.13190031
37716,1657871.020912229
37717,1803534.3083967017
37718,1922022.6533659939
37719,1956581.7702808762
37720,1946106.2080871556
37721,2013440.0582765932
37722,1901421.3576485924
37723,1675369.586727141
37724,1603067.1081224359
37725,1555382.4290041823
37726,1421560.151944035
37727,1205349.7437028673
37728,950726.8863291107
37729,863442.7032173191
37730,802988.3650488693
37731,792396.7270612889
37732,792396.7270612889
37733,871175.2692294354
37734,1075731.9881694731
37735,1106010.264350824
37736,1201124.390970319
37737,1262558.8006929583
37738,1335309.6028560698
37739,1508153.13190031
37740,1657871.020912229
37741,1802641.0374954958
37742,1922022.6533659939
37743,1908286.7170516765
37744,2024928.5251710666
37745,2013440.0582765932
37746,1931557.6215866525
37747,1732236.07770914
37748,1643810.6472385286
37749,1554126.926206372
37750,1327924.9168156125
37751,1174735.7567461303
37752,897000.8694309549
37753,806640.447547225
37754,774930.1053837205
37755,774930.1053837205
37756,774930.1053837205
37757,877428.8145425167
37758,1077150.8833032371
37759,1105059.0563931065
37760,1166845.7086573434
37761,1221125.108213815
37762,1258591.1558574568
37763,1291102.6887060856
37764,1459110.2445883811
37765,1563353.3308305875
37766,1630421.2933119535
37767,1740978.4405783676
37768,1840061.3167012725
37769,1827662.4837907664
37770,1829767.0674113333
37771,1685535.5668717255
37772,1591348.9069797946
37773,1427580.5645271358
37774,1305272.6395813334
37775,1090360.4483005852
37776,858074.9280336916
37777,796583.0150390286
37778,769731.1955622544
37779,759671.0440131405
37780,782055.3294379425
37781,921598.7903115028
37782,1137594.6667228895
37783,1117065.0270393947
37784,1164619.4559040242
37785,1225266.1951105245
37786,1237531.4366043527
37787,1307773.2053353637
37788,1386868.3814241681
37789,1498705.8491402161
37790,1635152.7152192886
37791,1661691.455714861
37792,1759178.73829643
37793,1744989.987050699
37794,1789283.1424698844
37795,1646501.621970784
37796,1591322.3376369681
37797,1439950.9083008454
37798,1308392.172018582
37799,1114822.9410115643
37800,874207.6788870511
37801,799547.0239662658
37802,777526.0604805873
37803,777526.0604805873
37804,777526.0604805873
37805,879945.3412016998
37806,1082259.5033516455
37807,1110171.3024731856
37808,1191577.9396005548
37809,1240505.9485855177
37810,1273743.119398702
37811,1397623.1778806308
37812,1500494.0893606222
37813,1621339.2077068472
37814,1677432.9689707132
37815,1703971.709466285
37816,1690087.7375218202
37817,1755008.1207565158
37818,1762453.9305332191
37819,1671480.8601537053
37820,1624334.8236404145
37821,1511401.0316350432
37822,1377293.1801755172
37823,1191626.6656685837
37824,938676.6999106278
37825,853244.4142242776
37826,798052.3008373708
37827,789507.7953667734
37828,781421.2580035145
37829,880164.8327407137
37830,1066387.661096999
37831,1106809.9285860169
37832,1191577.9396005548
37833,1240505.9485855177
37834,1292976.0098953135
37835,1397623.1778806308
37836,1565393.4505421245
37837,1653601.3277524542
37838,1754232.678279778
37839,1703971.709466285
37840,1854810.8723144243
37841,1804509.169403918
37842,1839198.9599836105
37843,1686818.6858479483
37844,1666648.1336938273
37845,1576546.2358619836
37846,1428040.0633945274
37847,1285969.2730327873
37848,979332.8135585584
37849,882149.1355450692
37850,837192.1894989314
37851,829566.3282531522
37852,805037.7560455186
37853,885166.0210843319
37854,1075284.0469635436
37855,1113141.423152218
37856,1200710.3308180566
37857,1242081.616492535
37858,1289824.6239322624
37859,1334275.2515028338
37860,1414392.0057844305
37861,1596415.5539490776
37862,1656131.9951862916
37863,1714932.8557274714
37864,1865772.0185756106
37865,1850518.969571386
37866,1820399.986307387
37867,1612525.7456505802
37868,1508628.9189279675
37869,1405779.5123697703
37870,1243673.5205910776
37871,1090431.5051275652
37872,895678.3162647155
37873,818841.2639481381
37874,787716.0428204634
37875,787716.0428204634
37876,800040.1766961515
37877,913342.962316672
37878,1130073.8684605323
37879,1124846.269134384
37880,1196826.7259763908
37881,1258200.7847990356
37882,1304908.5014393604
37883,1440969.1913512927
37884,1544647.2796821771
37885,1662322.9228074532
37886,1759045.6792060127
37887,1829988.0737704304
37888,1956603.1939478205
37889,1933005.5217150813
37890,1834137.8815868162
37891,1634395.948669881
37892,1540820.6772192083
37893,1496394.1387543096
37894,1310831.2514312118
37895,1146327.2063097025
37896,928366.6947324078
37897,820361.6822460917
37898,792704.4276293933
37899,792704.4276293933
37900,792704.4276293933
37901,882146.4550446705
37902,1075728.2391775413
37903,1111803.2319144541
37904,1210767.093945351
37905,1284827.1950556189
37906,1344952.3058311017
37907,1556779.138687388
37908,1667513.723887261
37909,1747501.8692764929
37910,1869160.3667994514
37911,1905392.7727132803
37912,1955748.911062188
37913,1908816.5558294482
37914,1854705.1587800018
37915,1725755.8288182653
37916,1648528.479428192
37917,1569925.096528024
37918,1431195.2864736589
37919,1303938.6914744826
37920,942870.413004957
37921,869272.3202489294
37922,812906.6405892558
37923,806663.5680715304
37924,806663.5680715304
37925,871912.258646641
37926,1070260.0752182947
37927,1125072.4506601146
37928,1211601.945256007
37929,1242795.5194058241
37930,1295030.7594157015
37931,1398930.7007015832
37932,1528798.1033630767
37933,1622646.730527799
37934,1678740.4917916646
37935,1673017.1122416304
37936,1691395.2603427726
37937,1679441.894018678
37938,1724510.6475326424
37939,1660580.7398950672
37940,1654880.073556391
37941,1584803.9319768348
37942,1432881.4208075628
37943,1221502.6204766245
37944,1000594.7263527974
37945,913199.7135531462
37946,867656.1047300837
37947,850418.8289386923
37948,838367.5867341654
37949,902130.915993282
37950,1113670.9454176766
37951,1187212.783935911
37952,1267022.5478193671
37953,1311256.068379758
37954,1346094.2845321177
37955,1419212.299264242
37956,1586088.9014762295
37957,1706934.0198224545
37958,1808627.028685729
37959,1884926.0320343133
37960,1939686.6024896698
37961,1927287.7695791633
37962,1924915.838122929
37963,1837282.7437996413
37964,1764940.4715671008
37965,1666929.542322488
37966,1441362.666838788
37967,1180923.6150786723
37968,981668.781653997
37969,881075.6679567602
37970,834470.8293885152
37971,814019.5937616981
37972,809730.1505444254
37973,898635.7238376512
37974,1110175.7532620449
37975,1173424.3853683309
37976,1270898.3929913696
37977,1330340.6982779182
37978,1389265.5627814177
37979,1632124.1655447907
37980,1739442.5191389336
37981,1905575.345085695
37982,1986404.7787318155
37983,2070658.8672926319
37984,2172815.718172732
37985,2187113.3136315476
37986,2059429.099354018
37987,1931836.9330049483
37988,1756123.8740366828
37989,1684710.7054772144
37990,1435843.9954057005
37991,1190058.474542221
37992,1008941.6790932906
37993,893126.9101612868
37994,834470.8293885152
37995,814019.5937616981
37996,809730.1505444254
37997,898635.7238376512
37998,1110175.7532620449
37999,1173424.3853683309
38000,1254645.4829272605
38001,1317715.00689029
38002,1389265.5627814177
38003,1632124.1655447907
38004,1754132.741814701
38005,1905575.345085695
38006,2056361.164057136
38007,2086850.1749910628
38008,2172815.718172732
38009,2187113.3136315476
38010,2091649.9667004491
38011,1931275.4653006587
38012,1770708.3897032752
38013,1684710.7054772144
38014,1435843.9954057005
38015,1190058.474542221
38016,1011541.775747435
38017,895727.0068154313
38018,841840.5404573743
38019,823684.6204411645
38020,814019.5937616981
38021,896806.9687939666
38022,1108346.9982183601
38023,1171595.6303246461
38024,1254769.7336174613
38025,1311227.6580880445
38026,1362881.066635994
38027,1555237.991732745
38028,1695129.787767592
38029,1814339.8332918822
38030,1934711.1393239284
38031,1959296.9441808113
38032,2088614.5024338588
38033,2076485.5421794811
38034,1972148.901017284
38035,1798766.6165192793
38036,1677349.389283842
38037,1624763.8557861308
38038,1418575.308672511
38039,1173598.5484958198
38040,993259.7052901634
38041,892104.0524949493
38042,838873.9812790147
38043,818176.9599598848
38044,813887.5167426119
38045,882107.2259076783
38046,1100797.0416139667
38047,1164045.6737202527
38048,1273087.640949632
38049,1346944.2362472406
38050,1394051.036055738
38051,1576649.0443083732
38052,1716540.8403432202
38053,1812114.0303785591
38054,1934967.0100198449
38055,1935658.220173194
38056,2022667.8264127234
38057,1999070.1541799838
38058,1972643.086684124
38059,1797369.750687915
38060,1675952.5234524775
38061,1627293.9966145076
38062,1427414.8769820419
38063,1192984.8752700354
38064,1017844.6112182054
38065,923745.075383514
38066,870772.2645555077
38067,847689.0277113171
38068,827841.986639351
38069,889478.2632353116
38070,1105086.4848312396
38071,1181709.9174598348
38072,1273087.640949632
38073,1339166.3505007443
38074,1394051.036055738
38075,1615632.3481204188
38076,1775543.7943903292
38077,1882025.7967281747
38078,2000870.5857401062
38079,2095959.3732151869
38080,2187843.179969098
38081,2265424.359308218
38082,2146921.825587703
38083,1962864.4054323216
38084,1764989.9959634994
38085,1690191.104273592
38086,1458988.1907962824
38087,1259148.0636095258
38088,984278.4629268117
38089,876508.511611562
38090,824778.0042741145
38091,815270.3266245618
38092,808255.252589759
38093,894759.8786656486
38094,1106299.9080900429
38095,1175161.5417313841
38096,1275355.0768415313
38097,1358237.7237247876
38098,1524525.5459444234
38099,1721569.198621523
38100,1854059.8169440003
38101,2034399.8702569115
38102,2177562.3379413304
38103,2237845.397975256
38104,2254113.75297079
38105,2271753.7932011136
38106,2246241.061406726
38107,2056926.5646006195
38108,1869178.4629007871
38109,1735155.4374295515
38110,1512732.7349123126
38111,1293185.3945818301
38112,1037343.1958934866
38113,934520.0059044489
38114,868530.2393663572
38115,851292.9635749657
38116,826764.3913673321
38117,899049.3218829215
38118,1110589.3513073158
38119,1185485.4746167269
38120,1285294.7450870643
38121,1341805.430481792
38122,1576905.355378474
38123,1775052.5118763582
38124,1876850.1191407302
38125,2103378.817256913
38126,2216310.3392267306
38127,2286098.499260657
38128,2285139.31597079
38129,2282908.157687562
38130,2251084.655807266
38131,2056827.029087861
38132,1899532.417166463
38133,1769662.9696116876
38134,1565872.5583735527
38135,1316224.2497688332
38136,1059661.4378359073
38137,946116.9922968639
38138,873694.3141453221
38139,856457.0383539308
38140,831928.4661462972
38141,906006.7611652844
38142,1110175.7532620449
38143,1189361.3197887288
38144,1289170.5902590668
38145,1362113.56889679
38146,1528401.3911164259
38147,1725445.0437935255
38148,1857042.3912147968
38149,2037382.444527708
38150,2195957.9538825266
38151,2256241.0139164533
38152,2288121.8902415866
38153,2274736.36747191
38154,2252082.0472986223
38155,2053926.0294125224
38156,1896631.417491124
38157,1778089.999255328
38158,1576417.4364276836
38159,1332540.505765284
38160,1132058.870707307
38161,960191.8182722068
38162,903635.2440954129
38163,862908.1051979716
38164,857445.3369282457
38165,911619.7627003397
38166,1117546.7905896786
38167,1200870.3749563466
38168,1290777.2883413052
38169,1382176.1114774765
38170,1604391.446862102
38171,1783164.9813027345
38172,1920447.741323132
38173,2106361.3915277096
38174,2219292.913497527
38175,2289081.0735314535
38176,2298268.7295354167
38177,2319040.5491328053
38178,2301565.262486157
38179,2112976.48394291
38180,1944616.697114382
38181,1848793.5136698633
38182,1627522.6822827747
38183,1411499.4648658652
38184,1167018.2485190402
38185,1075180.5771583796
38186,977355.1293804351
38187,931675.7149084905
38188,901353.4219377026
38189,931623.9957096158
38190,1143986.0480505934
38191,1233038.7468952227
38192,1302415.1056040863
38193,1404417.4076414153
38194,1615099.124752102
38195,1778035.0861471547
38196,1857042.3912147968
38197,1972379.2813727167
38198,2121364.327212127
38199,2181875.9204618875
38200,2174967.538906321
38201,2255306.8110642256
38202,2180872.7823895696
38203,1990924.1348092225
38204,1823590.8527282788
38205,1744859.3228538726
38206,1565612.679190673
38207,1329915.1640410568
38208,1144226.7602013454
38209,1029658.820685313
38210,922734.4178915332
38211,894409.6177828502
38212,866191.3367598847
38213,907142.5069748937
38214,1113781.0804766556
38215,1193218.9726274526
38216,1297740.3225613646
38217,1366446.0225985632
38218,1532520.5793140586
38219,1703438.186968152
38220,1878453.4437904255
38221,2060859.2737564896
38222,2135830.1342204185
38223,2249937.170470179
38224,2262602.8641378605
38225,2275715.9919613847
38226,2219641.2035284108
38227,1997718.282124965
38228,1791840.0326312385
38229,1695168.5236275785
38230,1496341.2863462379
38231,1270287.1854205502
38232,1022615.9771036755
38233,929127.8706922723
38234,874431.6928072431
38235,834231.2170680371
38236,828499.6703130131
38237,882107.2259076783
38238,1100797.0416139667
38239,1181709.9174598348
38240,1282702.7631418868
38241,1366446.0225985632
38242,1532520.5793140586
38243,1703438.186968152
38244,1826759.8043825384
38245,1995856.1106014987
38246,2135830.1342204185
38247,2249937.170470179
38248,2293628.4271378596
38249,2289183.5461208164
38250,2245013.087106564
38251,2040644.8673547623
38252,1764989.9959634994
38253,1706095.3538968747
38254,1468112.9778196241
38255,1259148.0636095258
38256,987860.2113638836
38257,906710.0382899162
38258,856547.7531705555
38259,829029.268122107
38260,821659.5570532479
38261,892653.0356613013
38262,1104193.0650856956
38263,1185105.9409315633
38264,1271806.6971465945
38265,1358237.7237247876
38266,1507233.6815664284
38267,1678151.2892205212
38268,1802366.1775361132
38269,1969396.7071019202
38270,2118381.7529413304
38271,2184249.954975257
38272,2192311.730686343
38273,2264860.7467266344
38274,2146743.5146030327
38275,1979953.2795290714
38276,1806611.1756019164
38277,1719251.1878062682
38278,1472776.6807890935
38279,1265093.9280549074
38280,1001786.9765492436
38281,921888.8318746984
38282,865846.4351817626
38283,825891.7451348696
38284,820160.1983798458
38285,890407.0710843571
38286,1101947.1005087518
38287,1182859.9763546195
38288,1276631.4541266197
38289,1354304.8259664183
38290,1507793.982329111
38291,1681125.472671133
38292,1802926.4782987963
38293,1969957.0078646033
38294,2121878.847573349
38295,2187747.0496072765
38296,2185164.353107031
38297,2179981.0570142656
38298,2094181.3732134742
38299,1983450.3741610912
38300,1875785.4961635107
38301,1739360.1635666052
38302,1566145.6348563572
38303,1326651.5096535487
38304,1066264.2784640642
38305,962390.5652423004
38306,890714.406781406
38307,870326.9219268047
38308,863875.8550827637
38309,908188.7070114843
38310,1114115.7349008233
38311,1199546.162271839
38312,1290652.6429141858
38313,1363595.621551909
38314,1438204.0903628254
38315,1595703.3481999096
38316,1713298.1532918317
38317,1796455.7739020125
38318,1926021.3177590235
38319,1932069.136696539
38320,2024994.5939369034
38321,2089185.55807599
38322,2010111.3522903058
38323,1940231.6334457449
38324,1812104.8763673743
38325,1740973.9387605642
38326,1514216.3140723687
38327,1302477.6102774
38328,1070268.411442227
38329,964528.7296257959
38330,892852.5711649015
38331,872465.0863103002
38332,867002.3180405741
38333,910326.8713949798
38334,1116253.899284319
38335,1204452.0984797738
38336,1306836.200107742
38337,1408242.6801820886
38338,1618117.2204418825
38339,1786183.0769925145
38340,1924567.1052359263
38341,2041501.8084405023
38342,2187601.0699942564
38343,2194288.687028184
38344,2179871.875954862
38345,2195062.742314884
38346,2075371.4414825803
38347,1982381.376676396
38348,1808698.2587259053
38349,1743112.1031440594
38350,1561550.1183302025
38351,1331803.4888652754
38352,1072868.5080963715
38353,1005939.6078867615
38354,910462.4230307908
38355,872465.0863103002
38356,867002.3180405741
38357,920549.3585558219
38358,1120038.1457756895
38359,1236658.9639338378
38360,1308803.5083249246
38361,1407435.5033311958
38362,1618117.2204418825
38363,1786183.0769925145
38364,1924567.1052359263
38365,2110480.755440503
38366,2203014.111664656
38367,2242527.521244018
38368,2254470.1911842306
38369,2262362.968846356
38370,2123247.9982521734
38371,2000954.4137974386
38372,1834123.7175525706
38373,1758175.360137533
38374,1578928.7164743333
38375,1340356.61563139
38376,1150301.8266810465
38377,1045022.5591857975
38378,937900.1707775878
38379,903144.5759785947
38380,875748.3178722133
38381,907956.4586738813
38382,1126646.2743801703
38383,1199149.098905022
38384,1298152.7961785658
38385,1355326.5476616188
38386,1460344.0091222222
38387,1596959.0043761493
38388,1720660.204256015
38389,1816233.3942913534
38390,1856097.6199067347
38391,1805836.6510932422
38392,1881291.5977038317
38393,1886747.5026705055
38394,1902018.3180565732
38395,1718371.906322468
38396,1686485.3882767698
38397,1637852.573309879
38398,1443512.2205010208
38399,1236962.380158026
38400,1023820.144747606
38401,936343.3424017472
38402,877599.4434908855
38403,844768.6788205387
38404,837398.9677516796
38405,890292.2149342991
38406,1104692.5874233153
38407,1182523.8691588226
38408,1291177.2529217661
38409,1354924.139733526
38410,1460344.0091222222
38411,1690871.2380118254
38412,1833146.4715579585
38413,1931334.8725318555
38414,2077883.1288475576
38415,2113660.003208651
38416,2183065.223178152
38417,2187502.3189246487
38418,2153977.9833698324
38419,1972795.1489077793
38420,1775522.8607877917
38421,1719411.391180535
38422,1505322.4014589426
38423,1277550.9012775675
38424,994318.3568309447
38425,908594.6516263529
38426,855761.7490137268
38427,828243.2639652784
38428,820873.5528964193
38429,896106.6027805869
38430,1107646.6322049815
38431,1181568.004408379
38432,1277405.0533076855
38433,1357126.5188560672
38434,1522812.2197268684
38435,1719855.8724039686
38436,1853447.75894946
38437,1979429.121318711
38438,2120706.4888161253
38439,2186574.690850053
38440,2183991.9943498075
38441,2178808.698257042
38442,2149068.250477828
38443,1983889.9048739537
38444,1808123.2763225175
38445,1739694.1841232674
38446,1517271.481606028
38447,1314864.1478956258
38448,1059144.464961492
38449,941795.8892088335
38450,875357.4183017351
38451,860849.9446872943
38452,836321.3724796607
38453,900838.0246879221
38454,1112378.0541123166
38455,1186299.4263157141
38456,1275426.9141852092
38457,1342625.0502667911
38458,1435864.2882254845
38459,1665584.3402641946
38460,1807859.5738103283
38461,1910110.7209063796
38462,2013268.6644398803
38463,2030394.0879421989
38464,2176889.3016840657
38465,2156883.3066423424
38466,2064594.5947435866
38467,1987009.4373112028
38468,1811242.8087597666
38469,1742813.7165605165
38470,1520391.0140432771
38471,1317983.6803328749
38472,1064803.4261907337
38473,957881.7141405226
38474,892852.5711649015
38475,872465.0863103002
38476,867002.3180405741
38477,922378.1135995066
38478,1121866.9008193742
38479,1206800.5012339167
38480,1292790.807297681
38481,1361240.5874143518
38482,1514127.6224282114
38483,1685045.2300823038
38484,1809468.115719704
38485,1976498.645285511
38486,2128420.4849942564
38487,2194288.687028184
38488,2264152.485023717
38489,2274899.4787795614
38490,2255187.881581418
38491,2089606.004071163
38492,1932311.1375494162
38493,1789005.1264971378
38494,1587332.563669493
38495,1360449.4223064678
38496,1139866.7975940853
38497,1033215.8651632884
38498,932022.7507692188
38499,899861.3444166816
38500,872465.0863103002
38501,922378.1135995066
38502,1133918.1430239007
38503,1238487.7189775226
38504,1320793.6422644183
38505,1410466.4531555003
38506,1633702.26508799
38507,1825988.0339430822
38508,2045000.5295946044
38509,2249493.0277544023
38510,2312256.5881509255
38511,2352124.2375269593
38512,2373508.732152547
38513,2339623.0572150503
38514,2339146.952648107
38515,2206473.1610583374
38516,2004777.3732717484
38517,1890062.5951773492
38518,1638437.8095245846
38519,1419540.0064143478
38520,1183003.1579938675
38521,1098778.3811671005
38522,988813.6742607745
38523,917080.766707393
38524,889684.5086010114
38525,936173.624634035
38526,1135662.4118539034
38527,1254631.6327661944
38528,1318663.665588613
38529,1419519.4335682953
38530,1643562.422351678
38531,1835848.191206771
38532,2054860.6868582931
38533,2195889.419364591
38534,2299672.994196845
38535,2344690.135446606
38536,2338342.8103567483
