,P70_model
37145,1313089.5046495346
37146,1402988.4132348993
37147,1414509.208636642
37148,1380374.566328696
37149,1280208.1399119436
37150,1100891.3055624655
37151,951073.2120629321
37152,819993.8667635486
37153,762297.5422340407
37154,769479.9445711492
37155,764625.3183849117
37156,772277.2143564407
37157,916063.9077381316
37158,1135403.5292462218
37159,1118387.1586611527
37160,1124153.2029008062
37161,1157768.8200899605
37162,1188659.3098027385
37163,1250342.6970716391
37164,1281883.7460684357
37165,1365295.0810937015
37166,1425800.0027609305
37167,1378425.7547410373
37168,1367765.763078894
37169,1408747.0023344546
37170,1437305.620179171
37171,1433017.4206177387
37172,1380276.754173124
37173,1274071.025086594
37174,1098295.7337167999
37175,945109.1158063819
37176,815925.0751323
37177,783640.4240633751
37178,757222.9293827886
37179,769422.461638037
37180,774908.5328218512
37181,920062.167300481
37182,1136630.8693221547
37183,1132294.3640992702
37184,1138060.4083389237
37185,1172048.348576527
37186,1190082.4543656558
37187,1200116.6491711661
37188,1233307.2777438816
37189,1255277.6459027566
37190,1255684.4975331686
37191,1267283.5157545018
37192,1269786.4204537668
37193,1323305.8066931565
37194,1378798.2262089797
37195,1353803.2424781746
37196,1318343.3877573041
37197,1249955.9860592464
37198,1106864.642184631
37199,970282.4329822946
37200,851207.3261139785
37201,782339.2357506849
37202,754815.6136821177
37203,760856.6361266564
37204,759210.8205305104
37205,869253.4701685511
37206,1075576.4512283178
37207,1115732.9524163343
37208,1125837.7586296152
37209,1202052.325559068
37210,1215697.947531887
37211,1233298.5620909373
37212,1270634.8087534604
37213,1277200.801958768
37214,1277607.65358918
37215,1274404.4866565058
37216,1264834.9302209495
37217,1321975.486593761
37218,1374035.123960215
37219,1351118.7670027756
37220,1323506.9985943027
37221,1249999.13455527
37222,1126083.059005065
37223,987804.5424511319
37224,826680.4052675418
37225,760615.0732013311
37226,750753.9116748746
37227,753403.154832718
37228,777731.5972422864
37229,923653.9693795685
37230,1078180.9757374444
37231,1072639.5099622088
37232,1099241.0118470737
37233,1167719.0078601576
37234,1183470.6408340614
37235,1194834.4083250398
37236,1199699.3634265512
37237,1238806.5808826804
37238,1247533.4017471431
37239,1233265.8618901146
37240,1231066.7541574773
37241,1288207.3105302888
37242,1354147.385779004
37243,1351012.2563012757
37244,1325607.5511045067
37245,1263963.1824852927
37246,1112652.8668805955
37247,957176.7415453931
37248,807428.3209391913
37249,770020.1184082455
37250,756512.2418028223
37251,756512.2418028223
37252,764164.1377743515
37253,914414.3587458937
37254,1126691.5354364156
37255,1117911.6865456612
37256,1130755.6272314077
37257,1155437.4823977835
37258,1164028.6505999393
37259,1178714.0192639034
37260,1187453.7178705167
37261,1242264.9179193557
37262,1259935.9325672688
37263,1255421.3625433596
37264,1309764.9761286022
37265,1313384.869921071
37266,1418304.9803571168
37267,1430830.4853245858
37268,1389771.7987641841
37269,1326521.1185848373
37270,1154594.2223263104
37271,990491.7350187576
37272,795389.0808891988
37273,749736.7723329857
37274,746662.8520225508
37275,749722.1505585432
37276,772227.7234525001
37277,959257.7437113244
37278,1138126.3238839703
37279,1126481.8092279658
37280,1117848.841864193
37281,1142530.697030569
37282,1151121.8652327242
37283,1158240.8141431485
37284,1171330.575385908
37285,1213667.7146151706
37286,1229764.9841825522
37287,1242514.5771761446
37288,1279864.6849921106
37289,1342789.411037941
37290,1424213.143986104
37291,1428793.4423391381
37292,1374673.6927816998
37293,1311423.012602353
37294,1139847.683220326
37295,986323.738563126
37296,817316.2881915054
37297,771470.329664703
37298,738001.447648214
37299,750287.969680395
37300,760012.9510664467
37301,904139.6636120812
37302,1116416.8403026026
37303,1163291.0849100307
37304,1117710.0126111787
37305,1145439.5221515843
37306,1165668.4046436737
37307,1212139.1895393105
37308,1236589.8912703642
37309,1262907.2646746614
37310,1326099.3243304275
37311,1364148.214611747
37312,1417859.8750290296
37313,1511762.8351443764
37314,1547275.5984182893
37315,1468249.8986680678
37316,1388358.7363683493
37317,1310060.5643311103
37318,1144395.5354598695
37319,983922.7202457432
37320,817316.2881915054
37321,771470.329664703
37322,749106.431369581
37323,751637.0036985064
37324,781190.5694317822
37325,957408.6499404288
37326,1136277.2301130744
37327,1234478.1199682478
37328,1121076.1883780882
37329,1140681.6032596733
37330,1153308.5956205984
37331,1176442.2010009934
37332,1217615.4637349816
37333,1248306.2426017646
37334,1261603.851787192
37335,1296788.8819514315
37336,1339291.1376148933
37337,1413364.310286551
37338,1483921.0031495965
37339,1422871.449402579
37340,1369944.353143314
37341,1302028.482988266
37342,1142685.2709419886
37343,982212.455727862
37344,817316.2881915054
37345,757983.8896244864
37346,749106.431369581
37347,751637.0036985064
37348,770198.9212931353
37349,950779.5482272438
37350,1129648.1283998892
37351,1191242.7222948733
37352,1121076.1883780882
37353,1144717.8409272484
37354,1165786.8035890453
37355,1238125.588269894
37356,1269769.2666927935
37357,1378471.2947269066
37358,1427236.4529908933
37359,1510030.6369002191
37360,1569716.7227405466
37361,1576519.7330845399
37362,1557065.3394036132
37363,1463379.9315617743
37364,1382746.0387972954
37365,1344990.8493672311
37366,1153960.2533161773
37367,997623.6821262348
37368,860167.1721510993
37369,784847.1602275367
37370,759131.9510212853
37371,753496.7723194286
37372,755076.8065256097
37373,849609.1925237672
37374,1018437.3827883184
37375,1089431.1506017516
37376,1101734.199115756
37377,1170654.8650664208
37378,1236561.9090326026
37379,1284215.4500144199
37380,1398657.3418119217
37381,1477539.7657764968
37382,1487318.3460222771
37383,1533364.3911985727
37384,1620913.515011654
37385,1593264.5820149884
37386,1601726.4352509393
37387,1533195.3578626653
37388,1461959.0514576319
37389,1367914.2395747835
37390,1221735.5253143385
37391,1052160.940221933
37392,893475.0250762426
37393,819319.2018813163
37394,769514.5813827813
37395,752309.851511468
37396,747428.4546254021
37397,833683.8662590242
37398,1012040.3585441341
37399,1062051.1421702795
37400,1099947.2884432902
37401,1171839.5539419863
37402,1240240.1183510425
37403,1284215.4500144199
37404,1396016.5813342624
37405,1444689.7657764968
37406,1487318.3460222771
37407,1533364.3911985727
37408,1620913.515011654
37409,1666749.1687668301
37410,1696177.5628170122
37411,1589258.5258207226
37412,1483160.6309075572
37413,1398192.9141262374
37414,1232161.6396788827
37415,1064436.2777628864
37416,857683.8601918485
37417,787085.0652364595
37418,738315.4342397342
37419,739801.2226289511
37420,741381.2568351321
37421,855407.3742502576
37422,1042577.8789319773
37423,1084029.612065824
37424,1109789.7373437656
37425,1140619.5255754087
37426,1161669.970933425
37427,1208140.7558290618
37428,1229999.2286227378
37429,1258908.8309644128
37430,1303528.3771436953
37431,1341577.2674250149
37432,1353502.5134657477
37433,1433817.9201696326
37434,1545890.9206489082
37435,1495296.1374228857
37436,1420153.8302368433
37437,1351358.4083086
37438,1153476.4184249695
37439,993254.5289687458
37440,826576.1846368493
37441,763400.8169707663
37442,745589.147155317
37443,731278.3187987653
37444,733318.7009308571
37445,857158.5308575714
37446,1060729.5033040196
37447,1100867.6382151828
37448,1118788.0191857207
37449,1147612.6001580076
37450,1146984.602269461
37451,1161669.970933425
37452,1167193.3124226446
37453,1209530.4516519073
37454,1225627.721219289
37455,1238377.3142128813
37456,1268356.973325928
37457,1342706.7325225356
37458,1447598.851471886
37459,1433653.7741605826
37460,1403412.5384081868
37461,1308675.8865617292
37462,1143010.8576904885
37463,986898.761970097
37464,830015.9541922568
37465,763085.5312247793
37466,738224.6851518424
37467,746080.7573846988
37468,749465.8799918885
37469,857231.6544483365
37470,1073181.442629228
37471,1126342.979974951
37472,1118888.875590242
37473,1142391.8677775543
37474,1154304.6371526963
37475,1167497.0681069263
37476,1208893.2280218997
37477,1229219.303299126
37478,1248178.3763647627
37479,1259639.9109406315
37480,1291914.2849522356
37481,1370902.802591671
37482,1485631.2676674775
37483,1468249.8986680678
37484,1416798.3411579137
37485,1331763.0697912339
37486,1150820.2924760676
37487,994639.2067381272
37488,833198.0232960109
37489,775785.1972255309
37490,752169.989465611
37491,751641.2632585438
37492,753221.2974647249
37493,872608.4023645294
37494,1041540.7644468676
37495,1102311.865677638
37496,1112166.5245149017
37497,1144717.8409272484
37498,1156391.7203722529
37499,1175943.8002498173
37500,1217615.4637349816
37501,1243469.0312790924
37502,1257820.330397776
37503,1272182.9399524808
37504,1304604.3233347766
37505,1398562.1251325433
37506,1543960.6155222408
37507,1493511.40744959
37508,1427366.6950482554
37509,1389911.976253007
37510,1184021.4538344056
37511,1003553.82315866
37512,841177.6426636375
37513,783541.3767107732
37514,752826.0760516098
37515,752297.3498445426
37516,753877.3840507236
37517,869335.5441321698
37518,1056439.7788449991
37519,1092050.3081289819
37520,1112733.993122132
37521,1143563.7813537752
37522,1164614.2267117915
37523,1183469.9440418568
37524,1235535.713338482
37525,1264484.2918777633
37526,1262259.9383731908
37527,1295464.3296608161
37528,1337966.5853242779
37529,1412039.7579959356
37530,1452790.5307402855
37531,1404497.440320676
37532,1327596.3157461458
37533,1266052.4620314392
37534,1138003.0605577005
37535,986907.1956338505
37536,834414.916329101
37537,771257.424665475
37538,741600.3406430979
37539,748780.4101804898
37540,754266.481364304
37541,869237.34234695
37542,1105856.0928522407
37543,1200666.2641097482
37544,1122588.0512136826
37545,1165049.0359855467
37546,1178628.2862844048
37547,1195142.3184116215
37548,1233313.6477134828
37549,1245605.7967400607
37550,1263276.8113879738
37551,1271181.905387872
37552,1284936.402618197
37553,1357346.01745437
37554,1400315.9975546557
37555,1368590.3719597014
37556,1305486.0206701339
37557,1258793.5382317218
37558,1122703.810679331
37559,975661.4252959406
37560,831400.3007921615
37561,772850.1390359905
37562,749502.5374693172
37563,746926.6573034534
37564,765488.5748980821
37565,864324.290933921
37566,1100943.0414392117
37567,1195753.2126967192
37568,1117674.9998006537
37569,1164839.0434830727
37570,1181304.8994427596
37571,1204438.5048231545
37572,1242386.9369440312
37573,1269864.9273532082
37574,1323657.5394602353
37575,1376833.4125098689
37576,1385927.3208477253
37577,1539671.1203152984
37578,1527171.9700237464
37579,1456565.7013364932
37580,1384656.1273594783
37581,1273693.4853297537
37582,1128645.0371123422
37583,968328.8516666077
37584,796452.4556908284
37585,743728.8970980966
37586,720811.5972472809
37587,736304.0102680612
37588,738730.7829158828
37589,900769.5786521668
37590,1110275.835856271
37591,1186672.7376866653
37592,1114339.927651264
37593,1142069.4371916696
37594,1154731.8999302196
37595,1208769.1045793963
37596,1233219.80631045
37597,1279291.0797147471
37598,1362942.7208127594
37599,1432367.5856775655
37600,1437075.0277719907
37601,1550679.8872917944
37602,1591866.665331317
37603,1521816.2913298684
37604,1420782.1789871778
37605,1341574.002622066
37606,1150063.9634570205
37607,988230.2351348472
37608,811020.7908756323
37609,753143.9286638814
37610,731031.6155424359
37611,731031.6155424359
37612,742801.5365895493
37613,854003.1240494108
37614,1058096.0139504222
37615,1101637.5415265055
37616,1110648.258633857
37617,1144711.0300597183
37618,1174923.9351199486
37619,1238852.3047741437
37620,1312681.277122628
37621,1445501.954691466
37622,1459967.1553953732
37623,1514755.8382983939
37624,1666639.8548121077
37625,1657343.277175424
37626,1691607.9673046167
37627,1574286.4342600375
37628,1467508.2816277272
37629,1393702.1579551194
37630,1177244.3736866394
37631,997422.2483367743
37632,833311.8400213355
37633,776883.2344442994
37634,754978.2912022608
37635,740138.7366386418
37636,742179.1187707336
37637,861926.8678791438
37638,1065497.8403255912
37639,1103710.8080092994
37640,1114558.0743653371
37641,1149423.68675575
37642,1185294.025285062
37643,1242850.7384843924
37644,1366482.1769195218
37645,1449500.3884017146
37646,1516439.4649169953
37647,1620457.290720323
37648,1735618.3745490694
37649,1785985.903323933
37650,1778784.337468719
37651,1632135.110215693
37652,1500145.410145879
37653,1404084.4305092082
37654,1201579.814053283
37655,1003030.8676195524
37656,838787.3657610427
37657,778507.8016038359
37658,753268.0266843796
37659,752739.3004773125
37660,753238.1091859507
37661,860216.6033612628
37662,1042310.6677581911
37663,1098071.5986730598
37664,1111567.0852135743
37665,1158362.9667430634
37666,1217939.089179236
37667,1273785.1315215272
37668,1416955.6955969466
37669,1485706.7866812525
37670,1582199.2112916003
37671,1698071.97181368
37672,1796076.6548829437
37673,1809935.9996889723
37674,1828403.8404578639
37675,1693854.6766496724
37676,1557965.895286742
37677,1435786.7462089306
37678,1246968.7852370255
37679,1056019.0385240214
37680,869785.41445273
37681,785186.0202197811
37682,754658.1636070193
37683,752739.3004773125
37684,754319.3346834936
37685,863541.8870387404
37686,1056553.5955703233
37687,1087087.6845695146
37688,1114614.7395876043
37689,1158362.9667430634
37690,1235203.2521967376
37691,1342105.6974252784
37692,1491555.1279550733
37693,1603790.4160593182
37694,1655584.687121508
37695,1713190.7166762513
37696,1844043.5959321717
37697,1821814.4043853576
37698,1865791.692961632
37699,1628823.7968806874
37700,1507470.8245177567
37701,1406777.2900406353
37702,1246672.318252163
37703,1061950.3291023832
37704,900837.5927090427
37705,797089.6452637721
37706,762429.9780153864
37707,755317.6726139573
37708,756897.7068201384
37709,849810.0386288456
37710,1036914.2733416745
37711,1074929.832569389
37712,1106686.4077172687
37713,1195562.1188753666
37714,1270715.1025101861
37715,1466093.873871748
37716,1548780.431402563
37717,1645274.0115844056
37718,1719079.3051229052
37719,1772787.1959446177
37720,1860570.7212386788
37721,1832576.7376907447
37722,1874335.4789637916
37723,1646821.4224494619
37724,1572125.813172794
37725,1435359.9491574974
37726,1316266.0336712352
37727,1118362.5001900282
37728,906926.0244467632
37729,826010.5854710353
37730,770008.5699264515
37731,751668.1807347656
37732,753248.2149409467
37733,836662.4210353248
37734,1017366.3485096138
37735,1067542.7685783785
37736,1112373.137166782
37737,1196336.3251124418
37738,1283605.860065202
37739,1466093.873871748
37740,1556570.3256061228
37741,1645274.0115844056
37742,1719079.3051229052
37743,1766149.1242288833
37744,1866144.064778334
37745,1844923.9266143043
37746,1877762.589590728
37747,1688961.096334404
37748,1596903.0068090893
37749,1448481.5354542127
37750,1254541.420743773
37751,1068587.1577664774
37752,858544.0930715422
37753,790210.2432434784
37754,742926.4006359699
37755,741536.2637133304
37756,743116.2979195114
37757,862219.4913085526
37758,1055231.1998401359
37759,1085765.2888393272
37760,1110244.689483387
37761,1151166.6637336167
37762,1211568.9450768456
37763,1250515.1974501014
37764,1365039.399719631
37765,1448057.6112018237
37766,1514996.6877171043
37767,1658573.135999158
37768,1755178.0719158964
37769,1780336.84038176
37770,1820897.112669194
37771,1675386.4689300398
37772,1523941.1780848005
37773,1408841.3269785626
37774,1214448.0657345427
37775,1017919.9567616927
37776,828621.490683847
37777,766525.9949777852
37778,748714.3251623359
37779,734403.4968057842
37780,736443.878937876
37781,851938.7174074544
37782,1058888.082337306
37783,1101759.3732587737
37784,1111525.4141172688
37785,1147369.3159961791
37786,1177582.2210564094
37787,1241407.9612845015
37788,1315236.933632986
37789,1415207.6112018237
37790,1514996.6877171043
37791,1574497.407776332
37792,1667636.9696393155
37793,1776119.32155517
37794,1784118.2455922856
37795,1631479.563411073
37796,1523941.1780848005
37797,1430663.3839405084
37798,1237585.4177524715
37799,1043404.8951988339
37800,869366.3702134672
37801,785121.7866769462
37802,756232.3077206399
37803,754226.4548140002
37804,755806.4890201812
37805,863697.8484420249
37806,1055159.878454896
37807,1094264.1763995634
37808,1132809.396339679
37809,1173013.7703567203
37810,1247617.953425762
37811,1328574.3386543922
37812,1429267.7673998682
37813,1498018.858484174
37814,1547331.279436136
37815,1606831.9994953636
37816,1678626.3398665292
37817,1763935.0358764543
37818,1784085.6868342254
37819,1659300.8839364
37820,1582352.4882909658
37821,1465366.4430754057
37822,1319868.2702408815
37823,1127459.3828493273
37824,924528.8737262157
37825,828174.0454160626
37826,778181.6000594784
37827,772290.3810048135
37828,759856.6604037102
37829,866446.6190738723
37830,1049094.6366901337
37831,1101158.7175984255
37832,1135448.7546827684
37833,1176125.5702513088
37834,1251407.3379728983
37835,1353520.5333172095
37836,1465907.1519470045
37837,1523732.7637570591
37838,1602618.116653647
37839,1657101.895740628
37840,1744510.1609448153
37841,1793896.0279206787
37842,1835323.997446105
37843,1732233.7957475968
37844,1639222.6929209332
37845,1491295.4185932644
37846,1342285.7843547233
37847,1188630.4028311775
37848,954637.452780003
37849,861021.1783109369
37850,810586.2473829192
37851,789261.7745307978
37852,782002.9732917676
37853,879238.5964441894
37854,1058280.2363490716
37855,1106687.3520566414
37856,1140977.3891409843
37857,1171851.6825713525
37858,1232931.548567129
37859,1262770.564774785
37860,1367441.2899501473
37861,1475751.1280318827
37862,1538003.5840890368
37863,1637176.9108986699
37864,1772285.255036417
37865,1797444.0235022805
37866,1786595.9659928768
37867,1620439.4729404445
37868,1445966.2370556367
37869,1363713.1094146362
37870,1197048.9525971375
37871,1013440.5480837829
37872,870132.5380801078
37873,794406.6097273495
37874,768691.4005210978
37875,757445.8936074042
37876,748061.7612814956
37877,847888.1510831147
37878,1027318.2505875743
37879,1101602.0787838253
37880,1120401.0860029475
37881,1207611.9331479617
37882,1270287.2781079798
37883,1353357.4823851457
37884,1483020.7108285737
37885,1545382.16854388
37886,1639861.128826441
37887,1754949.083357076
37888,1829567.7003369248
37889,1862300.6981409232
37890,1877564.8707582837
37891,1651102.0848318029
37892,1484830.152153872
37893,1398998.4986238056
37894,1238838.65056755
37895,1061345.7305394534
37896,902122.1409440369
37897,799984.6714032703
37898,766527.697031123
37899,759415.3916296939
37900,760995.425835875
37901,851745.5311772156
37902,1038131.1209052956
37903,1084716.8890784867
37904,1130827.9823007716
37905,1226328.627033464
37906,1307405.6894327311
37907,1489893.7032392777
37908,1572580.2607700925
37909,1656518.968004119
37910,1714676.1556030528
37911,1773478.0180429656
37912,1848164.1296665748
37913,1852457.0781159236
37914,1844120.2699575175
37915,1692615.5844143608
37916,1604933.1314940979
37917,1461834.709204683
37918,1334491.2293317942
37919,1183246.5066665718
37920,913392.8453370668
37921,852249.4750685365
37922,802155.3178640046
37923,781446.5609958832
37924,780355.0157539566
37925,875671.5783513911
37926,1056592.1605452052
37927,1113911.2644611537
37928,1156314.7830485068
37929,1198213.3646620489
37930,1261562.0709465067
37931,1361532.9133316264
37932,1473919.5319614215
37933,1511464.9159273761
37934,1571071.8741893382
37935,1599988.0497044655
37936,1636196.111567449
37937,1683831.0339307648
37938,1777334.9015351448
37939,1666658.2136906541
37940,1589709.8180452199
37941,1498615.5779863074
37942,1343873.8151199627
37943,1190118.5875015745
37944,956646.4585005759
37945,886410.2123291271
37946,838471.4657022147
37947,817762.7088340933
37948,812170.3428262281
37949,898653.3645264029
37950,1097437.2577846523
37951,1136172.3438745888
37952,1177609.2349969859
37953,1208042.7782446172
37954,1267503.4672814077
37955,1320130.3453747346
37956,1494864.826512522
37957,1639078.5745827276
37958,1762455.4161956746
37959,1821956.1362549022
37960,1939953.9570791107
37961,1916601.0463189743
37962,1925509.174902585
37963,1773314.6851416882
37964,1683777.5420653115
37965,1531453.1764447724
37966,1389131.1097541822
37967,1172064.151791493
37968,960096.5749594633
37969,866984.974604215
37970,804325.0395334035
37971,788368.6569912606
37972,785640.7803984853
37973,890710.46176946
37974,1091221.790450157
37975,1130752.6171814362
37976,1176929.675152144
37977,1254095.0941044576
37978,1315758.5461454135
37979,1558715.2827905165
37980,1646334.2850453982
37981,1842366.6682907164
37982,1923355.7916220527
37983,1974536.0178474283
37984,2058144.8679265848
37985,2094792.7443953294
37986,2021480.713913062
37987,1869136.589212915
37988,1680908.1008158233
37989,1584267.011895405
37990,1392246.5690189984
37991,1208546.3293008585
37992,964600.4205352667
37993,866984.974604215
37994,807890.2780861876
37995,786658.3924733796
37996,783930.515880604
37997,886756.397338852
37998,1085877.5890969094
37999,1126798.5527508282
38000,1164836.7308279509
38001,1215655.9049022375
38002,1292050.5817148052
38003,1554761.2183599086
38004,1683737.726466837
38005,1838412.6038601084
38006,1939286.0820330728
38007,1990804.5032997404
38008,2051326.9433788967
38009,2087974.8198476408
38010,2058292.1303903738
38011,1860859.5214404305
38012,1686924.6211646385
38013,1580312.947464797
38014,1388292.5045883905
38015,1204592.2648702506
38016,960817.9682684304
38017,863202.5223373787
38018,803753.015122924
38019,782521.1295101161
38020,779793.2529173405
38021,882619.1343755885
38022,1083130.4630562856
38023,1122661.289787565
38024,1160089.5737961847
38025,1206279.555600406
38026,1275022.561196526
38027,1482026.0075692479
38028,1626962.3542438294
38029,1748948.8900689625
38030,1856774.6997303453
38031,1922668.3566866985
38032,2004786.051706225
38033,1991718.501638565
38034,1918266.4894431347
38035,1756167.205955279
38036,1601947.0447919671
38037,1474023.1012615634
38038,1371337.3811479441
38039,1170035.8615897133
38040,975347.8664158729
38041,867337.4793075377
38042,797066.7568590029
38043,776003.9218220706
38044,772114.8749097453
38045,852723.0620026989
38046,1053234.3906833956
38047,1095981.581019127
38048,1155673.0730400681
38049,1261005.5001542424
38050,1312724.272084943
38051,1523080.000237349
38052,1656085.0050550476
38053,1728933.8409908942
38054,1879292.9752376184
38055,1884504.9804509517
38056,1948709.1123368598
38057,1951012.636729539
38058,1901179.030480964
38059,1743260.301734013
38060,1604216.5157762275
38061,1508458.225932097
38062,1365897.3886296842
38063,1211508.2378441438
38064,982773.2516487897
38065,890747.3266351544
38066,812752.664848015
38067,799366.3322262974
38068,784186.3629532317
38069,845170.3615690689
38070,1049680.5502707812
38071,1092427.740606513
38072,1152119.2326274537
38073,1231491.9967125822
38074,1312724.272084943
38075,1594965.6002373486
38076,1665719.8950453063
38077,1823180.532217108
38078,1944107.163718459
38079,2011134.4563871038
38080,2087850.8805883813
38081,2113041.386548291
38082,2056823.2752377004
38083,1859440.8556070796
38084,1687740.625177405
38085,1580480.375796656
38086,1385401.1505835413
38087,1209081.33764015
38088,949155.9892562669
38089,853557.7101909872
38090,794212.6554275109
38091,777594.9769976693
38092,766563.075365108
38093,882574.7650959475
38094,1081695.956854005
38095,1122616.9205079244
38096,1172607.226233918
38097,1269963.8212949312
38098,1437886.2364470013
38099,1639782.0581612454
38100,1781521.1276498733
38101,1958386.373898633
38102,1964574.3734073874
38103,2038704.9007228364
38104,2099408.451980545
38105,2140835.816614882
38106,2111467.2431725804
38107,1970865.0701070295
38108,1786960.718546442
38109,1657835.358327109
38110,1451738.4879709133
38111,1235476.9028914697
38112,997169.6580731763
38113,885614.3782541449
38114,828594.8418577907
38115,807886.0849896693
38116,794666.7260429121
38117,886231.7302966698
38118,1083086.0937766447
38119,1127357.0873562351
38120,1182409.7483720903
38121,1279416.9548822253
38122,1475961.6364470012
38123,1671429.5904837998
38124,1776684.874876703
38125,1947392.9797016361
38126,2055355.1424495538
38127,2129485.669765001
38128,2141156.2485206146
38129,2155480.876370238
38130,2153091.799472333
38131,2007102.4921898283
38132,1852592.7194949957
38133,1703182.7542591833
38134,1502953.0968164587
38135,1268860.65969607
38136,1015439.925182666
38137,904789.4827927006
38138,838299.8502137573
38139,815648.465610777
38140,802429.1066640199
38141,893836.5417182979
38142,1087084.5274868936
38143,1131355.5210664836
38144,1186408.1820823387
38145,1274308.152426874
38146,1441884.67015725
38147,1643780.491871494
38148,1781106.009244596
38149,1960354.5161610486
38150,2041053.016159803
38151,2115183.5434752507
38152,2123730.4328999966
38153,2156865.5541396197
38154,2161434.735959188
38155,2008487.1699592096
38156,1853977.3972643767
38157,1726972.8703902268
38158,1542774.977280342
38159,1270245.337465451
38160,1058488.3682920136
38161,946195.2183188475
38162,855267.4926161929
38163,829599.0845481507
38164,812846.6558509695
38165,889882.4772876899
38166,1088666.370545939
38167,1136482.2464053174
38168,1186245.9829396755
38169,1283244.845551282
38170,1509827.8337266417
38171,1696146.594037492
38172,1809947.2873429188
38173,1947437.3489812769
38174,2055399.5117291945
38175,2126666.1789275613
38176,2174515.257842308
38177,2157748.776975369
38178,2176534.1245544404
38179,2037681.2021867253
38180,1877338.6097771665
38181,1809899.8625755564
38182,1577728.8344783585
38183,1392277.758807966
38184,1100385.209405379
38185,1010635.2413307
38186,924085.0141057672
38187,899906.7279914417
38188,890353.0086887744
38189,903703.4339054425
38190,1097910.3829700532
38191,1158980.5940017197
38192,1205362.7910787861
38193,1323044.1042556064
38194,1515368.305082188
38195,1676160.580221567
38196,1781838.5652721145
38197,1887846.8615247884
38198,1971551.5539883587
38199,2027136.9959464946
38200,2079411.7875105885
38201,2105714.4613540266
38202,2039266.2659932093
38203,1925163.3707441825
38204,1777419.262955279
38205,1676300.834454179
38206,1527926.3628164632
38207,1314379.4158832927
38208,1077654.3463082025
38209,967872.770952034
38210,905486.473945911
38211,841759.7837804221
38212,815528.9005259317
38213,852330.5796930625
38214,1051114.4729513119
38215,1115699.8312789558
38216,1165967.241760539
38217,1285833.5912495854
38218,1483671.2188528697
38219,1652172.1333078677
38220,1802262.6345286358
38221,1928385.8177331511
38222,1991532.0142113992
38223,2056919.9038001231
38224,2122486.303076339
38225,2148398.351672085
38226,2055369.9236645824
38227,1914841.5766879413
38228,1699850.219487913
38229,1601901.4627088173
38230,1433951.1468615443
38231,1221629.9021496468
38232,1011204.8712791407
38233,896228.5146610611
38234,818233.8528739216
38235,791945.024242647
38236,773049.8725492968
38237,854313.0187966255
38238,1054824.3474773222
38239,1097571.5378130542
38240,1165321.096169833
38241,1286805.3811377774
38242,1465076.0583968558
38243,1651304.3920431486
38244,1801083.1093452408
38245,1900694.0576489547
38246,2003365.342724844
38247,2095508.373954403
38248,2142847.519479149
38249,2165913.637191723
38250,2114733.726904421
38251,1922488.314725278
38252,1715970.7739106966
38253,1625489.8952775353
38254,1393720.90224901
38255,1211636.7824581622
38256,956126.0508694873
38257,888943.9293399821
38258,821339.5990155467
38259,807375.3536845853
38260,789666.1300128172
38261,887619.7225630742
38262,1088131.0512437718
38263,1127661.8779750515
38264,1177652.1837010442
38265,1272735.2073197975
38266,1410284.0762515734
38267,1609158.5369268656
38268,1774060.294083677
38269,1876082.9437833915
38270,1976308.8621814174
38271,2036738.8031332481
38272,2091627.3506382082
38273,2118751.0730175823
38274,2119414.406726146
38275,1906239.1065789089
38276,1744192.7443463097
38277,1632491.9005684918
38278,1415746.5209897254
38279,1227640.4764382483
38280,966701.1668371867
38281,896760.263667516
38282,829949.1917986127
38283,810709.4433969862
38284,798275.7227958832
38285,894683.6994888124
38286,1095195.0281695095
38287,1139466.0217491
38288,1192282.5803803222
38289,1280145.0816672298
38290,1413398.7207288076
38291,1609873.1846177334
38292,1777174.9385609122
38293,1870179.0385070785
38294,1977300.400819922
38295,2062723.9534285727
38296,2096979.635323536
38297,2109728.8225551685
38298,2068548.349704382
38299,1959266.2838406789
38300,1772667.3117925543
38301,1690952.5310130187
38302,1497163.0117954528
38303,1279435.2017803807
38304,1030805.4368863752
38305,958147.8464064293
38306,873958.9612879986
38307,852867.4974135947
38308,836115.0687164136
38309,907276.9492759132
38310,1106060.842534162
38311,1153876.7183935405
38312,1199848.5896399529
38313,1285129.0911205346
38314,1359916.9538934194
38315,1560396.5552085792
38316,1643432.992417262
38317,1743326.3977082947
38318,1882323.637229549
38319,1899301.418390474
38320,1992945.1536095303
38321,1996289.451011059
38322,1990164.059613514
38323,1876690.003198891
38324,1750023.5397576755
38325,1676759.8986743595
38326,1423324.751280183
38327,1260137.8692686465
38328,1031838.816916977
38329,959181.2264370314
38330,873282.0768007195
38331,852190.6129263156
38332,845718.5022156449
38333,906600.0647886341
38334,1105383.9580468826
38335,1167559.3016090777
38336,1213618.9678525657
38337,1356472.142132042
38338,1522575.3365197654
38339,1697746.9481188748
38340,1818494.4752866458
38341,1962972.7952307197
38342,2029813.0985545446
38343,2050140.03126514
38344,2080212.1834106832
38345,2103547.015368654
38346,2025493.3832946788
38347,1911139.5458573124
38348,1772186.441070207
38349,1674310.266173386
38350,1482749.2048171908
38351,1283277.3343999083
38352,1045097.2023563073
38353,969141.5573934397
38354,877859.0209943579
38355,852190.6129263156
38356,840178.3510774452
38357,906600.0647886341
38358,1105383.9580468826
