,P40_model
36883,1297901.226105362
36884,1248192.8406096373
36885,1192848.6117744346
36886,1054679.0457351373
36887,919395.4479960148
36888,816517.7830654331
36889,755123.2144084199
36890,721410.6345695221
36891,719257.5489657763
36892,719625.0682244012
36893,789945.5224575828
36894,1041308.8475889039
36895,1044160.8913398996
36896,1082348.5811598322
36897,1151237.9714450869
36898,1155424.526947811
36899,1150758.2378642536
36900,1151563.035225212
36901,1163495.8922767267
36902,1170582.3007158134
36903,1177580.7005991812
36904,1217241.9377931438
36905,1271062.1450161475
36906,1292001.3019544575
36907,1279166.9649977183
36908,1256112.9894888618
36909,1195480.2589590868
36910,1057310.6929197896
36911,908577.0794280124
36912,792306.5613352808
36913,739091.7441442726
36914,725417.8498352455
36915,752560.2734984508
36916,784061.3261557748
36917,890045.7552710476
36918,1115263.6765928988
36919,1107555.2900991926
36920,1088848.1027195884
36921,1119556.7968562546
36922,1127957.0568852187
36923,1143515.0770808174
36924,1169739.3972974573
36925,1178945.9209654322
36926,1220112.219969802
36927,1260328.0875706824
36928,1340480.7129926605
36929,1359385.9281824883
36930,1404634.0965212598
36931,1375031.6366338264
36932,1331262.7074392533
36933,1245777.7243864553
36934,1086309.7484573817
36935,923952.6547043744
36936,798206.7001979034
36937,751763.8275896589
36938,729251.6284983242
36939,728327.1761741268
36940,746033.1750056945
36941,827899.2248683646
36942,1038108.7819762989
36943,1079412.5518363572
36944,1110301.44928223
36945,1134637.581508956
36946,1172264.4190451358
36947,1236119.363803552
36948,1319712.0576129062
36949,1373225.544301581
36950,1390401.4802987278
36951,1410602.3306579476
36952,1478665.6723436546
36953,1429615.8300900105
36954,1472087.3612066421
36955,1465628.7428271265
36956,1396823.171597672
36957,1311030.4842698255
36958,1145827.1751673806
36959,980014.7584239073
36960,817519.9241569426
36961,757540.7102526454
36962,729976.3058420742
36963,729085.3116430483
36964,746757.8523494444
36965,830961.3468750912
36966,1025835.9196347729
36967,1092495.4823341959
36968,1114799.7034880535
36969,1140022.549891381
36970,1165658.5656948318
36971,1206186.0994551247
36972,1266582.860069794
36973,1331478.7244144883
36974,1389084.7260216349
36975,1359126.565047948
36976,1461459.8537536543
36977,1428598.5506981201
36978,1472087.3612066421
36979,1460384.0405655114
36980,1392833.0969211215
36981,1311030.4842698255
36982,1141114.401530614
36983,963042.9622242182
36984,812728.3848526259
36985,755624.2611395385
36986,728364.6022220253
36987,727473.6080229994
36988,743720.1776167812
36989,823269.6864976421
36990,1036237.9007349584
36991,1082358.6581014537
36992,1086658.1729973794
36993,1127813.104353139
36994,1125490.5655386364
36995,1128805.3028428769
36996,1134284.7473745928
36997,1143293.6208223216
36998,1140569.8424530076
36999,1150261.2442913249
37000,1171207.3869028504
37001,1264873.913317075
37002,1331875.243139367
37003,1342532.5041058008
37004,1312985.047005568
37005,1239484.8818901202
37006,1082315.1251405787
37007,911674.9276374697
37008,810689.4801566986
37009,753551.8983184397
37010,729785.8195589345
37011,728894.8253599086
37012,743797.2004184502
37013,840513.4664684725
37014,1074931.5285992369
37015,1137874.0649763823
37016,1097815.242759662
37017,1115503.6436175827
37018,1129434.544328969
37019,1121765.781095096
37020,1126264.0353009193
37021,1115008.5134409065
37022,1107783.869542893
37023,1107783.869542893
37024,1126005.1533511211
37025,1190711.861968693
37026,1262894.3052540587
37027,1272226.356562501
37028,1246874.1618741136
37029,1197211.2191787334
37030,1059041.6531394362
37031,915474.9516502124
37032,824230.6195470671
37033,764807.3209449485
37034,739045.1694760126
37035,756084.0791655106
37036,776308.0108631258
37037,847041.4014309156
37038,1112705.1572439158
37039,1082349.535780406
37040,1089744.8532384052
37041,1154122.6390381618
37042,1157087.856912995
37043,1147150.4079059442
37044,1147602.7974429708
37045,1152178.7653038888
37046,1148651.062384299
37047,1153679.5937652325
37048,1177206.1605372212
37049,1271785.744695355
37050,1282833.6151704472
37051,1270133.5946693432
37052,1244781.3999809546
37053,1195118.4572855753
37054,1056948.891246278
37055,913382.1897570542
37056,818497.6774336781
37057,758436.967284419
37058,721852.4481398443
37059,746841.7861993038
37060,746571.8939107878
37061,813497.3422264153
37062,1041113.2496120852
37063,1043382.128578762
37064,1085662.3340358313
37065,1151381.2152930358
37066,1148800.8308167593
37067,1149253.220353786
37068,1159071.0943230218
37069,1179465.2040181546
37070,1173896.0535918125
37071,1174476.4811978044
37072,1216361.3844473322
37073,1291084.1370885454
37074,1298885.6695478437
37075,1301134.3442086277
37076,1254999.768039711
37077,1197750.1044702276
37078,1059580.5384309303
37079,910846.924939153
37080,795790.2739485943
37081,741810.238670463
37082,722639.4684174948
37083,721305.6099097402
37084,739011.6087413079
37085,843138.8315346364
37086,1052014.530134816
37087,1080622.027544542
37088,1104080.8873229863
37089,1126204.9051676372
37090,1135378.0709142713
37091,1141470.624964566
37092,1166868.0414030165
37093,1166059.0408815094
37094,1166195.2848278265
37095,1173193.6847111944
37096,1214468.8039665043
37097,1282377.3890568307
37098,1339488.2809389955
37099,1373097.3506243322
37100,1320051.3592641864
37101,1244252.9749692061
37102,1087083.2182196646
37103,924726.1244666572
37104,800303.2021823868
37105,753689.1751724037
37106,730427.6460813371
37107,728202.7933745566
37108,745908.7922061242
37109,843138.8315346364
37110,1043410.7733216198
37111,1080622.027544542
37112,1104080.8873229863
37113,1126204.9051676372
37114,1135847.0572171407
37115,1145196.3669508034
37116,1166868.0414030165
37117,1171080.2508815094
37118,1166195.2848278265
37119,1173193.6847111944
37120,1214468.8039665043
37121,1293754.3493352034
37122,1339488.2809389955
37123,1373097.3506243322
37124,1320051.3592641864
37125,1246551.1941487382
37126,1087083.2182196646
37127,924726.1244666572
37128,812459.3446103549
37129,753987.9042643413
37130,729584.4139576955
37131,728693.4197586696
37132,743036.8529004471
37133,840008.5125224793
37134,1059602.6283089279
37135,1111039.0027125063
37136,1092137.7051454645
37137,1121706.6509618137
37138,1130106.910990778
37139,1141232.0255995658
37140,1166868.0414030165
37141,1172664.8942318135
37142,1172801.1381781306
37143,1225268.9064264114
37144,1235838.9345438255
37145,1295890.527912058
37146,1343986.535144819
37147,1373097.3506243322
37148,1320051.3592641864
37149,1244252.9749692061
37150,1087083.2182196646
37151,924726.1244666572
37152,811125.4861026002
37153,753987.9042643413
37154,729584.4139576955
37155,725821.4804529924
37156,740723.8555115338
37157,841995.5440139635
37158,1053639.2314304502
37159,1083568.1338096384
37160,1100950.5792034029
37161,1129166.8083375145
37162,1145312.0970520135
37163,1173121.0606189575
37164,1241021.792386293
37165,1261732.5470316256
37166,1337005.455777123
37167,1321017.6989175726
37168,1379048.0534660835
37169,1367600.9204310593
37170,1414609.5637630124
37171,1371810.4830793058
37172,1329776.895755626
37173,1242556.5708319352
37174,1083088.5949028616
37175,920731.5011498538
37176,812459.3446103549
37177,753987.9042643413
37178,729584.4139576955
37179,728693.4197586696
37180,740723.8555115338
37181,834045.1156440021
37182,1053639.2314304502
37183,1083568.1338096384
37184,1100950.5792034029
37185,1125852.071033274
37186,1135025.2367799086
37187,1141117.7908302029
37188,1166515.2072686534
37189,1165706.2067471463
37190,1165842.4506934634
37191,1172840.8505768313
37192,1226045.390550235
37193,1288978.8738232246
37194,1317061.3069691572
37195,1303286.5980117752
37196,1249172.3810536456
37197,1199509.4383582654
37198,1059041.6531394362
37199,923758.0554003137
37200,836637.1460206471
37201,776047.729861358
37202,733814.0895826262
37203,730752.6963627884
37204,728470.3576125503
37205,795654.1856346577
37206,1001245.021246632
37207,1029459.3368999916
37208,1093583.9327463978
37209,1151388.1359560136
37210,1147586.413851846
37211,1153662.371136298
37212,1179059.7875747485
37213,1178250.7870532414
37214,1177702.8466268987
37215,1179680.0365102666
37216,1219341.2737042292
37217,1289869.7201236316
37218,1299537.8596041016
37219,1296788.0046562112
37220,1247079.6191604866
37221,1195118.4572855753
37222,1056948.891246278
37223,921665.2935071555
37224,804424.3597965266
37225,743900.4483854095
37226,711404.8592170163
37227,709072.6678048124
37228,735060.1610535468
37229,818487.5811011805
37230,1031209.4391038022
37231,1032758.9993726057
37232,1078281.7281503207
37233,1139502.3552017023
37234,1141680.926625896
37235,1141872.6144682758
37236,1151690.4884375117
37237,1170575.7719636813
37238,1165006.6215373392
37239,1172005.021420707
37240,1211666.2586146696
37241,1281846.3574326632
37242,1295472.9311282765
37243,1281439.4863770767
37244,1256106.156641004
37245,1210906.4380705499
37246,1079396.661881928
37247,927165.505097681
37248,788134.8577610002
37249,733675.1425178532
37250,720401.7215237316
37251,720401.7215237316
37252,740127.0617627857
37253,869351.2449442436
37254,1110970.4325043885
37255,1107385.9366733814
37256,1089634.3674501453
37257,1120433.9207947326
37258,1125689.286006182
37259,1134788.8054815754
37260,1143832.7775758011
37261,1163186.625337544
37262,1171971.2792838607
37263,1178969.6791672285
37264,1232966.51899986
37265,1292669.764766683
37266,1365700.5562357598
37267,1374788.536394426
37268,1324544.615124744
37269,1260796.175828794
37270,1110286.2089299285
37271,947929.1151769201
37272,793363.6578693532
37273,744755.4028074992
37274,723234.9488962214
37275,727298.904988548
37276,770771.6629732532
37277,884245.2943272915
37278,1130576.0235844366
37279,1109504.9375111721
37280,1089634.3674501453
37281,1120433.9207947326
37282,1125689.286006182
37283,1134014.4815392694
37284,1144301.3418113743
37285,1163186.625337544
37286,1163322.869283861
37287,1170321.2691672288
37288,1232966.51899986
37289,1330174.565765978
37290,1417566.675988316
37291,1377496.292166203
37292,1329524.0931459027
37293,1260796.175828794
37294,1114547.6166727776
37295,947929.1151769201
37296,801870.3066337442
37297,740962.1502265265
37298,717775.650590385
37299,716884.656391359
37300,734100.0288388139
37301,837634.5611011569
37302,1057228.6768876053
37303,1134072.6267824094
37304,1085060.1072702638
37305,1115768.80140693
37306,1129440.221359388
37307,1148274.6329827039
37308,1197736.3106984366
37309,1225677.758672468
37310,1282150.5358436792
37311,1339243.3001533158
37312,1411568.6930396827
37313,1413219.283355384
37314,1489459.4536381764
37315,1396530.0291921452
37316,1358064.554553255
37317,1258520.1348284446
37318,1109973.356492896
37319,943354.8549970386
37320,799480.9892503786
37321,738572.8328431607
37322,715386.3332070193
37323,719450.2892993459
37324,761495.0880210929
37325,871318.3198855674
37326,1117649.049142712
37327,1151601.3856917082
37328,1079540.4817673147
37329,1113026.6498892012
37330,1121426.9099181653
37331,1136984.930113764
37332,1158188.040330404
37333,1201554.660374918
37334,1235323.7517484562
37335,1258893.5179493364
37336,1358472.7510021462
37337,1357416.5797224378
37338,1434510.2743340125
37339,1369968.4633113036
37340,1324814.3633669093
37341,1252946.3160814801
37342,1104399.5377459312
37343,937781.0362500739
37344,799480.9892503786
37345,738572.8328431607
37346,715386.3332070193
37347,714316.2331995353
37348,752508.1219975821
37349,866184.2637857568
37350,1112514.9930429014
37351,1136438.3297068363
37352,1079540.4817673147
37353,1117524.9040950246
37354,1127167.056144528
37355,1166836.4503304036
37356,1268400.20273215
37357,1331422.1964611392
37358,1349002.1488739033
37359,1428635.3142202164
37360,1497351.1550946436
37361,1535329.512311277
37362,1501541.5704414449
37363,1405149.623039317
37364,1333818.0929034615
37365,1260617.7304003162
37366,1092663.3993920672
37367,947367.2174229152
37368,825781.562277274
37369,760636.6510675631
37370,729975.5221608989
37371,725105.247945367
37372,723000.8953951222
37373,777762.5148081004
37374,957839.4744703113
37375,1013822.1432149415
37376,1098799.4243824428
37377,1134722.9964074865
37378,1172332.0970332716
37379,1243059.8962935645
37380,1353911.2337392047
37381,1431945.9621142726
37382,1426696.69820449
37383,1438017.7599408028
37384,1505119.718753883
37385,1539459.0677333719
37386,1523970.9724731627
37387,1434672.7929435468
37388,1405036.2115616777
37389,1306555.2192178222
37390,1170333.7018042912
37391,1000686.4502680132
37392,835394.8759034984
37393,772920.5120901228
37394,749421.1281428873
37395,725445.9267904045
37396,723341.5742401597
37397,773641.2763147604
37398,954512.5688999677
37399,1011492.2746636432
37400,1092975.6230611326
37401,1138772.818703089
37402,1172332.0970332716
37403,1243059.8962935645
37404,1316013.1379193496
37405,1367848.5241142726
37406,1421741.5787065285
37407,1484387.8180569115
37408,1500164.599255921
37409,1535859.1711581212
37410,1560419.541773032
37411,1476523.9334952582
37412,1409382.5511140942
37413,1313176.9410790245
37414,1182987.7639595612
37415,1012178.7171356111
37416,815577.8723344062
37417,750127.9953881897
37418,721917.6975340605
37419,719200.5089222743
37420,733299.0636744103
37421,824191.0504508556
37422,1020677.3268305863
37423,1074253.9590321714
37424,1097712.8188106152
37425,1119836.8366552661
37426,1129478.9887047694
37427,1160499.9728906453
37428,1197306.091740949
37429,1224959.891129637
37430,1273454.413093459
37431,1324375.0956534096
37432,1386745.376540172
37433,1412789.0643978964
37434,1493153.221488906
37435,1461968.2037687371
37436,1370809.262918523
37437,1298318.4435151778
37438,1114633.0248795995
37439,948185.92960774
37440,797702.8812947161
37441,746614.0702567188
37442,726245.0144815254
37443,720230.7951276681
37444,736977.1831884275
37445,821785.0139078104
37446,1032779.7133457806
37447,1102381.4575360133
37448,1084629.8883127766
37449,1123007.3456833158
37450,1120684.806868813
37451,1129010.0024019005
37452,1139296.8626740053
37453,1158182.146200175
37454,1158318.390146492
37455,1165316.7900298599
37456,1227962.039862491
37457,1329364.3928504197
37458,1417625.9139451399
37459,1381114.054042875
37460,1358956.2523135212
37461,1256791.5825167648
37462,1110543.0233607478
37463,945887.7104282078
37464,806903.5512137518
37465,744213.0010839745
37466,722144.441458746
37467,718144.1214902932
37468,734725.9201385503
37469,833563.8818160208
37470,1053157.9976024693
37471,1126094.76126895
37472,1085685.9985699998
37473,1116394.6927066664
37474,1124794.9527356303
37475,1130535.0989619927
37476,1161556.0831478685
37477,1167886.6664573983
37478,1196180.619254019
37479,1232002.2861022998
37480,1229018.1501197142
37481,1354366.6502625274
37482,1437878.3171514776
37483,1404576.3671935822
37484,1371171.75839268
37485,1291540.7020210996
37486,1110905.5188349048
37487,948548.4250818971
37488,808373.2616950176
37489,749336.2262388059
37490,727301.1247387489
37491,723692.9419279369
37492,738126.332599783
37493,819283.763829602
37494,1025753.4258867365
37495,1078256.1755544906
37496,1082555.6904504169
37497,1120540.1127781267
37498,1129713.278524761
37499,1139531.5745612928
37500,1161203.2490135059
37501,1195691.5411733394
37502,1225941.351968812
37503,1240080.3328071146
37504,1322269.6918005685
37505,1360431.7884055397
37506,1475030.2840164094
37507,1459674.0302464054
37508,1371675.3892817004
37509,1299399.0893092984
37510,1146735.9651706433
37511,969624.5850855833
37512,812632.2970870564
37513,752008.774678687
37514,728503.9626973642
37515,723284.0762665032
37516,737717.4669383493
37517,818874.8981681684
37518,1015361.174547899
37519,1068937.806749483
37520,1095229.7552868216
37521,1120131.2471166928
37522,1129773.3991661961
37523,1148138.824486643
37524,1197600.5022023758
37525,1214533.9774750618
37526,1237642.4461847804
37527,1261354.1531556589
37528,1360631.6469783115
37529,1353464.102789636
37530,1393853.4661030676
37531,1343418.9774297443
37532,1298244.3843469124
37533,1209703.4565390155
37534,1080156.8689137108
37535,944873.2711745879
37536,823395.7352376957
37537,754546.2888144299
37538,722050.6996460366
37539,719897.6140422908
37540,719448.615945317
37541,813516.4879241496
37542,1043783.3265561822
37543,1094690.322938864
37544,1094569.0825026704
37545,1140985.364276475
37546,1156538.4147626474
37547,1147428.3950896612
37548,1173064.410893112
37549,1179394.9942026418
37550,1173825.8437762992
37551,1180824.243659667
37552,1233207.2014309515
37553,1324411.726227267
37554,1390724.830314122
37555,1317132.6484172605
37556,1273770.7785977223
37557,1208751.8741671308
37558,1079205.286541826
37559,939660.2810598547
37560,817662.793124307
37561,748813.3467010409
37562,716317.7575326476
37563,713985.5661204437
37564,740858.0974951332
37565,815151.9465737608
37566,1065838.9401246347
37567,1088957.3808254753
37568,1088836.1403892813
37569,1139673.1674406629
37570,1141591.0371702097
37571,1151861.300676472
37572,1173064.410893112
37573,1215983.5838921233
37574,1281544.8886989877
37575,1332465.5712589382
37576,1407239.1840410337
37577,1443230.9609922988
37578,1483107.9625580963
37579,1408169.3462216768
37580,1308615.2404059859
37581,1211383.521351783
37582,1084135.1529060104
37583,933624.9787958988
37584,796778.259542351
37585,729651.4809225048
37586,711423.1096370304
37587,711423.1096370304
37588,728638.4820844852
37589,837462.2754626865
37590,1070512.7966860365
37591,1133900.3411439387
37592,1084887.821631793
37593,1115596.5157684586
37594,1129267.9357209168
37595,1148102.3473442332
37596,1197564.025059966
37597,1249459.9624661584
37598,1296492.412882511
37599,1343548.5316008793
37600,1428807.2991925972
37601,1447424.2815425785
37602,1554177.2169521358
37603,1467470.8393493686
37604,1371067.1962375399
37605,1291436.139865959
37606,1110800.9566797642
37607,946145.6437472244
37608,804848.3105290734
37609,747481.2235227919
37610,725895.1770770942
37611,724970.7247528968
37612,738443.1976317271
37613,835673.2369602394
37614,1044548.9355604188
37615,1105546.9229374547
37616,1087795.3537142184
37617,1126317.0393609484
37618,1142462.3280754476
37619,1201351.8623734587
37620,1293723.5641647382
37621,1430404.1820117445
37622,1451794.7836188911
37623,1503474.5296322966
37624,1595929.1242296314
37625,1603023.4270134715
37626,1608098.8811121432
37627,1493588.3177982992
37628,1399526.380164704
37629,1323284.6452018984
37630,1155732.9420379775
37631,953550.7786324288
37632,818325.6915637469
37633,754270.4944024871
37634,731018.4022319256
37635,725004.1828780683
37636,741750.5709388276
37637,824950.4793092523
37638,1035945.1787472228
37639,1086328.9275771868
37640,1100878.284212057
37641,1126056.337666302
37642,1141993.7638398744
37643,1208902.4379815692
37644,1327491.4754869048
37645,1434618.8476217445
37646,1510344.2223349838
37647,1583134.9896873145
37648,1622783.194706724
37649,1645456.9704609003
37650,1687848.4705130332
37651,1531093.1187975942
37652,1459788.0656231863
37653,1327782.8994077218
37654,1162873.1790062122
37655,960044.158479398
37656,821537.2999001376
37657,757340.1096000948
37658,732618.3069482676
37659,729010.1241374556
37660,743443.5148093015
37661,820586.9871471172
37662,1029462.6857472968
37663,1073055.9322714773
37664,1099257.0216008946
37665,1134196.8623276274
37666,1164912.5088740662
37667,1259740.5053818657
37668,1366832.8477921404
37669,1473241.972480816
37670,1546400.1153784937
37671,1622360.4107361585
37672,1703522.9936832548
37673,1727744.4159611783
37674,1721007.2743487773
37675,1605448.4195461753
37676,1489044.9575903765
37677,1361713.3769596235
37678,1197067.7846982006
37679,1003988.061968327
37680,837477.0579084582
37681,761808.6407306253
37682,735170.3889656911
37683,729950.5025348301
37684,744383.8932066761
37685,823933.402087537
37686,1020419.6784672677
37687,1073996.3106688517
37688,1100197.399998269
37689,1134831.9030855647
37690,1202659.0061217444
37691,1304786.81162299
37692,1437402.0840766078
37693,1577793.9577787218
37694,1655530.0063365705
37695,1680250.864697014
37696,1757746.0093782018
37697,1771696.4722660522
37698,1729871.3188986876
37699,1543666.5356331924
37700,1433372.0882731471
37701,1362944.3463344148
37702,1205794.0257256823
37703,1007014.6162187869
37704,853620.5309993329
37705,769722.9059650095
37706,737844.7863878412
37707,731362.8085522603
37708,729258.4560020153
37709,782412.1530660352
37710,964895.1492712914
37711,1018471.7814728769
37712,1103358.2034324564
37713,1151584.3188527557
37714,1222218.7349806884
37715,1382811.5964117937
37716,1510408.7654785744
37717,1628638.8828214074
37718,1707327.6706460165
37719,1733868.5100131934
37720,1744877.751830757
37721,1754500.4720084197
37722,1731273.3142230248
37723,1563080.7289818083
37724,1471047.4526210576
37725,1385979.0691990089
37726,1222900.8614301658
37727,1043419.4221515834
37728,847796.7296780227
37729,780395.0633675207
37730,755678.6887497802
37731,727241.5700589202
37732,725137.2175086752
37733,778290.9145726953
37734,959162.2071579024
37735,1012738.8393594876
37736,1109644.4124002405
37737,1155778.6250745663
37738,1248799.0257572227
37739,1382811.5964117937
37740,1533756.3056610657
37741,1639605.3761583848
37742,1718294.163982994
37743,1744835.0033501708
37744,1784670.7487987059
37745,1784064.9609273667
37746,1739563.5766963388
37747,1595877.5319774826
37748,1475393.792173474
37749,1388610.7163836611
37750,1208596.2362589506
37751,1018677.4464350007
37752,829118.4685460773
37753,761167.4685559866
37754,730004.83816046
37755,724639.8162400506
37756,739774.5006807608
37757,830670.2687282969
37758,1027156.5451080275
37759,1080733.1773096123
37760,1104101.177880135
37761,1129370.090542301
37762,1166979.1911680866
37763,1237706.9904283795
37764,1361384.061351074
37765,1437932.6004977436
37766,1492484.590771983
37767,1598829.7894088274
37768,1701741.5404787408
37769,1729703.4875368995
37770,1723073.9566427972
37771,1608878.5583049473
37772,1463919.5464356507
37773,1349162.4879188628
37774,1169855.7981541196
37775,987071.5852109573
37776,818681.1509319699
37777,755918.2015536226
37778,734332.155107925
37779,728317.9357540676
37780,745064.3238148267
37781,830383.2330230424
37782,1047862.6884364174
37783,1080733.1773096123
37784,1104192.037088056
37785,1129630.7922369475
37786,1145776.0809514467
37787,1213233.4702494582
37788,1309342.4111294765
37789,1369620.4968877435
37790,1456425.290771983
37791,1542847.582508296
37792,1626096.947582723
37793,1648770.7233368994
37794,1678205.3515755143
37795,1558821.1895669536
37796,1463919.5464356507
37797,1349162.4879188628
37798,1184744.3771793854
37799,1004043.3814106465
37800,838250.5276707411
37801,762582.110492908
37802,735943.8587279739
37803,732335.6759171619
37804,747470.3603578721
37805,830670.2687282969
37806,1027156.5451080275
37807,1080733.1773096123
37808,1116120.328961308
37809,1135958.2069822107
37810,1203785.3100183904
37811,1285306.836276807
37812,1368899.530086161
37813,1439249.3547748365
37814,1513657.9752109828
37815,1564020.966947296
37816,1616078.2033056305
37817,1636947.5646741295
37818,1661100.4803532572
37819,1583895.2173453886
37820,1492475.0963491485
37821,1415504.952018732
37822,1243406.0538979496
37823,1044990.3976315937
37824,855224.8604327298
37825,778389.014505841
37826,766271.1509885498
37827,758884.8409167569
37828,749403.6646315128
37829,826754.5814157702
37830,1021629.154175452
37831,1088288.7168748751
37832,1113426.026787627
37833,1136041.3787937495
37834,1203868.4818299292
37835,1305996.2873311748
37836,1437294.8055076997
37837,1518992.9866413928
37838,1548549.9694840529
37839,1598912.961220366
37840,1679396.9366742615
37841,1712951.3331484383
37842,1723103.5431791032
37843,1606221.8893084582
37844,1527323.2283519544
37845,1437631.5209276753
37846,1303101.7743247792
37847,1107105.2180604052
37848,919144.2721201044
37849,788505.3423182283
37850,776387.4788009372
37851,762662.9681777378
37852,763037.139823832
37853,839837.5119136093
37854,1022768.9024957686
37855,1088288.7168748751
37856,1113426.026787627
37857,1134724.4222773332
37858,1167062.3629796254
37859,1212299.362669107
37860,1309425.582941015
37861,1438015.772309282
37862,1456508.4625835216
37863,1586531.914374852
37864,1701824.712290279
37865,1723227.8393939685
37866,1673784.9626059695
37867,1519456.6644359166
37868,1399264.2743919455
37869,1290048.8577250545
37870,1141580.3715944495
37871,954852.5550772258
37872,845583.2380873989
37873,775420.1651726398
37874,739455.0049376987
37875,734584.7307221668
37876,728061.8951671544
37877,781215.5922311743
37878,976243.6769699089
37879,1019681.2571810612
37880,1104567.6791406411
37881,1147170.2268135152
37882,1178191.210999391
37883,1303857.673920464
37884,1387450.3677298182
37885,1493859.4924184938
37886,1555204.855106881
37887,1633062.8912246192
37888,1718592.1831575164
37889,1724737.4454366048
37890,1735295.9219732464
37891,1544610.5687440909
37892,1421210.1005438934
37893,1317817.4929560442
37894,1177605.9008659627
37895,1003245.8756929189
37896,855196.5517136229
37897,771298.9266792997
37898,735333.7664443586
37899,730463.4922288267
37900,724734.9895968107
37901,777888.6866608307
37902,960371.682866087
37903,1013948.3150676722
37904,1110853.8881084253
37905,1165535.6521339621
37906,1250008.5014654074
37907,1384021.0721199785
37908,1522584.7345237366
37909,1608437.5926560026
37910,1659702.2069694852
37911,1692342.726798176
37912,1721680.3446872726
37913,1735703.9387735822
37914,1712831.517839838
37915,1568200.5382965077
37916,1476167.261935757
37917,1408922.7217897614
37918,1289996.322120734
37919,1102651.860540798
37920,895092.2365616626
37921,805524.9219609057
37922,774121.437712209
37923,761197.0620801143
37924,763975.0903230429
37925,845800.9087920865
37926,1040675.4815517683
37927,1094161.2545454316
37928,1121584.400734229
37929,1145743.5226617754
37930,1212652.1968034701
37931,1306349.1214655382
37932,1437647.639642063
37933,1475744.6607207386
37934,1536521.7567729023
37935,1507224.2884541976
37936,1535581.4450515322
37937,1571760.2731104929
37938,1622969.2952693265
37939,1558821.1895669536
37940,1492475.0963491485
37941,1420749.654280347
37942,1256734.9613412458
37943,1111099.8413772082
37944,910916.6683703427
37945,808375.787785933
37946,799140.96066401
37947,785416.4500408104
37948,785943.0193514231
37949,867091.9625265171
37950,1061966.535286198
37951,1121520.5088146268
37952,1143451.7171281942
37953,1171040.9406275223
37954,1203305.0864447635
37955,1313888.4615379064
37956,1446174.9884992307
37957,1587689.8164415373
37958,1682440.599221208
37959,1728282.0999417063
37960,1839100.2301352564
37961,1869058.397550078
37962,1879036.5261756794
37963,1711549.189993508
37964,1584180.6892872124
37965,1469833.4723373125
37966,1267329.9342060997
37967,1094791.6038539824
37968,872120.2367732202
37969,799925.5056984094
37970,784201.2546521117
37971,759642.9705480085
37972,770801.0429948639
37973,855744.3738995712
37974,1050618.9466592534
37975,1120566.117084018
37976,1148461.645713581
37977,1184021.3975655441
37978,1313888.4615379064
37979,1485593.6306449687
37980,1592138.5539709858
37981,1776889.5771722056
37982,1855944.5473062939
37983,1935149.7944585164
37984,1948301.0757400752
37985,2007689.3026742078
37986,1984204.7705471197
37987,1788056.6030709364
37988,1613021.9815057225
37989,1501396.9973529105
37990,1329682.3236294189
37991,1142392.7731209146
37992,902597.0120116693
37993,797748.3879979533
37994,782024.1369516557
37995,757465.8528475524
37996,766310.9279054947
37997,847603.8593206381
37998,1042478.4320803201
37999,1112425.6025050846
38000,1138144.2913081544
38001,1172475.3301439409
38002,1275252.1323329827
38003,1483063.6788101497
38004,1637811.188977076
38005,1774932.8121782953
38006,1864498.4534585339
38007,1927265.05365615
38008,1946344.3107461652
38009,2005732.5376802983
38010,1994754.0219045258
38011,1803528.6096591912
38012,1633262.222587212
38013,1496563.2106559658
38014,1324848.5369324738
38015,1136221.0321036552
38016,902425.7292926875
38017,797486.2460710501
38018,785630.9814936548
38019,766346.538100436
38020,766139.6451865128
38021,847432.5766016563
38022,1042307.1493613382
38023,1112254.3197861027
38024,1133938.6264315608
38025,1168578.3054387216
38026,1237639.8886259468
38027,1414580.2924811677
38028,1562133.504306449
38029,1690932.035762615
38030,1819616.1385865873
38031,1860860.108017985
38032,1941947.9604973863
38033,1910926.0657196366
38034,1851198.6059449518
38035,1659369.487927656
38036,1541635.3493663466
38037,1452855.9288940222
38038,1288766.9202145461
38039,1122095.723798204
38040,878161.3790343702
38041,798771.6415519374
38042,774227.0066661718
38043,751987.1471845824
38044,743260.2775715652
38045,798157.3971698678
38046,979028.6897550751
38047,1051239.1854216137
38048,1141856.4995326921
38049,1197350.639486651
38050,1266203.8665760797
38051,1414135.1219085278
38052,1561688.3337338092
38053,1637541.8577519115
38054,1751453.951132638
38055,1794716.4055073198
38056,1872980.0000660315
38057,1865294.1791723615
38058,1841386.9956197687
38059,1640609.2416280776
38060,1537482.354329826
38061,1453982.3149226962
38062,1301996.346367712
38063,1132303.0585266666
38064,916929.6179687546
38065,803155.027250936
38066,773226.5835443719
38067,768447.1685367614
38068,753887.3861179797
38069,795827.5286185696
38070,973295.7476416864
38071,1046551.4942467548
38072,1137823.8299417319
38073,1184695.080621222
38074,1266203.8665760797
38075,1478232.5599085279
38076,1589565.3356854543
38077,1733571.2044445924
38078,1845986.9060932565
38079,1923723.1757195494
38080,1969259.3961041253
38081,2006717.662130238
38082,1981533.2560415226
38083,1811207.978634777
38084,1602083.8378139094
38085,1465902.233359875
38086,1309872.6958139788
38087,1124652.5834079843
38088,904064.149454179
38089,799257.2277810414
38090,781506.4347919323
38091,763112.9855977395
38092,762904.5994428201
38093,851537.4678671393
38094,1046412.0406268212
38095,1116359.2110515865
